id,insta_follower,tiktok,youtube,categories,price_category,avg_rating
1714,HIGH,HIGH,HIGH,"Action,Comedy,Fantasy,Supernatural",MEDIUM,3.729986431
3635,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.729986431
5128,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",MEDIUM,3.73541384
93,HIGH,HIGH,HIGH,"Comedy,School",MEDIUM,3.729986431
2192,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",MEDIUM,3.729986431
3360,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi",MEDIUM,3.729986431
1870,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy",MEDIUM,3.729986431
3079,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy",MEDIUM,3.729986431
5613,LOW,LOW,LOW,"Adventure,Drama,Fantasy,Sci-Fi",MEDIUM,3.724559023
3749,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,School,Sci-Fi,Supernatural",MEDIUM,3.724559023
4354,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi,Shounen",MEDIUM,3.724559023
738,HIGH,HIGH,HIGH,"Comedy,Romance,Shounen",MEDIUM,3.724559023
1151,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.724559023
1731,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Sci-Fi,Shounen",MEDIUM,3.724559023
5917,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama,School,Sci-Fi,Shounen",MEDIUM,3.724559023
1099,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.724559023
3570,MEDIUM,MEDIUM,MEDIUM,"Romance,School",MEDIUM,3.724559023
4362,LOW,MEDIUM,MEDIUM,"Action,Shounen",MEDIUM,3.724559023
4516,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Sci-Fi",MEDIUM,3.724559023
5796,LOW,LOW,LOW,Comedy,MEDIUM,3.724559023
6205,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",MEDIUM,3.724559023
5572,LOW,MEDIUM,LOW,Comedy,MEDIUM,3.724559023
2560,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Shounen",MEDIUM,3.724559023
4281,LOW,MEDIUM,MEDIUM,"Comedy,Drama,Romance,Sci-Fi",MEDIUM,3.724559023
1578,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Romance,Shounen,Supernatural",MEDIUM,3.724559023
3472,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance",MEDIUM,3.724559023
6689,LOW,LOW,LOW,Comedy,MEDIUM,3.724559023
6812,LOW,LOW,LOW,"Comedy,Supernatural",MEDIUM,3.724559023
4634,LOW,LOW,LOW,Drama,MEDIUM,3.724559023
2001,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",MEDIUM,3.724559023
1035,MEDIUM,MEDIUM,MEDIUM,"Romance,Shounen",MEDIUM,3.724559023
1769,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM,3.724559023
520,HIGH,HIGH,HIGH,"Comedy,Romance,School",MEDIUM,3.724559023
675,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Fantasy",MEDIUM,3.724559023
4464,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM,3.724559023
1822,MEDIUM,HIGH,HIGH,"Action,Comedy,Sci-Fi",MEDIUM,3.724559023
1871,MEDIUM,HIGH,HIGH,"Comedy,Romance",MEDIUM,3.719131615
1026,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Shounen,Supernatural",MEDIUM,3.724559023
2086,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.724559023
784,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.724559023
2513,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM,3.724559023
6745,LOW,LOW,LOW,Adventure,MEDIUM,3.724559023
4865,LOW,LOW,LOW,"Romance,Shounen",MEDIUM,3.724559023
4597,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM,3.724559023
2443,MEDIUM,MEDIUM,LOW,Comedy,MEDIUM,3.724559023
1768,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",MEDIUM,3.724559023
4938,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Romance,Sci-Fi",MEDIUM,3.724559023
2883,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM,3.719131615
7325,LOW,LOW,LOW,"Action,Sci-Fi,Shounen",MEDIUM,3.719131615
3415,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",MEDIUM,3.719131615
1322,MEDIUM,HIGH,HIGH,Supernatural,MEDIUM,3.719131615
4366,LOW,LOW,LOW,"Action,Shounen",MEDIUM,3.719131615
7021,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",MEDIUM,3.719131615
1596,MEDIUM,HIGH,HIGH,"Action,Fantasy,Romance,Shounen,Supernatural",MEDIUM,3.719131615
4212,LOW,LOW,LOW,Action,MEDIUM,3.719131615
6333,LOW,LOW,LOW,"Drama,Sci-Fi",MEDIUM,3.719131615
3701,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM,3.719131615
5597,LOW,MEDIUM,MEDIUM,"Action,Fantasy",MEDIUM,3.719131615
5598,LOW,LOW,LOW,"Comedy,Fantasy",MEDIUM,3.719131615
3394,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.719131615
798,HIGH,HIGH,HIGH,"Action,Comedy,School",MEDIUM,3.719131615
1034,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Shounen",MEDIUM,3.719131615
962,MEDIUM,HIGH,MEDIUM,Fantasy,MEDIUM,3.719131615
3767,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM,3.719131615
6260,LOW,LOW,LOW,"Action,Adventure,Comedy,Shounen",MEDIUM,3.719131615
1493,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,School",MEDIUM,3.719131615
4201,LOW,MEDIUM,MEDIUM,"Drama,Fantasy",MEDIUM,3.719131615
4218,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM,3.719131615
3133,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Romance",MEDIUM,3.719131615
3624,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM,3.719131615
6797,LOW,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM,3.719131615
7072,LOW,LOW,LOW,Action,MEDIUM,3.719131615
5740,LOW,LOW,LOW,"Drama,Fantasy,Romance",MEDIUM,3.719131615
225,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy,Romance",MEDIUM,3.713704206
6252,LOW,LOW,LOW,Comedy,MEDIUM,3.719131615
6883,LOW,LOW,LOW,"Drama,School",MEDIUM,3.719131615
3923,LOW,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM,3.719131615
4815,LOW,LOW,LOW,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM,3.719131615
2431,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.719131615
868,MEDIUM,HIGH,HIGH,"Action,Drama,Romance,Sci-Fi,Supernatural",MEDIUM,3.719131615
6409,LOW,LOW,LOW,Drama,MEDIUM,3.713704206
3901,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.713704206
2614,LOW,LOW,LOW,Drama,MEDIUM,3.713704206
3138,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM,3.713704206
1061,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM,3.713704206
4365,LOW,MEDIUM,MEDIUM,"Action,Shounen",MEDIUM,3.713704206
1456,MEDIUM,HIGH,MEDIUM,School,MEDIUM,3.713704206
1759,MEDIUM,HIGH,HIGH,"Drama,Romance,Supernatural",MEDIUM,3.713704206
5560,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.713704206
1546,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy,Romance",MEDIUM,3.713704206
5623,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM,3.713704206
4322,LOW,LOW,LOW,"Adventure,Comedy,Supernatural",MEDIUM,3.713704206
2524,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM,3.713704206
5578,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi,Shounen",MEDIUM,3.713704206
1413,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.713704206
1140,MEDIUM,HIGH,HIGH,"Action,Comedy",MEDIUM,3.713704206
2433,MEDIUM,HIGH,HIGH,"Action,Drama,Sci-Fi",MEDIUM,3.713704206
1553,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy",MEDIUM,3.713704206
2251,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.713704206
2565,LOW,LOW,LOW,"Action,Drama,Supernatural",MEDIUM,3.713704206
5805,LOW,LOW,LOW,School,MEDIUM,3.713704206
6172,LOW,LOW,LOW,Comedy,MEDIUM,3.713704206
4564,LOW,MEDIUM,MEDIUM,"Adventure,Fantasy,Romance",MEDIUM,3.713704206
3111,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM,3.708276798
4514,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.708276798
4353,MEDIUM,MEDIUM,MEDIUM,"Drama,Shounen",MEDIUM,3.708276798
629,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM,3.708276798
4462,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM,3.708276798
4556,LOW,LOW,MEDIUM,"Fantasy,Sci-Fi",MEDIUM,3.708276798
1204,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy",MEDIUM,3.708276798
6012,LOW,MEDIUM,MEDIUM,"Adventure,Drama",MEDIUM,3.708276798
4474,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Shounen",MEDIUM,3.708276798
3230,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Shounen",MEDIUM,3.708276798
4293,LOW,LOW,LOW,"Action,Adventure,Drama,Sci-Fi,Shounen",MEDIUM,3.708276798
5115,LOW,MEDIUM,LOW,"Action,Comedy,Sci-Fi,Shounen",MEDIUM,3.708276798
1637,MEDIUM,MEDIUM,MEDIUM,Action,MEDIUM,3.708276798
6253,LOW,LOW,LOW,"Adventure,Comedy,Shounen",MEDIUM,3.708276798
5191,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM,3.708276798
4792,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Romance",MEDIUM,3.708276798
6186,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM,3.708276798
1881,HIGH,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural",MEDIUM,3.708276798
4193,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",MEDIUM,3.708276798
6792,LOW,LOW,LOW,Comedy,LOW,3.708276798
5660,LOW,LOW,LOW,Comedy,MEDIUM,3.708276798
1451,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Shounen,Supernatural",MEDIUM,3.708276798
1896,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM,3.708276798
4419,MEDIUM,HIGH,MEDIUM,Action,MEDIUM,3.708276798
4927,LOW,MEDIUM,MEDIUM,Action,MEDIUM,3.708276798
4198,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",MEDIUM,3.708276798
6882,LOW,LOW,LOW,"Drama,Romance",LOW,3.708276798
3946,LOW,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM,3.708276798
5219,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM,3.708276798
6009,LOW,LOW,LOW,"Comedy,Fantasy,Shounen",LOW,3.708276798
6571,LOW,LOW,LOW,Drama,LOW,3.708276798
6381,LOW,MEDIUM,MEDIUM,Drama,MEDIUM,3.702849389
2429,MEDIUM,HIGH,HIGH,"Drama,School,Sci-Fi",MEDIUM,3.702849389
1273,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Sci-Fi",MEDIUM,3.702849389
2703,MEDIUM,MEDIUM,MEDIUM,"Adventure,Supernatural",MEDIUM,3.702849389
3959,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi,Shounen",MEDIUM,3.702849389
6769,LOW,LOW,LOW,Fantasy,LOW,3.702849389
2216,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy",MEDIUM,3.702849389
2951,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM,3.702849389
523,MEDIUM,HIGH,MEDIUM,"Action,Comedy,Romance",MEDIUM,3.702849389
4931,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi",MEDIUM,3.702849389
2876,MEDIUM,HIGH,HIGH,"Comedy,Romance,School,Shounen,Supernatural",MEDIUM,3.702849389
1370,MEDIUM,HIGH,HIGH,"Action,Fantasy,Supernatural",MEDIUM,3.702849389
2472,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",MEDIUM,3.702849389
1660,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",MEDIUM,3.702849389
4411,LOW,LOW,LOW,"Action,Fantasy",LOW,3.702849389
2679,LOW,LOW,LOW,"Action,Comedy,Shounen,Supernatural",LOW,3.702849389
2193,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Romance",MEDIUM,3.697421981
187,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM,3.697421981
1386,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.697421981
154,HIGH,HIGH,HIGH,"Action,Adventure",MEDIUM,3.697421981
2522,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM,3.697421981
3525,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM,3.697421981
3872,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM,3.697421981
5160,LOW,MEDIUM,MEDIUM,Shounen,LOW,3.697421981
3778,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.697421981
823,MEDIUM,HIGH,HIGH,"Comedy,Shounen,Supernatural",MEDIUM,3.697421981
7006,LOW,LOW,LOW,"Action,Adventure,Drama",LOW,3.697421981
5998,MEDIUM,MEDIUM,LOW,"Comedy,Drama,Romance,Supernatural",MEDIUM,3.697421981
3743,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Shounen",LOW,3.697421981
2506,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Sci-Fi,Shounen",MEDIUM,3.697421981
7369,LOW,LOW,LOW,Fantasy,LOW,3.697421981
6021,LOW,LOW,LOW,"Adventure,Comedy",LOW,3.697421981
4724,LOW,LOW,LOW,Comedy,LOW,3.697421981
6391,LOW,LOW,LOW,"School,Shounen",LOW,3.697421981
3610,LOW,LOW,LOW,"Adventure,Fantasy",LOW,3.697421981
1951,MEDIUM,HIGH,HIGH,"Comedy,Fantasy",MEDIUM,3.697421981
3949,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Romance,School",MEDIUM,3.697421981
7269,LOW,LOW,LOW,"Action,Drama,Sci-Fi",LOW,3.697421981
1302,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy",MEDIUM,3.697421981
6231,LOW,LOW,LOW,"Drama,Sci-Fi",LOW,3.697421981
7309,LOW,LOW,LOW,Drama,LOW,3.697421981
2494,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy",MEDIUM,3.697421981
6197,MEDIUM,MEDIUM,MEDIUM,Fantasy,MEDIUM,3.691994573
1060,LOW,LOW,LOW,"Action,Shounen",LOW,3.691994573
2388,MEDIUM,HIGH,HIGH,Romance,MEDIUM,3.691994573
5648,LOW,LOW,LOW,"Comedy,School,Shounen",LOW,3.691994573
382,HIGH,HIGH,HIGH,"Comedy,Romance,Supernatural",MEDIUM,3.691994573
4957,LOW,MEDIUM,LOW,"Action,Adventure,Comedy,Sci-Fi",LOW,3.691994573
2552,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Shounen",MEDIUM,3.691994573
4185,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance,Sci-Fi,Shounen",MEDIUM,3.691994573
3873,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",MEDIUM,3.691994573
668,MEDIUM,HIGH,HIGH,"Action,School",MEDIUM,3.691994573
721,MEDIUM,HIGH,HIGH,"Action,School",MEDIUM,3.691994573
6649,LOW,LOW,LOW,Fantasy,LOW,3.691994573
1082,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",MEDIUM,3.691994573
2058,MEDIUM,HIGH,HIGH,School,MEDIUM,3.691994573
1883,MEDIUM,HIGH,HIGH,"Action,Comedy,Fantasy,Shounen",MEDIUM,3.691994573
3234,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance,School",MEDIUM,3.691994573
6394,LOW,LOW,LOW,"Adventure,Fantasy",LOW,3.691994573
1299,MEDIUM,HIGH,HIGH,"Action,Drama,Fantasy,Shounen",MEDIUM,3.691994573
5687,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.691994573
2064,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Shounen",MEDIUM,3.691994573
2979,MEDIUM,MEDIUM,MEDIUM,"Comedy,School,Shounen",MEDIUM,3.691994573
4549,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi,Shounen",MEDIUM,3.691994573
2226,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.691994573
1272,MEDIUM,HIGH,HIGH,"Drama,Romance,School",MEDIUM,3.691994573
4712,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Romance,Supernatural",MEDIUM,3.691994573
3096,MEDIUM,HIGH,HIGH,"Action,Comedy,Shounen,Supernatural",MEDIUM,3.691994573
5682,LOW,LOW,LOW,"Drama,Romance,School",LOW,3.686567164
3149,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama",MEDIUM,3.686567164
5596,LOW,LOW,LOW,"Comedy,Fantasy,Romance,School",LOW,3.686567164
6287,LOW,MEDIUM,MEDIUM,School,LOW,3.681139756
3380,MEDIUM,MEDIUM,MEDIUM,"Action,Shounen",LOW,3.686567164
787,MEDIUM,HIGH,HIGH,"Action,School",MEDIUM,3.686567164
2994,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",MEDIUM,3.686567164
1770,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Sci-Fi",MEDIUM,3.686567164
4999,LOW,MEDIUM,MEDIUM,"Comedy,Sci-Fi,Shounen",LOW,3.691994573
2045,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.686567164
5101,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi,Shounen",MEDIUM,3.686567164
3686,MEDIUM,HIGH,HIGH,"Drama,Romance",MEDIUM,3.686567164
3891,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",LOW,3.686567164
2466,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance,Sci-Fi",MEDIUM,3.686567164
1882,HIGH,HIGH,HIGH,"Action,Adventure",MEDIUM,3.686567164
111,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Shounen",MEDIUM,3.686567164
6040,LOW,LOW,LOW,"Action,Comedy,Drama,Shounen",LOW,3.686567164
5022,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM,3.686567164
90,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy",MEDIUM,3.686567164
2965,MEDIUM,MEDIUM,MEDIUM,Action,MEDIUM,3.686567164
2136,MEDIUM,HIGH,HIGH,"Comedy,Romance,Sci-Fi,Shounen",MEDIUM,3.686567164
4289,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Fantasy,Romance,Sci-Fi",MEDIUM,3.686567164
1943,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Sci-Fi",MEDIUM,3.686567164
3349,LOW,LOW,MEDIUM,"Comedy,Sci-Fi,Shounen",LOW,3.686567164
48,MEDIUM,HIGH,MEDIUM,"Comedy,Drama,Romance",MEDIUM,3.686567164
6209,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.686567164
851,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM,3.686567164
3449,LOW,MEDIUM,LOW,"Comedy,Romance",LOW,3.686567164
3623,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Sci-Fi",MEDIUM,3.681139756
7098,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.681139756
1625,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Sci-Fi",MEDIUM,3.681139756
1538,MEDIUM,HIGH,HIGH,"Comedy,Romance,School,Shounen",MEDIUM,3.681139756
4243,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM,3.681139756
2246,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",MEDIUM,3.686567164
2054,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW,3.681139756
3817,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.681139756
3034,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,School",LOW,3.681139756
6322,LOW,LOW,LOW,"Adventure,Drama,Fantasy,Sci-Fi",LOW,3.681139756
4251,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM,3.681139756
2039,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,School",MEDIUM,3.681139756
4725,LOW,LOW,LOW,"Fantasy,Romance",LOW,3.681139756
4937,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",LOW,3.681139756
1676,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,School,Shounen",MEDIUM,3.681139756
4446,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.681139756
2652,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.681139756
829,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy",MEDIUM,3.681139756
2862,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy",MEDIUM,3.681139756
1415,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW,3.681139756
4777,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW,3.681139756
4332,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",LOW,3.681139756
6971,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi",LOW,3.675712347
752,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy",LOW,3.675712347
6108,LOW,LOW,MEDIUM,"Adventure,Drama",LOW,3.675712347
822,MEDIUM,HIGH,HIGH,"Comedy,Romance,Sci-Fi",MEDIUM,3.675712347
75,MEDIUM,HIGH,HIGH,"Action,Adventure,Supernatural",MEDIUM,3.675712347
5798,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW,3.675712347
5652,LOW,LOW,LOW,"Comedy,School,Shounen",LOW,3.675712347
3217,MEDIUM,HIGH,HIGH,"Drama,Romance",MEDIUM,3.675712347
3055,LOW,LOW,LOW,Fantasy,LOW,3.675712347
6768,LOW,LOW,LOW,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",LOW,3.675712347
627,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM,3.675712347
489,HIGH,HIGH,HIGH,"Action,Romance,School,Supernatural",MEDIUM,3.675712347
3051,LOW,MEDIUM,MEDIUM,Fantasy,LOW,3.675712347
6317,LOW,LOW,LOW,Action,LOW,3.675712347
6227,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama",LOW,3.675712347
6320,LOW,LOW,MEDIUM,"Drama,Romance",LOW,3.675712347
4211,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM,3.675712347
3718,MEDIUM,HIGH,MEDIUM,"Comedy,Drama,Romance,School",MEDIUM,3.675712347
6632,LOW,LOW,LOW,"Action,School,Shounen,Supernatural",LOW,3.675712347
6791,LOW,LOW,LOW,Comedy,LOW,3.675712347
5770,LOW,MEDIUM,LOW,"Action,Adventure,Comedy,Shounen",LOW,3.675712347
4506,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW,3.675712347
5800,LOW,LOW,LOW,"Action,Shounen",LOW,3.675712347
2707,MEDIUM,MEDIUM,MEDIUM,Adventure,LOW,3.675712347
6910,LOW,LOW,LOW,"Romance,School",LOW,3.675712347
4323,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,Sci-Fi",MEDIUM,3.675712347
6693,LOW,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",LOW,3.675712347
5659,LOW,LOW,MEDIUM,Comedy,LOW,3.675712347
645,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy",MEDIUM,3.675712347
7055,LOW,LOW,LOW,"Adventure,Fantasy",LOW,3.675712347
4539,LOW,LOW,LOW,"Drama,Sci-Fi",LOW,3.675712347
807,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW,3.675712347
1518,MEDIUM,HIGH,HIGH,"Romance,Supernatural",MEDIUM,3.675712347
2230,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM,3.675712347
4207,MEDIUM,MEDIUM,MEDIUM,"Adventure,Romance,Sci-Fi",MEDIUM,3.675712347
5055,LOW,LOW,MEDIUM,Comedy,LOW,3.675712347
4214,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW,3.670284939
3764,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.670284939
3640,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",MEDIUM,3.670284939
3492,LOW,MEDIUM,MEDIUM,Action,LOW,3.670284939
1215,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.670284939
2516,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",LOW,3.670284939
6315,LOW,LOW,LOW,Action,LOW,3.670284939
2856,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",LOW,3.670284939
1489,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,Sci-Fi",MEDIUM,3.670284939
3321,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Romance,Shounen",MEDIUM,3.670284939
6326,LOW,LOW,LOW,"Adventure,Drama",LOW,3.670284939
7256,LOW,LOW,LOW,Adventure,LOW,3.670284939
7236,LOW,LOW,LOW,"Comedy,Sci-Fi",LOW,3.670284939
4870,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW,3.670284939
4944,LOW,LOW,LOW,Comedy,LOW,3.670284939
852,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy",MEDIUM,3.670284939
5690,LOW,MEDIUM,MEDIUM,"Fantasy,School",LOW,3.670284939
