id,insta_follower,tiktok,youtube,categories,price_category
4293,1710,1517,1945,"Action,Adventure,Drama,Sci-Fi,Shounen",MEDIUM
5115,2435,2261,1209,"Action,Comedy,Sci-Fi,Shounen",MEDIUM
1637,6302,4062,3125,Action,MEDIUM
6253,1462,998,770,"Adventure,Comedy,Shounen",MEDIUM
5191,5452,6649,7678,Drama,MEDIUM
4792,11747,6534,5661,"Adventure,Comedy,Romance",MEDIUM
6186,6483,7504,7854,"Action,Romance,Sci-Fi",MEDIUM
1881,97308,92720,91763,"Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural",MEDIUM
4193,16711,11636,8272,"Comedy,Sci-Fi",MEDIUM
6792,315,224,113,Comedy,LOW
5660,1322,1563,1721,Comedy,MEDIUM
1451,14248,17388,9243,"Action,Drama,Shounen,Supernatural",MEDIUM
1896,15461,14520,13077,"Adventure,Comedy,Fantasy",MEDIUM
4419,28284,29497,15397,Action,MEDIUM
4927,3667,2720,2504,Action,MEDIUM
4198,5060,4827,6072,"Action,Drama",MEDIUM
6882,1076,788,736,"Drama,Romance",LOW
3946,3993,3971,2980,"Comedy,Romance,Sci-Fi",MEDIUM
5219,2745,2961,2187,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM
6009,1150,1347,1328,"Comedy,Fantasy,Shounen",LOW
6571,1019,640,651,Drama,LOW
6381,2427,3144,2401,Drama,MEDIUM
2429,72174,92860,61349,"Drama,School,Sci-Fi",MEDIUM
1273,17520,10848,5677,"Adventure,Drama,Sci-Fi",MEDIUM
2703,7639,4557,5894,"Adventure,Supernatural",MEDIUM
3959,3462,3210,3400,"Action,Adventure,Comedy,Sci-Fi,Shounen",MEDIUM
6769,569,734,702,Fantasy,LOW
2216,3094,3222,2375,"Comedy,Fantasy",MEDIUM
2951,27417,21219,16923,Comedy,MEDIUM
523,32988,20138,10796,"Action,Comedy,Romance",MEDIUM
4931,13368,7305,4729,"Action,Comedy,Sci-Fi",MEDIUM
2876,47036,35330,42942,"Comedy,Romance,School,Shounen,Supernatural",MEDIUM
1370,31096,26905,20568,"Action,Fantasy,Supernatural",MEDIUM
2472,12673,7880,6100,"Drama,Sci-Fi",MEDIUM
1660,76069,61512,45747,"Comedy,Romance,School",MEDIUM
4411,1642,1397,948,"Action,Fantasy",LOW
2679,1664,1031,1051,"Action,Comedy,Shounen,Supernatural",LOW
2193,15683,13945,10396,"Action,Fantasy,Romance",MEDIUM
187,12690,9930,7382,Romance,MEDIUM
1386,18119,14480,9486,Comedy,MEDIUM
154,82205,83082,99080,"Action,Adventure",MEDIUM
2522,18412,13089,14383,"Comedy,Romance,Sci-Fi",MEDIUM
3525,17105,12380,12524,Sci-Fi,MEDIUM
3872,9989,10991,13702,"Comedy,Romance",MEDIUM
5160,2280,2657,2383,Shounen,LOW
3778,5044,4483,3507,Comedy,MEDIUM
823,35753,36321,40510,"Comedy,Shounen,Supernatural",MEDIUM
7006,1220,975,566,"Action,Adventure,Drama",LOW
5998,4176,2745,1650,"Comedy,Drama,Romance,Supernatural",MEDIUM
3743,2507,2088,2535,"Action,Adventure,Comedy,Shounen",LOW
2506,7280,4630,2939,"Adventure,Comedy,Sci-Fi,Shounen",MEDIUM
7369,898,566,710,Fantasy,LOW
6021,1165,626,325,"Adventure,Comedy",LOW
4724,1653,849,456,Comedy,LOW
6391,628,635,407,"School,Shounen",LOW
3610,2360,1941,1602,"Adventure,Fantasy",LOW
1951,20742,24743,24872,"Comedy,Fantasy",MEDIUM
3949,22282,11703,10073,"Drama,Fantasy,Romance,School",MEDIUM
7269,1454,1017,1104,"Action,Drama,Sci-Fi",LOW
1302,10303,6144,5677,"Action,Comedy,Fantasy",MEDIUM
6231,1470,1375,1658,"Drama,Sci-Fi",LOW
7309,615,661,436,Drama,LOW
2494,13904,10979,8191,"Action,Adventure,Comedy",MEDIUM
6197,8449,8351,6934,Fantasy,MEDIUM
1060,1259,1035,640,"Action,Shounen",LOW
2388,69702,78949,77307,Romance,MEDIUM
5648,1148,802,600,"Comedy,School,Shounen",LOW
382,169615,127854,69782,"Comedy,Romance,Supernatural",MEDIUM
4957,1915,2432,1341,"Action,Adventure,Comedy,Sci-Fi",LOW
2552,14575,15859,15572,"Comedy,Fantasy,Shounen",MEDIUM
4185,9902,11976,10357,"Drama,Romance,Sci-Fi,Shounen",MEDIUM
3873,6371,6165,7531,"Comedy,Romance,School",MEDIUM
668,47117,55010,64032,"Action,School",MEDIUM
721,37436,42659,22984,"Action,School",MEDIUM
6649,1250,1355,1004,Fantasy,LOW
1082,7074,5685,3514,"Action,Comedy",MEDIUM
2058,21188,24649,24463,School,MEDIUM
1883,47988,30181,20767,"Action,Comedy,Fantasy,Shounen",MEDIUM
3234,10579,6573,3488,"Drama,Romance,School",MEDIUM
6394,187,171,169,"Adventure,Fantasy",LOW
1299,49593,52244,31715,"Action,Drama,Fantasy,Shounen",MEDIUM
5687,5232,5565,6842,"Action,Sci-Fi",LOW
2064,16455,13116,16687,"Adventure,Fantasy,Shounen",MEDIUM
2979,13227,17070,11359,"Comedy,School,Shounen",MEDIUM
4549,6082,3868,3984,"Comedy,Sci-Fi,Shounen",MEDIUM
2226,26302,17619,19328,Comedy,MEDIUM
1272,25671,20515,23141,"Drama,Romance,School",MEDIUM
4712,8405,9633,6617,"Drama,Fantasy,Romance,Supernatural",MEDIUM
3096,68023,60305,30903,"Action,Comedy,Shounen,Supernatural",MEDIUM
5682,1564,1353,1045,"Drama,Romance,School",LOW
3149,11966,10908,14038,"Comedy,Drama",MEDIUM
5596,1904,1321,894,"Comedy,Fantasy,Romance,School",LOW
6287,1667,2146,2062,School,LOW
3380,4557,3877,5022,"Action,Shounen",LOW
787,28260,35778,43399,"Action,School",MEDIUM
2994,12930,7221,9300,"Comedy,Romance,Supernatural",MEDIUM
1770,19708,18300,11874,"Adventure,Drama,Sci-Fi",MEDIUM
4999,3260,2366,2276,"Comedy,Sci-Fi,Shounen",LOW
2045,54288,43979,44692,"Comedy,School",MEDIUM
5101,6134,4754,3975,"Action,Comedy,Sci-Fi,Shounen",MEDIUM
3686,28716,34139,39902,"Drama,Romance",MEDIUM
3891,5328,4659,2338,"Comedy,Romance,Sci-Fi",LOW
2466,8078,10214,8687,"Drama,Romance,Sci-Fi",MEDIUM
1882,91526,93948,56054,"Action,Adventure",MEDIUM
111,22131,21320,23646,"Action,Adventure,Comedy,Shounen",MEDIUM
6040,1566,1249,760,"Action,Comedy,Drama,Shounen",LOW
5022,14310,12611,13500,"Adventure,Comedy,Fantasy",MEDIUM
90,81738,69983,55053,"Action,Adventure,Fantasy",MEDIUM
2965,14568,7443,3985,Action,MEDIUM
2136,22621,28727,30561,"Comedy,Romance,Sci-Fi,Shounen",MEDIUM
4289,7664,8978,6571,"Action,Comedy,Drama,Fantasy,Romance,Sci-Fi",MEDIUM
1943,18975,17636,13296,"Action,Fantasy,Sci-Fi",MEDIUM
3349,2448,1895,2033,"Comedy,Sci-Fi,Shounen",LOW
48,30723,34801,19173,"Comedy,Drama,Romance",MEDIUM
6209,762,655,714,"Action,Sci-Fi",LOW
851,17209,11935,6165,"Action,Adventure,Comedy,Sci-Fi",MEDIUM
3449,2826,2033,1193,"Comedy,Romance",LOW
3623,12809,6557,5314,"Action,Adventure,Drama,Sci-Fi",MEDIUM
7098,492,601,327,"Action,Sci-Fi",LOW
1625,48551,36736,29917,"Adventure,Comedy,Sci-Fi",MEDIUM
1538,67336,77737,39917,"Comedy,Romance,School,Shounen",MEDIUM
4243,7131,6918,6444,"Adventure,Comedy,Fantasy",MEDIUM
2246,13480,9166,8683,"Comedy,Fantasy",MEDIUM
2054,5640,6676,4315,Sci-Fi,LOW
3817,6615,6876,8507,Comedy,MEDIUM
3034,5105,3803,3127,"Comedy,Drama,Romance,School",LOW
6322,1717,1019,1321,"Adventure,Drama,Fantasy,Sci-Fi",LOW
4251,5984,7569,5699,"Adventure,Sci-Fi,Shounen",MEDIUM
2039,10910,9047,11694,"Comedy,Drama,Romance,School",MEDIUM
4725,1315,923,1095,"Fantasy,Romance",LOW
4937,3208,2337,2314,"Adventure,Comedy,Fantasy",LOW
1676,38952,28405,22611,"Comedy,Fantasy,School,Shounen",MEDIUM
4446,9126,6197,7462,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
2652,4110,5208,4947,Comedy,LOW
829,17120,21933,25460,"Adventure,Comedy,Drama,Fantasy",MEDIUM
2862,7636,7298,8642,"Adventure,Fantasy",MEDIUM
1415,7769,6968,3926,"Comedy,School",LOW
4777,6412,3921,3477,Sci-Fi,LOW
4332,5204,5026,5018,"Action,Adventure,Sci-Fi",LOW
6971,1396,1341,1504,"Adventure,Comedy,Sci-Fi",LOW
752,4357,5339,6410,"Drama,Fantasy",LOW
6108,1597,1952,2408,"Adventure,Drama",LOW
822,24545,21611,25978,"Comedy,Romance,Sci-Fi",MEDIUM
75,36058,32274,29932,"Action,Adventure,Supernatural",MEDIUM
5798,1369,1657,1719,"Adventure,Sci-Fi,Shounen",LOW
5652,953,969,704,"Comedy,School,Shounen",LOW
3217,49909,61936,80491,"Drama,Romance",MEDIUM
3055,1828,1789,1181,Fantasy,LOW
6768,457,327,382,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",LOW
627,57623,36105,25379,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
489,94922,96317,77101,"Action,Romance,School,Supernatural",MEDIUM
3051,2375,2717,2731,Fantasy,LOW
6317,549,379,226,Action,LOW
6227,6344,6404,5818,"Action,Adventure,Drama",LOW
6320,2686,1638,2062,"Drama,Romance",LOW
4211,23405,17659,19232,"Action,Sci-Fi,Shounen",MEDIUM
3718,25043,25522,14206,"Comedy,Drama,Romance,School",MEDIUM
6632,1070,624,640,"Action,School,Shounen,Supernatural",LOW
6791,460,236,304,Comedy,LOW
5770,2863,2181,1463,"Action,Adventure,Comedy,Shounen",LOW
4506,3501,2734,2290,"Comedy,Fantasy",LOW
5800,945,1128,1007,"Action,Shounen",LOW
2707,5894,4869,3795,Adventure,LOW
6910,1423,779,482,"Romance,School",LOW
4323,7254,4305,2853,"Comedy,Drama,Romance,Sci-Fi",MEDIUM
6693,2503,3219,4043,"Comedy,Romance,Sci-Fi",LOW
5659,1723,1976,2393,Comedy,LOW
645,43444,22211,21035,"Adventure,Comedy,Drama,Fantasy",MEDIUM
7055,533,688,720,"Adventure,Fantasy",LOW
4539,1613,956,925,"Drama,Sci-Fi",LOW
807,4037,3695,2960,"Comedy,School",LOW
1518,43288,37174,32796,"Romance,Supernatural",MEDIUM
2230,23004,22227,14941,Comedy,MEDIUM
4207,13363,16178,10734,"Adventure,Romance,Sci-Fi",MEDIUM
5055,1660,1865,2384,Comedy,LOW
4214,6985,4290,5036,"Comedy,Romance",LOW
3764,4678,3523,2404,"Action,Sci-Fi",LOW
3640,20619,19911,19774,"Action,Adventure,Comedy,Fantasy",MEDIUM
3492,1811,2243,2428,Action,LOW
1215,70734,68822,48586,Comedy,MEDIUM
2516,8665,6107,4410,"Action,Drama",LOW
6315,819,1033,954,Action,LOW
2856,6352,6985,4582,"Adventure,Comedy,Shounen",LOW
1489,41756,47825,25861,"Comedy,Drama,Romance,Sci-Fi",MEDIUM
3321,15653,18416,11754,"Adventure,Comedy,Drama,Romance,Shounen",MEDIUM
6326,650,534,501,"Adventure,Drama",LOW
7256,309,351,277,Adventure,LOW
7236,776,639,830,"Comedy,Sci-Fi",LOW
4870,5480,6079,3430,Sci-Fi,LOW
4944,2116,1695,1470,Comedy,LOW
852,15377,15846,10329,"Adventure,Comedy,Drama,Fantasy",MEDIUM
5690,2277,2914,3148,"Fantasy,School",LOW
2432,10046,6043,3930,"Comedy,Fantasy",MEDIUM
6097,1707,1082,697,"Action,Comedy",LOW
6113,871,508,416,"Comedy,Romance,School",LOW
3173,5420,5528,6193,"Action,Comedy,Sci-Fi,Shounen",LOW
7191,457,260,181,"Action,Sci-Fi",LOW
1665,20680,15976,9557,"Comedy,Fantasy,Romance",MEDIUM
1785,15412,9644,5002,"Adventure,Drama,Fantasy,Sci-Fi",MEDIUM
5089,11965,9175,11589,"Action,Adventure,Fantasy",MEDIUM
4880,1633,1821,1723,"Comedy,Sci-Fi",LOW
2535,11734,7765,6588,"Action,Comedy,Sci-Fi,Shounen",MEDIUM
3899,19491,24920,17288,"Comedy,Drama,Romance",MEDIUM
3150,14380,9793,5996,"Comedy,Drama,Romance",MEDIUM
2424,17814,11714,14247,"Action,Comedy,School,Shounen,Supernatural",MEDIUM
1129,32195,25100,25369,"Comedy,Romance",MEDIUM
485,71285,84440,90523,"Comedy,Romance,School,Supernatural",MEDIUM
6316,690,857,873,Action,LOW
464,63370,34674,20272,"Comedy,Fantasy",MEDIUM
3893,14069,10640,5581,"Comedy,Romance",MEDIUM
3058,4884,3025,3705,"Action,Fantasy",LOW
5577,3244,1811,2139,"Action,Adventure,Drama,Sci-Fi",LOW
3948,14299,15323,13879,"Drama,Romance,School",MEDIUM
1524,52542,62898,58331,"Action,Comedy,School",MEDIUM
3242,21636,18640,18478,"Comedy,Romance,School",MEDIUM
2655,9853,6150,5207,"Action,Comedy",MEDIUM
4745,6355,4512,4674,"Action,Comedy,Romance,Supernatural",LOW
4851,3415,2425,2700,"Action,Comedy,Fantasy",LOW
2724,4669,4642,3508,"Comedy,Romance,School",LOW
3632,22170,26207,17527,"Action,Adventure,Comedy,Fantasy",MEDIUM
3916,11042,12447,15702,"Comedy,Drama,Fantasy,Romance",MEDIUM
5654,5577,4274,4225,"Comedy,Romance,School",LOW
3381,4922,4929,2890,Comedy,LOW
6206,2146,2753,2595,"Adventure,Fantasy",LOW
6173,2915,2724,3297,"Adventure,Comedy,Romance,School",LOW
3545,3709,4685,3321,"Comedy,School",LOW
1815,4028,5059,5125,"Comedy,Supernatural",LOW
2976,15887,18128,19291,"Comedy,School,Shounen",MEDIUM
3769,3847,3277,3181,"Comedy,Fantasy,Romance",LOW
6237,1990,1717,1752,"Adventure,Drama,Sci-Fi",LOW
2437,34176,33765,43605,"Action,Drama,Sci-Fi",MEDIUM
3442,3772,3027,1894,Romance,LOW
2842,5949,3463,1740,"Shounen,Supernatural",LOW
6239,612,583,506,"Action,Drama,Sci-Fi",LOW
4179,5185,5288,4244,"Action,Adventure,Comedy,Sci-Fi",LOW
5313,5566,3238,1924,"Action,Comedy",LOW
5661,4960,5738,3254,"Action,Shounen",LOW
2046,18468,21940,19146,"Action,Comedy,School,Supernatural",MEDIUM
3157,7411,4275,5517,"Adventure,Comedy,Sci-Fi",LOW
6349,570,676,463,"Adventure,Comedy,Sci-Fi,Shounen",LOW
2265,20504,21765,25438,Comedy,MEDIUM
3661,4977,4268,4809,"Comedy,Drama,Shounen",LOW
4262,7363,4658,3030,"Action,Drama,Sci-Fi,Shounen",LOW
1990,57110,64594,67795,"Comedy,Fantasy,Romance,School",MEDIUM
6233,1546,1271,782,"Adventure,Sci-Fi,Shounen",LOW
3043,2908,2165,1893,"Adventure,Drama,Sci-Fi",LOW
6811,1385,1688,1981,"Comedy,Supernatural",LOW
3713,9997,5700,4342,"Action,Sci-Fi",LOW
2291,9693,10607,11567,"Drama,Romance,Supernatural",LOW
4402,3539,2824,2999,"Action,Sci-Fi",LOW
2204,9738,11343,7871,"Action,Comedy,Drama,Sci-Fi,Shounen",LOW
7214,411,340,227,Action,LOW
4583,9262,9498,5502,"Adventure,Supernatural",LOW
4728,4093,4905,6032,Comedy,LOW
1208,30146,35069,27890,"Action,Comedy,Fantasy",MEDIUM
7255,1048,1316,1052,"Adventure,Drama",LOW
2661,7003,6958,8846,"Adventure,Comedy",LOW
2471,13456,14227,13719,"Drama,Sci-Fi",MEDIUM
6047,6611,5640,3166,"Action,Adventure,Comedy,Fantasy",LOW
2821,12781,13710,7524,"Comedy,School,Supernatural",MEDIUM
1705,19251,13804,13703,"Action,Fantasy,Romance",MEDIUM
4456,10764,12269,8473,"Comedy,Fantasy,Romance,School",LOW
5628,1753,1392,1739,"Action,Drama,Sci-Fi",LOW
6888,2169,1206,1354,"Drama,Sci-Fi",LOW
3307,11794,9876,8570,"Comedy,Sci-Fi",MEDIUM
4280,3204,2819,2318,"Comedy,Fantasy",LOW
1502,33573,30333,25866,"Comedy,Romance,Supernatural",MEDIUM
4364,2411,1448,1453,"Action,Shounen",LOW
1246,7571,8149,6209,"Action,Fantasy",LOW
628,53765,58691,57249,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
5774,2757,3107,1799,"Action,Adventure,Sci-Fi,Shounen",LOW
4241,4111,5096,6092,"Action,Comedy,Shounen",LOW
663,5009,2855,3638,"Action,Adventure,Drama,Shounen",LOW
2558,5505,3597,2188,"Comedy,Romance",LOW
3063,1103,1418,974,Fantasy,LOW
3775,6128,6663,7230,Action,LOW
3963,5037,5729,6322,"Comedy,Fantasy",LOW
7359,375,415,349,"Adventure,Comedy,Sci-Fi",LOW
3358,2187,1504,1951,"Action,Comedy",LOW
5445,2859,3111,3219,"Comedy,School",LOW
2421,18291,14721,11945,Shounen,MEDIUM
3744,3074,1611,2049,"Action,Adventure,Comedy,Supernatural",LOW
1093,75517,80547,54038,"Comedy,Romance",MEDIUM
5084,2478,1878,983,"Romance,Supernatural",LOW
1729,15008,18446,13316,"Action,Comedy,Fantasy",MEDIUM
5243,3207,3916,3213,Comedy,LOW
2818,3395,3683,2546,"Action,Adventure,Comedy,Fantasy",LOW
3183,7297,4146,2511,"Adventure,Comedy,Sci-Fi,Shounen",LOW
889,48730,49095,32375,"Comedy,Sci-Fi,Shounen,Supernatural",MEDIUM
5031,4160,4584,2931,Action,LOW
3476,2493,1638,1768,"Action,Sci-Fi",LOW
5989,2975,2178,2446,Comedy,LOW
970,13727,14494,8809,"Action,Fantasy,Supernatural",MEDIUM
5008,2939,2551,2369,Comedy,LOW
4350,891,541,417,"Adventure,Fantasy",LOW
5132,6993,8501,5371,"Action,School,Supernatural",LOW
2053,19968,25351,15416,"Drama,Sci-Fi",MEDIUM
4363,2354,1201,1306,"Action,Shounen",LOW
849,100425,126336,95472,"Action,Comedy,School,Supernatural",MEDIUM
5651,973,1078,1194,"Comedy,School,Shounen",LOW
3047,1553,1322,1139,Comedy,LOW
2784,4854,6047,6255,"Action,Adventure,Fantasy",LOW
5590,14232,12510,16192,"Action,Adventure,Comedy,Fantasy,School,Sci-Fi,Shounen",MEDIUM
6367,816,761,486,"Adventure,Fantasy,Shounen",LOW
882,56453,50885,61577,"Action,Adventure,Drama,Sci-Fi",MEDIUM
3377,5217,5500,4830,"Action,Adventure,Comedy,Sci-Fi,Shounen",LOW
1909,16886,9916,10396,"Comedy,Fantasy",MEDIUM
3135,1756,1232,1469,"Action,Fantasy,Supernatural",LOW
881,55031,48609,38817,"Fantasy,Romance,Supernatural",MEDIUM
801,26025,32978,23708,"Comedy,Fantasy,Shounen",MEDIUM
3260,10030,9796,8990,Drama,LOW
5065,1452,1551,1099,Fantasy,LOW
6456,472,487,341,"Action,Adventure,Comedy",LOW
5261,6001,3055,2173,"Comedy,Drama,Fantasy",LOW
1221,32176,26900,29205,"Action,Adventure,Fantasy",MEDIUM
2555,4759,4266,3925,"Action,Adventure,Sci-Fi",LOW
1395,20856,20789,18650,"Drama,Supernatural",MEDIUM
1615,91241,96255,73163,"Comedy,Romance,School,Shounen",MEDIUM
1624,13602,17022,11824,"Comedy,Romance,Shounen",LOW
2693,52687,38325,37128,"Comedy,Drama,Romance",MEDIUM
6449,1996,2470,1664,"Adventure,Comedy,Fantasy",LOW
5257,5719,7425,6032,"Adventure,Fantasy",LOW
3325,12334,8481,9240,"Adventure,Comedy,Romance",LOW
3792,5793,5744,4440,"Comedy,School,Sci-Fi",LOW
7387,1363,723,516,"Action,Sci-Fi",LOW
2827,27380,17887,14389,Comedy,MEDIUM
3283,10094,12857,7762,"Comedy,Shounen",LOW
5808,2007,2415,1411,School,LOW
3514,16688,15824,10095,Drama,MEDIUM
756,95005,67979,45575,"Comedy,Romance,Sci-Fi",MEDIUM
3324,4712,3217,3907,"Comedy,Fantasy",LOW
3331,46938,43651,32714,"Action,Drama,Fantasy,Sci-Fi,Supernatural",MEDIUM
1654,60465,40918,34649,"Action,Fantasy,Romance",MEDIUM
5427,1575,1987,1909,"Fantasy,Supernatural",LOW
6779,2139,1635,885,"Action,Fantasy,Supernatural",LOW
7076,1088,1040,624,"Action,Sci-Fi,Shounen",LOW
7157,1896,2242,2891,"Action,Drama,Sci-Fi",LOW
3723,2504,1638,1880,"Comedy,Shounen,Supernatural",LOW
3353,8876,9643,6955,"Comedy,Drama,Sci-Fi",LOW
480,94820,118468,148320,"Comedy,Romance,School",MEDIUM
1303,10245,5812,6315,"Action,Adventure,Fantasy,Shounen",LOW
2062,5282,4121,2475,Comedy,LOW
3405,15152,11292,14590,"Drama,Shounen",MEDIUM
6278,2078,1592,1109,Drama,LOW
4964,4783,6189,5695,Comedy,LOW
45,45188,50702,40947,"Adventure,Comedy,Shounen",MEDIUM
608,17240,10879,10518,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
2801,4146,3648,4441,"Adventure,Fantasy",LOW
5730,1565,903,721,Comedy,LOW
2165,94430,110040,92856,"Action,Fantasy,Romance,School,Supernatural",MEDIUM
3542,8006,5623,6485,Comedy,LOW
2904,3752,3084,2048,"Romance,Sci-Fi",LOW
714,6508,5464,4416,"Comedy,School",LOW
3285,8381,7731,6389,"Comedy,Shounen",LOW
6765,450,346,428,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",LOW
3322,31856,16553,11227,"Comedy,Drama,Romance,School",MEDIUM
5580,7393,8145,4729,"Action,Sci-Fi",LOW
6596,989,602,686,"Action,Adventure,Sci-Fi,Shounen",LOW
512,16411,19007,20542,"Adventure,Comedy,Fantasy,Sci-Fi",MEDIUM
5048,2258,1423,1021,"Adventure,Romance",LOW
729,10698,7690,9700,"Action,Adventure,Comedy,Fantasy",LOW
4188,10667,9988,6988,"Adventure,Comedy,Fantasy,Shounen,Supernatural",LOW
5184,4186,3425,2788,"Adventure,Shounen",LOW
3475,8186,6332,7347,"Fantasy,Supernatural",LOW
5694,927,1080,1014,"Action,Fantasy,Sci-Fi",LOW
6732,735,382,310,"Comedy,Shounen",LOW
7223,531,475,460,Comedy,LOW
3703,6601,6233,6762,"Comedy,Sci-Fi",LOW
5187,2998,3272,1989,Shounen,LOW
2811,3981,4981,3527,Comedy,LOW
2183,13168,14538,12125,"Romance,School",LOW
5064,2019,1397,812,Fantasy,LOW
5447,3551,2237,1978,"Adventure,Drama,Fantasy",LOW
6986,1961,2310,1716,"Adventure,Sci-Fi,Shounen",LOW
5801,509,377,410,"Comedy,Shounen",LOW
3543,11609,6555,3702,"Comedy,School",LOW
2860,2497,1647,2135,School,LOW
4775,1480,1535,1393,"Comedy,Sci-Fi,Shounen",LOW
1884,19960,18320,13277,"Comedy,Fantasy",MEDIUM
5056,1220,1279,766,Comedy,LOW
2090,4645,5664,7286,Comedy,LOW
4948,4215,3142,2917,"Comedy,Fantasy",LOW
7268,915,849,628,Sci-Fi,LOW
4888,861,585,349,"Comedy,Sci-Fi",LOW
3348,2133,1301,1365,"Comedy,Sci-Fi,Shounen",LOW
3541,8474,6654,5430,"Action,Adventure,Sci-Fi",LOW
2831,13119,8710,7283,Comedy,LOW
6338,1638,1194,1100,"Adventure,Fantasy,Shounen",LOW
5686,3676,2758,2647,Drama,LOW
7288,610,650,785,"Drama,Romance,Sci-Fi",LOW
856,69233,66226,57970,"Comedy,Romance,School",MEDIUM
3,117080,85652,81770,Comedy,MEDIUM
6207,1806,1378,1101,"Action,Sci-Fi,Shounen",LOW
5183,1888,2273,1334,Shounen,LOW
5794,1001,1186,1162,"Comedy,School,Shounen",LOW
3042,12227,10039,9126,"Comedy,Fantasy,Sci-Fi",LOW
5928,1539,1058,710,"Action,Adventure,Comedy,Sci-Fi",LOW
3221,23140,21417,16632,"Comedy,Romance,Sci-Fi",MEDIUM
3378,2791,2370,1924,"Action,Adventure,Comedy,Sci-Fi,Shounen",LOW
2836,4587,5341,5915,Comedy,LOW
3219,17895,17947,19758,"Comedy,Romance,Sci-Fi",LOW
3969,5984,3814,4474,"Comedy,Romance,Sci-Fi",LOW
5011,4272,3575,4622,Comedy,LOW
2793,3526,2927,2697,"Drama,Romance,School",LOW
501,92252,84433,71558,"Comedy,Romance,School",MEDIUM
3887,4734,3274,3368,"Comedy,Romance,Sci-Fi,Shounen",LOW
6127,272,167,195,"Adventure,Comedy",LOW
7319,904,1054,781,"Comedy,Romance",LOW
6000,4128,3840,2292,"Drama,Romance,School",LOW
5136,3417,1950,1490,"Fantasy,Shounen",LOW
3702,12195,15568,8261,"Comedy,School",LOW
6529,1037,991,988,"Action,Shounen",LOW
4986,3940,4745,3802,"Action,School,Sci-Fi",LOW
4867,1060,602,317,"Action,Comedy,School,Shounen",LOW
2615,10284,12571,13322,"Comedy,Fantasy,Supernatural",LOW
7264,1138,1213,1309,Comedy,LOW
5956,2634,1413,980,"Adventure,Drama,Sci-Fi",LOW
6014,1889,1365,1477,"Action,Adventure",LOW
5420,1628,1475,1916,"Action,Adventure,Comedy,Shounen",LOW
5099,1574,1131,737,"Adventure,Sci-Fi,Shounen",LOW
2575,2396,2290,2177,"Action,Drama,Sci-Fi",LOW
2629,4697,4562,5231,"Action,Comedy,Shounen",LOW
2457,31253,23546,22410,Romance,MEDIUM
937,43737,38109,42018,"Comedy,School,Shounen",MEDIUM
2150,20824,11989,14823,"Comedy,Fantasy,Romance",MEDIUM
6516,1466,1183,1330,"Action,Shounen",LOW
7148,2110,2148,1785,Drama,LOW
630,51924,65098,77396,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM
1764,4985,4351,4032,"Drama,Fantasy",LOW
1017,67310,79741,71547,"Comedy,Romance,Shounen",MEDIUM
7313,392,444,518,"Adventure,Sci-Fi",LOW
2922,46093,25141,23300,Comedy,MEDIUM
2154,15032,13874,12248,Comedy,MEDIUM
2425,16677,20522,17054,"Action,Fantasy,School",LOW
1101,11528,11846,12554,Comedy,LOW
4936,1892,1049,879,"Adventure,Comedy,Sci-Fi,Shounen",LOW
2959,5382,2779,2187,"Comedy,Fantasy",LOW
7279,1219,1056,1167,"Comedy,Romance,School",LOW
6240,1472,1600,1158,"Adventure,Comedy",LOW
3273,3772,4270,3289,Supernatural,LOW
1756,13039,14362,18057,"Action,Drama,Shounen",LOW
2715,8973,9302,5784,Comedy,LOW
4237,1399,1387,1411,"Comedy,Romance",LOW
335,23724,27554,31845,Comedy,MEDIUM
3450,4019,4692,5948,"Drama,Romance",LOW
3048,1609,2068,1592,Comedy,LOW
843,9730,5489,6285,"Action,Adventure,Fantasy",LOW
1405,2058,1188,1345,"Action,Comedy,Fantasy",LOW
6295,1114,895,981,School,LOW
6564,946,691,843,"Action,Fantasy",LOW
1020,37919,42722,49684,"Action,Adventure,Comedy,Shounen",MEDIUM
6037,285,188,174,Adventure,LOW
1958,8993,10985,11785,"Action,School",LOW
6464,1697,2176,1466,Shounen,LOW
826,73555,78770,53963,"Comedy,Romance,Shounen,Supernatural",MEDIUM
5962,640,673,615,Fantasy,LOW
5309,1622,898,970,Comedy,LOW
2903,9773,9664,8145,Comedy,LOW
2975,5858,7525,7560,"Comedy,Fantasy",LOW
35,52264,28869,23616,"Action,Adventure,Comedy,Shounen",MEDIUM
1932,43551,54170,53054,"Action,Supernatural",MEDIUM
2458,19161,17313,15665,"Comedy,Supernatural",MEDIUM
5610,2230,2631,2735,Comedy,LOW
6405,1039,1293,658,"Adventure,Fantasy",LOW
2672,4368,2322,2484,Comedy,LOW
4325,4211,2234,1544,"Comedy,Romance",LOW
3842,1730,1278,985,Comedy,LOW
