id,insta_follower,tiktok,youtube,categories,price_category
6076,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM
3518,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Supernatural",MEDIUM
4285,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Sci-Fi,Shounen",MEDIUM
5251,LOW,LOW,LOW,"Comedy,Drama,Romance",MEDIUM
4850,LOW,LOW,LOW,"Adventure,Comedy",MEDIUM
3201,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM
2295,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance",MEDIUM
4674,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy",MEDIUM
646,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Sci-Fi",MEDIUM
716,MEDIUM,HIGH,HIGH,"Action,Adventure,Fantasy",MEDIUM
4799,LOW,MEDIUM,MEDIUM,Action,MEDIUM
6679,LOW,LOW,LOW,Comedy,MEDIUM
578,HIGH,HIGH,HIGH,"Action,Romance,Supernatural",MEDIUM
4784,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",MEDIUM
580,HIGH,HIGH,HIGH,"Action,Comedy,School,Shounen",MEDIUM
3308,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM
1222,MEDIUM,HIGH,HIGH,"Adventure,Fantasy",MEDIUM
3641,MEDIUM,MEDIUM,MEDIUM,Fantasy,MEDIUM
6293,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Shounen",MEDIUM
4044,LOW,MEDIUM,MEDIUM,Comedy,MEDIUM
3420,LOW,MEDIUM,LOW,Comedy,MEDIUM
3693,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,Sci-Fi",MEDIUM
4922,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",MEDIUM
4923,LOW,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",MEDIUM
4371,MEDIUM,MEDIUM,HIGH,"Comedy,Supernatural",MEDIUM
625,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
632,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
3486,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM
7253,LOW,MEDIUM,LOW,"Action,Adventure,Drama,Sci-Fi",MEDIUM
555,HIGH,HIGH,HIGH,"Drama,Sci-Fi",MEDIUM
2159,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
6810,LOW,LOW,LOW,"Drama,Romance",MEDIUM
858,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Shounen,Supernatural",MEDIUM
4269,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi,Shounen",MEDIUM
6739,LOW,LOW,LOW,"Adventure,Comedy,Shounen",MEDIUM
4814,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM
4378,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Fantasy,Shounen",MEDIUM
113,HIGH,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
3840,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
4711,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM
708,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
1337,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Shounen",MEDIUM
1514,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Romance,School,Supernatural",MEDIUM
4932,LOW,LOW,LOW,Supernatural,MEDIUM
3741,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",MEDIUM
779,MEDIUM,HIGH,MEDIUM,Fantasy,MEDIUM
6466,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM
6585,LOW,LOW,LOW,Fantasy,MEDIUM
3922,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM
3367,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Sci-Fi",MEDIUM
5474,LOW,MEDIUM,MEDIUM,Fantasy,MEDIUM
3106,MEDIUM,MEDIUM,MEDIUM,"Romance,School",MEDIUM
4273,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM
5680,LOW,MEDIUM,MEDIUM,"Drama,Romance,School",MEDIUM
6486,LOW,MEDIUM,LOW,Drama,MEDIUM
2991,MEDIUM,HIGH,HIGH,"Romance,School",MEDIUM
5271,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Shounen",MEDIUM
3770,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy",MEDIUM
6785,LOW,MEDIUM,LOW,Comedy,MEDIUM
6429,LOW,LOW,LOW,"Action,Shounen",MEDIUM
2013,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
2517,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM
5522,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
5087,LOW,MEDIUM,MEDIUM,Supernatural,MEDIUM
960,MEDIUM,HIGH,MEDIUM,"Action,Comedy,Sci-Fi",MEDIUM
1572,MEDIUM,HIGH,HIGH,"Action,Drama,Romance,Sci-Fi",MEDIUM
6224,LOW,MEDIUM,LOW,"Action,Adventure,Comedy,Shounen",MEDIUM
4202,LOW,LOW,MEDIUM,"Drama,Fantasy",MEDIUM
5045,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Shounen",MEDIUM
3869,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Romance,School,Shounen",MEDIUM
6318,LOW,LOW,LOW,Fantasy,MEDIUM
5735,LOW,MEDIUM,LOW,"Comedy,Romance,Sci-Fi,Shounen",MEDIUM
1440,MEDIUM,HIGH,MEDIUM,School,MEDIUM
3355,LOW,LOW,LOW,"Comedy,Sci-Fi",MEDIUM
1212,MEDIUM,HIGH,MEDIUM,"Comedy,Romance",MEDIUM
3434,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM
6691,LOW,LOW,LOW,"Drama,Romance",MEDIUM
4822,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM
5688,LOW,LOW,LOW,Drama,MEDIUM
129,HIGH,HIGH,HIGH,"Action,Shounen,Supernatural",MEDIUM
5185,LOW,LOW,LOW,Shounen,MEDIUM
3653,MEDIUM,HIGH,HIGH,"Comedy,Sci-Fi",MEDIUM
11,HIGH,HIGH,HIGH,"Action,Drama,School",HIGH
705,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
5664,LOW,LOW,LOW,"Action,Shounen",MEDIUM
1593,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM
5645,LOW,LOW,LOW,"Comedy,School,Shounen",MEDIUM
5647,LOW,LOW,LOW,"Comedy,School,Shounen",MEDIUM
2020,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM
4261,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
5784,LOW,LOW,LOW,"Comedy,Fantasy",MEDIUM
6384,LOW,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM
2728,LOW,LOW,MEDIUM,"Comedy,Sci-Fi",MEDIUM
7097,LOW,LOW,LOW,Action,MEDIUM
5010,LOW,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM
722,MEDIUM,MEDIUM,MEDIUM,"Romance,School",MEDIUM
3098,LOW,LOW,LOW,"Action,School,Shounen",MEDIUM
4208,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
3757,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Sci-Fi,Shounen",MEDIUM
3722,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM
4675,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy",MEDIUM
1710,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy",MEDIUM
2377,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM
6827,LOW,LOW,LOW,Fantasy,MEDIUM
7220,LOW,MEDIUM,LOW,Action,MEDIUM
6011,LOW,LOW,MEDIUM,Adventure,MEDIUM
1332,LOW,LOW,LOW,"Adventure,Fantasy",MEDIUM
3731,LOW,LOW,LOW,"Action,Comedy,Sci-Fi",MEDIUM
4853,MEDIUM,HIGH,MEDIUM,Fantasy,MEDIUM
5490,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi,Shounen",MEDIUM
2402,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Shounen",MEDIUM
1662,HIGH,HIGH,HIGH,"Comedy,Fantasy,Romance",MEDIUM
789,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,School",MEDIUM
1766,MEDIUM,HIGH,HIGH,"Adventure,Drama,Fantasy,Sci-Fi",MEDIUM
1293,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
1005,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Shounen,Supernatural",MEDIUM
2401,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Shounen",MEDIUM
420,HIGH,HIGH,HIGH,"Action,Supernatural",MEDIUM
4246,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",MEDIUM
819,MEDIUM,HIGH,HIGH,"Adventure,Fantasy,Sci-Fi",MEDIUM
2971,LOW,LOW,LOW,Comedy,MEDIUM
5787,LOW,LOW,LOW,"Adventure,Comedy,Fantasy,Supernatural",MEDIUM
2012,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
4284,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Romance,Sci-Fi",MEDIUM
2000,MEDIUM,HIGH,MEDIUM,"Comedy,School,Sci-Fi,Shounen",MEDIUM
4793,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",MEDIUM
5112,LOW,LOW,LOW,"Action,Comedy,Shounen",MEDIUM
6230,LOW,MEDIUM,LOW,"Action,Adventure,Comedy,Shounen",MEDIUM
4272,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
2011,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
1655,MEDIUM,HIGH,HIGH,"Comedy,Fantasy",MEDIUM
876,MEDIUM,HIGH,HIGH,"School,Supernatural",MEDIUM
4247,MEDIUM,MEDIUM,LOW,"Comedy,Sci-Fi,Shounen",MEDIUM
1613,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
2949,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi",MEDIUM
1166,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Comedy,Sci-Fi,Shounen",MEDIUM
6251,LOW,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi,Shounen",MEDIUM
313,MEDIUM,HIGH,HIGH,"Comedy,School,Shounen",MEDIUM
6284,LOW,MEDIUM,MEDIUM,Comedy,MEDIUM
4701,LOW,MEDIUM,MEDIUM,Drama,MEDIUM
2296,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",MEDIUM
6953,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Sci-Fi,Shounen",MEDIUM
57,HIGH,HIGH,HIGH,"Action,Shounen,Supernatural",MEDIUM
1294,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
6547,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",MEDIUM
3357,LOW,MEDIUM,MEDIUM,"Comedy,Drama",MEDIUM
1040,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural",MEDIUM
7016,LOW,LOW,LOW,"Action,Comedy",MEDIUM
4437,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",MEDIUM
2082,MEDIUM,HIGH,MEDIUM,"School,Supernatural",MEDIUM
5791,LOW,LOW,LOW,"Comedy,School",MEDIUM
3431,MEDIUM,HIGH,HIGH,"Drama,Romance,School",MEDIUM
610,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
5127,MEDIUM,MEDIUM,LOW,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
2410,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",MEDIUM
4390,LOW,MEDIUM,LOW,"Action,School,Sci-Fi",MEDIUM
1891,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,School",MEDIUM
6025,LOW,LOW,LOW,Comedy,MEDIUM
3841,LOW,LOW,LOW,"Comedy,Sci-Fi",MEDIUM
2050,MEDIUM,HIGH,HIGH,"Drama,Romance,Shounen,Supernatural",MEDIUM
4026,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",MEDIUM
3758,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama,Sci-Fi,Shounen",MEDIUM
6958,LOW,LOW,LOW,"Adventure,Comedy",MEDIUM
6613,LOW,LOW,LOW,"Adventure,Drama",MEDIUM
1495,MEDIUM,HIGH,HIGH,"Comedy,Drama,School,Sci-Fi",MEDIUM
2810,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
6522,LOW,LOW,LOW,"Action,Adventure,Comedy,Fantasy",MEDIUM
644,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy",MEDIUM
6818,LOW,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",MEDIUM
3935,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
1957,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
2373,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM
1765,MEDIUM,HIGH,MEDIUM,"Drama,Fantasy,Supernatural",MEDIUM
2304,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure",MEDIUM
1611,HIGH,HIGH,HIGH,"Action,Fantasy,Romance,Supernatural",MEDIUM
4984,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
3428,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,School",MEDIUM
5407,LOW,MEDIUM,LOW,Fantasy,MEDIUM
5006,LOW,MEDIUM,MEDIUM,School,MEDIUM
6033,LOW,LOW,LOW,"Comedy,Drama,Romance,School,Shounen",MEDIUM
1056,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
2480,MEDIUM,MEDIUM,MEDIUM,"Comedy,Supernatural",MEDIUM
3655,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance",MEDIUM
1569,MEDIUM,HIGH,HIGH,"Action,Fantasy,Supernatural",MEDIUM
3356,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama",MEDIUM
3575,MEDIUM,HIGH,HIGH,School,MEDIUM
1527,MEDIUM,HIGH,HIGH,"Romance,School",MEDIUM
2104,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
2874,MEDIUM,HIGH,HIGH,"Action,Comedy,Fantasy",MEDIUM
1573,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",MEDIUM
1606,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
2794,MEDIUM,MEDIUM,MEDIUM,School,MEDIUM
5634,LOW,LOW,LOW,Drama,MEDIUM
840,HIGH,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
1979,HIGH,HIGH,HIGH,"Action,School,Sci-Fi",MEDIUM
5666,LOW,LOW,LOW,Shounen,MEDIUM
4696,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
3452,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",MEDIUM
5685,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Shounen",MEDIUM
3759,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",MEDIUM
1341,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Sci-Fi,Supernatural",MEDIUM
2579,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM
3511,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
2781,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",MEDIUM
2509,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",MEDIUM
2777,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",MEDIUM
3066,LOW,LOW,LOW,"Action,Comedy,Fantasy",MEDIUM
4798,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen",MEDIUM
5023,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM
1387,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM
2969,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
7068,LOW,LOW,LOW,Action,MEDIUM
6467,LOW,LOW,LOW,"Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
3439,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM
1205,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Romance,Sci-Fi,Supernatural",MEDIUM
6089,LOW,LOW,LOW,"Drama,Sci-Fi",MEDIUM
2081,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
4205,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM
2944,MEDIUM,HIGH,HIGH,Drama,MEDIUM
3001,MEDIUM,HIGH,HIGH,"Drama,Romance",MEDIUM
3235,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Comedy,Drama,Fantasy,Romance,School",MEDIUM
4590,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM
1987,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,School,Sci-Fi",MEDIUM
2520,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Fantasy",MEDIUM
1110,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
864,HIGH,HIGH,HIGH,"Action,Comedy,School,Shounen,Supernatural",MEDIUM
624,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
6574,LOW,MEDIUM,MEDIUM,Drama,MEDIUM
3168,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Romance",MEDIUM
2215,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy",MEDIUM
1044,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School,Shounen",MEDIUM
5189,LOW,LOW,LOW,"Action,Adventure,Comedy,Sci-Fi",MEDIUM
6503,LOW,LOW,LOW,"Action,Comedy,Shounen",MEDIUM
5116,LOW,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi,Shounen",MEDIUM
2792,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance,School",MEDIUM
3126,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Romance,Sci-Fi",MEDIUM
4488,LOW,MEDIUM,MEDIUM,"Adventure,Drama,Romance",MEDIUM
6163,LOW,MEDIUM,LOW,"Action,Adventure,Comedy,Shounen",MEDIUM
2686,LOW,MEDIUM,MEDIUM,Comedy,MEDIUM
6868,LOW,LOW,LOW,"Adventure,Drama,Sci-Fi",MEDIUM
4342,MEDIUM,HIGH,MEDIUM,"Drama,Sci-Fi",MEDIUM
3384,MEDIUM,MEDIUM,MEDIUM,"Fantasy,Romance",MEDIUM
1714,HIGH,HIGH,HIGH,"Action,Comedy,Fantasy,Supernatural",MEDIUM
3635,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
5128,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",MEDIUM
93,HIGH,HIGH,HIGH,"Comedy,School",MEDIUM
2192,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",MEDIUM
3360,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi",MEDIUM
1870,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy",MEDIUM
3079,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy",MEDIUM
5613,LOW,LOW,LOW,"Adventure,Drama,Fantasy,Sci-Fi",MEDIUM
3749,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,School,Sci-Fi,Supernatural",MEDIUM
4354,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi,Shounen",MEDIUM
738,HIGH,HIGH,HIGH,"Comedy,Romance,Shounen",MEDIUM
1151,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
1731,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Sci-Fi,Shounen",MEDIUM
5917,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Drama,School,Sci-Fi,Shounen",MEDIUM
1099,MEDIUM,HIGH,HIGH,Comedy,MEDIUM
3570,MEDIUM,MEDIUM,MEDIUM,"Romance,School",MEDIUM
4362,LOW,MEDIUM,MEDIUM,"Action,Shounen",MEDIUM
4516,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Sci-Fi",MEDIUM
5796,LOW,LOW,LOW,Comedy,MEDIUM
6205,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",MEDIUM
5572,LOW,MEDIUM,LOW,Comedy,MEDIUM
2560,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Shounen",MEDIUM
4281,LOW,MEDIUM,MEDIUM,"Comedy,Drama,Romance,Sci-Fi",MEDIUM
1578,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Romance,Shounen,Supernatural",MEDIUM
3472,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance",MEDIUM
6689,LOW,LOW,LOW,Comedy,MEDIUM
6812,LOW,LOW,LOW,"Comedy,Supernatural",MEDIUM
4634,LOW,LOW,LOW,Drama,MEDIUM
2001,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",MEDIUM
1035,MEDIUM,MEDIUM,MEDIUM,"Romance,Shounen",MEDIUM
1769,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM
520,HIGH,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
675,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Fantasy",MEDIUM
4464,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM
1822,MEDIUM,HIGH,HIGH,"Action,Comedy,Sci-Fi",MEDIUM
1871,MEDIUM,HIGH,HIGH,"Comedy,Romance",MEDIUM
1026,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Shounen,Supernatural",MEDIUM
2086,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
784,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
2513,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM
6745,LOW,LOW,LOW,Adventure,MEDIUM
4865,LOW,LOW,LOW,"Romance,Shounen",MEDIUM
4597,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM
2443,MEDIUM,MEDIUM,LOW,Comedy,MEDIUM
1768,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",MEDIUM
4938,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Romance,Sci-Fi",MEDIUM
2883,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM
7325,LOW,LOW,LOW,"Action,Sci-Fi,Shounen",MEDIUM
3415,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",MEDIUM
1322,MEDIUM,HIGH,HIGH,Supernatural,MEDIUM
4366,LOW,LOW,LOW,"Action,Shounen",MEDIUM
7021,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",MEDIUM
1596,MEDIUM,HIGH,HIGH,"Action,Fantasy,Romance,Shounen,Supernatural",MEDIUM
4212,LOW,LOW,LOW,Action,MEDIUM
6333,LOW,LOW,LOW,"Drama,Sci-Fi",MEDIUM
3701,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM
5597,LOW,MEDIUM,MEDIUM,"Action,Fantasy",MEDIUM
5598,LOW,LOW,LOW,"Comedy,Fantasy",MEDIUM
3394,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
798,HIGH,HIGH,HIGH,"Action,Comedy,School",MEDIUM
1034,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Shounen",MEDIUM
962,MEDIUM,HIGH,MEDIUM,Fantasy,MEDIUM
3767,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM
6260,LOW,LOW,LOW,"Action,Adventure,Comedy,Shounen",MEDIUM
1493,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance,School",MEDIUM
4201,LOW,MEDIUM,MEDIUM,"Drama,Fantasy",MEDIUM
4218,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM
3133,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Romance",MEDIUM
3624,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM
6797,LOW,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM
7072,LOW,LOW,LOW,Action,MEDIUM
5740,LOW,LOW,LOW,"Drama,Fantasy,Romance",MEDIUM
225,HIGH,HIGH,HIGH,"Action,Adventure,Fantasy,Romance",MEDIUM
6252,LOW,LOW,LOW,Comedy,MEDIUM
6883,LOW,LOW,LOW,"Drama,School",MEDIUM
3923,LOW,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM
4815,LOW,LOW,LOW,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM
2431,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM
868,MEDIUM,HIGH,HIGH,"Action,Drama,Romance,Sci-Fi,Supernatural",MEDIUM
6409,LOW,LOW,LOW,Drama,MEDIUM
3901,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM
2614,LOW,LOW,LOW,Drama,MEDIUM
3138,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM
1061,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM
4365,LOW,MEDIUM,MEDIUM,"Action,Shounen",MEDIUM
1456,MEDIUM,HIGH,MEDIUM,School,MEDIUM
1759,MEDIUM,HIGH,HIGH,"Drama,Romance,Supernatural",MEDIUM
5560,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
1546,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy,Romance",MEDIUM
5623,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM
4322,LOW,LOW,LOW,"Adventure,Comedy,Supernatural",MEDIUM
2524,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM
5578,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi,Shounen",MEDIUM
1413,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM
1140,MEDIUM,HIGH,HIGH,"Action,Comedy",MEDIUM
2433,MEDIUM,HIGH,HIGH,"Action,Drama,Sci-Fi",MEDIUM
