id,insta_follower,tiktok,youtube,price_normalized,categories
3026,3626,3168,3673,0.503531644,"['Comedy', 'Sci-Fi', 'Shounen', 'Space']"
2485,29039,33515,16227,0.510567221,"['Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']"
2080,4257,2621,4588,0.503935849,['Drama']
6345,2579,2033,1798,0.503289272,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']"
242,27997,35287,35963,0.510948461,"['Comedy', 'Harem', 'Music', 'Romance', 'School', 'Shoujo']"
6208,1021,913,925,0.502830943,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
2963,32040,34760,41324,0.511772881,"['Comedy', 'School', 'Slice of Life']"
4234,7563,4916,7527,0.504123288,"['Action', 'Drama', 'Military', 'Romance', 'Shounen']"
5933,5913,5307,7165,0.503604043,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
976,20337,19855,11039,0.506950564,['Comedy']
5643,1617,1748,1584,0.50220469,"['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']"
3225,10636,8911,6674,0.504640161,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi', 'Shounen']"
5171,3417,4151,3422,0.502895687,['Game']
6382,869,437,614,0.502043288,"['Comedy', 'Kids']"
2533,13115,8708,11564,0.505857627,"['Comedy', 'Ecchi', 'Magic', 'Romance', 'Supernatural']"
2103,22155,11740,25283,0.507715524,"['Comedy', 'School', 'Shounen', 'Supernatural']"
4318,1414,1346,1153,0.502315633,"['Drama', 'Historical']"
1248,63418,51929,42447,0.520023336,"['Drama', 'Romance', 'Slice of Life']"
6222,3493,4536,2718,0.502865498,"['Action', 'Adventure', 'Comedy', 'Shounen']"
3343,25995,27172,30759,0.508719405,"['Drama', 'Magic', 'Military', 'Mystery', 'Psychological', 'Shounen', 'Supernatural']"
6136,3433,2848,2093,0.502901833,"['Adventure', 'Magic']"
3733,4236,2643,2879,0.50320318,"['Comedy', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']"
1876,120571,65450,91140,0.536190015,"['Adventure', 'Comedy', 'Drama', 'Historical', 'Shounen', 'Supernatural']"
1620,137102,177517,147618,0.54285384,"['Comedy', 'Ecchi', 'Game', 'Romance', 'School']"
2704,5913,7472,7430,0.503423773,"['Action', 'Comedy', 'Fantasy', 'Kids']"
5709,1057,792,1056,0.502135579,"['Fantasy', 'Magic', 'Music', 'Shoujo']"
6296,1509,1860,1775,0.501608733,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Sci-Fi']"
211,10194,9418,8917,0.504659999,"['Action', 'Comedy', 'Fantasy', 'Shounen']"
2870,32061,30344,16477,0.509521776,"['Comedy', 'Music']"
5630,1761,1973,946,0.502326415,"['Drama', 'Mecha', 'Military', 'Sci-Fi']"
4290,14925,12367,10636,0.506037034,"['Drama', 'Ecchi', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
4823,2856,1659,1943,0.502885444,"['Action', 'Comedy', 'Police', 'Shounen']"
6858,1536,1143,1830,0.502303127,"['Action', 'Adventure', 'Comedy', 'Police']"
6018,1650,1683,1459,0.502330835,"['Adventure', 'Sports']"
4820,2897,3083,2346,0.502705822,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
5988,2555,2056,1280,0.503258221,"['Drama', 'Music']"
3557,23422,13144,28352,0.50846679,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
7346,3605,3293,3001,0.502074178,"['Comedy', 'Magic', 'Shoujo']"
3522,29487,33272,31809,0.508365173,"['Action', 'Adventure', 'Mecha', 'Military', 'Sci-Fi']"
3089,16909,10983,17044,0.505681939,"['Drama', 'Supernatural']"
5552,1876,1079,2141,0.501720215,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi', 'Shounen']"
6957,615,739,531,0.501341995,"['Action', 'Adventure', 'Comedy', 'Mecha']"
1706,55977,33390,51881,0.515696383,"['School', 'Sci-Fi']"
4226,889,1107,697,0.501421348,"['Adventure', 'Drama']"
2562,14037,11970,13937,0.504666306,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']"
4959,2038,1572,2177,0.501654447,"['Action', 'Adventure', 'Comedy', 'Police', 'Sci-Fi']"
1970,34576,18896,25703,0.513493688,"['Action', 'Adventure', 'Fantasy', 'Magic']"
456,13581,13513,10754,0.505159675,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen']"
6390,790,577,891,0.501429973,"['Adventure', 'Kids']"
4433,2557,3089,2590,0.501893692,"['Adventure', 'Fantasy']"
4219,8025,7109,8899,0.503470619,"['Action', 'Drama', 'Harem', 'Historical', 'Josei', 'Samurai', 'Supernatural', 'Vampire']"
4197,13681,8536,7015,0.505559891,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Slice of Life']"
3673,15097,8307,10814,0.505075039,"['Action', 'Seinen', 'Supernatural', 'Vampire']"
231,6970,6093,8573,0.503180484,"['Adventure', 'Fantasy', 'Romance']"
3665,16111,14614,16584,0.50519795,"['Adventure', 'Comedy', 'Music', 'Sci-Fi', 'Slice of Life']"
2070,44825,31566,33258,0.51458296,"['Action', 'Comedy', 'Horror', 'Shounen', 'Supernatural', 'Vampire']"
2917,13657,8841,14693,0.504006144,"['Comedy', 'Shounen']"
6221,3057,1789,3586,0.502015633,"['Action', 'Adventure', 'Comedy', 'Shounen']"
6244,2685,1644,2076,0.501824905,"['Adventure', 'Comedy', 'Shounen']"
4977,6941,6467,4568,0.503243449,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']"
3859,14073,8513,13441,0.504968408,"['Drama', 'Fantasy', 'Horror', 'Mystery']"
2544,9594,7032,5453,0.504654123,"['Action', 'Drama', 'Mecha', 'Sci-Fi']"
3861,16604,8701,10303,0.506631588,"['Magic', 'Romance', 'School']"
3771,4545,2623,2455,0.502607762,"['Action', 'Seinen', 'Sports']"
6167,3633,4455,2051,0.50225725,"['Comedy', 'Fantasy', 'Magic']"
2699,14917,15594,9447,0.5059752,['Comedy']
264,47157,35920,36111,0.515279078,"['Comedy', 'Fantasy', 'Shoujo']"
343,49508,52912,33321,0.515700588,"['Drama', 'Romance', 'Shoujo', 'Slice of Life']"
643,73253,65139,38016,0.522679238,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']"
3281,3675,2629,4401,0.502154285,"['Comedy', 'Kids', 'Slice of Life']"
40,38778,35105,22944,0.512565926,"['Comedy', 'School', 'Shoujo']"
1694,93000,102845,113845,0.529320637,"['Comedy', 'Ecchi', 'Sci-Fi', 'Super Power', 'Supernatural']"
3382,10524,8530,8320,0.50423946,"['Action', 'Drama', 'Mecha', 'Psychological', 'Romance', 'Sci-Fi']"
2999,10378,13010,8101,0.504646899,"['Action', 'Comedy', 'Ecchi', 'Sci-Fi', 'Shoujo Ai']"
5946,6547,7710,6188,0.503262856,"['Action', 'Cars', 'Police', 'Seinen']"
973,97401,70964,82563,0.527166352,"['Action', 'Fantasy', 'Harem', 'Romance', 'School', 'Supernatural']"
1806,65021,56030,33222,0.523237297,"['Comedy', 'Mystery', 'School', 'Sci-Fi', 'Supernatural']"
2453,21937,17697,28326,0.50741272,"['Comedy', 'Shoujo', 'Shounen Ai']"
2596,38495,33009,36938,0.509908029,"['Action', 'Drama', 'Sci-Fi']"
1698,33466,23561,33798,0.510847652,"['Action', 'Demons', 'Ecchi', 'Fantasy', 'Harem', 'Romance']"
2719,3276,2620,3585,0.502018975,"['School', 'Shounen']"
673,7691,5378,7776,0.502832129,"['Action', 'Mecha', 'Romance', 'Sci-Fi', 'Super Power', 'Supernatural']"
2370,14002,11598,11102,0.505432236,"['Adventure', 'Drama', 'Mystery', 'Shounen']"
2490,15718,18090,18851,0.505218759,"['Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']"
4950,6342,5575,3776,0.502871482,"['Comedy', 'Music', 'Shounen']"
1197,44874,54229,43688,0.514286896,"['Comedy', 'Fantasy', 'Romance', 'Seinen', 'Vampire']"
5691,2432,2937,2154,0.50194663,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']"
1664,39779,28072,36314,0.513919241,"['Comedy', 'School', 'Slice of Life']"
1317,149364,121599,168118,0.544763812,"['Action', 'Mecha', 'Sci-Fi', 'Space']"
3276,5078,6086,6439,0.502130404,"['Action', 'Drama', 'Sci-Fi']"
1967,71901,86740,84132,0.520415788,"['Action', 'Comedy', 'Fantasy', 'Parody', 'Sci-Fi', 'Supernatural']"
4884,2073,1458,2220,0.501112399,"['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']"
3407,23364,12664,28540,0.506478327,"['Comedy', 'Drama', 'Harem', 'Romance', 'Supernatural']"
6651,1202,614,945,0.500827116,"['Action', 'Comedy', 'Mystery', 'Police', 'Shounen']"
659,166398,202737,113356,0.547977719,"['Action', 'Demons', 'Fantasy']"
6773,645,635,415,0.500642965,"['Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']"
4414,12051,6997,10268,0.504520376,"['Kids', 'Slice of Life']"
4685,2104,2346,1303,0.501026469,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
457,8004,5159,6128,0.502422371,"['Adventure', 'Comedy', 'Fantasy']"
936,24044,21766,12599,0.506469594,"['Comedy', 'Harem', 'Parody', 'Romance', 'Shounen']"
4314,2587,1569,2738,0.501198652,"['Adventure', 'Romance', 'Shoujo']"
5593,6006,5547,6853,0.502407385,"['Action', 'Drama', 'Historical', 'Romance', 'Shoujo', 'Shounen Ai', 'Supernatural']"
3256,11116,12272,11222,0.503638436,['Fantasy']
2118,88500,105670,95294,0.525999937,"['Comedy', 'Fantasy', 'Romance', 'School', 'Shounen', 'Supernatural']"
6504,683,353,785,0.500659784,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Shounen', 'Space']"
6490,1458,1195,1843,0.500885984,"['Comedy', 'Drama', 'Romance']"
6072,699,447,402,0.500604367,['Music']
3691,2424,2728,1408,0.501248895,"['Adventure', 'Shounen']"
2272,45778,35618,36393,0.51376199,"['Comedy', 'School', 'Slice of Life']"
4331,17815,14674,20263,0.505521993,"['Action', 'Drama', 'Shounen', 'Supernatural', 'Vampire']"
1051,6903,7616,5425,0.502633584,"['Action', 'Martial Arts', 'Super Power']"
4200,9358,9354,5229,0.50314291,"['Comedy', 'Drama', 'Mecha', 'Sci-Fi']"
2732,13795,7390,9467,0.504352505,"['Action', 'Drama', 'Historical', 'Samurai', 'Shounen']"
1530,124448,140112,130604,0.54006225,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Supernatural']"
1953,13089,12408,8720,0.504390026,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Historical']"
2882,25707,13916,32880,0.507955415,"['Comedy', 'Slice of Life']"
7270,1590,1071,1876,0.500965876,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']"
1217,96159,102741,124920,0.532943438,"['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']"
5625,2322,1225,1955,0.501056011,"['Adventure', 'Drama', 'Historical', 'Slice of Life']"
3515,4675,5133,4939,0.501945282,"['Adventure', 'Comedy']"
5987,3560,3574,2507,0.501525983,"['Drama', 'Music']"
5245,1835,1437,2059,0.501089865,"['Drama', 'Fantasy', 'Psychological', 'Romance', 'Shoujo']"
510,110304,89892,114527,0.5263284,"['Adventure', 'Fantasy', 'Game', 'Magic', 'Mystery', 'Sci-Fi']"
2634,3963,3819,4300,0.501120539,"['Mecha', 'Sci-Fi']"
21,22433,22291,20401,0.506141345,"['Action', 'Comedy', 'Martial Arts', 'Seinen']"
7245,3694,4428,2179,0.50083601,"['Adventure', 'Mecha', 'Sci-Fi']"
5668,2121,2612,1299,0.500399892,"['Action', 'Game', 'Shounen']"
6936,2336,2842,1929,0.500349973,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']"
5495,3496,3791,4311,0.500843665,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
5571,4947,2827,5114,0.501544689,"['Comedy', 'Mystery', 'Police', 'Shounen', 'Sports']"
2546,5858,5962,4327,0.501135525,"['Demons', 'Horror', 'Sci-Fi', 'Supernatural']"
633,52690,40698,49921,0.51955126,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']"
2018,25251,25081,17096,0.508249916,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
308,168657,189607,110965,0.549006667,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Supernatural']"
4469,17601,15926,20887,0.505281723,"['Comedy', 'Sci-Fi']"
4967,9255,10904,7762,0.502526899,"['Adventure', 'Comedy', 'Horror']"
4871,3701,3202,4222,0.500897142,"['Drama', 'Sci-Fi']"
2059,28626,25549,24399,0.508615199,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']"
1069,27761,20029,21909,0.508125388,"['Action', 'Comedy', 'Ecchi', 'Super Power']"
846,47665,36731,34260,0.516842474,"['Action', 'Seinen', 'Supernatural']"
5734,1386,1603,1572,0.500186738,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Slice of Life']"
845,28616,24555,31212,0.507482261,"['Action', 'Adventure', 'Sci-Fi']"
5940,4609,4520,2851,0.501315687,"['Comedy', 'Drama', 'Fantasy', 'Magic']"
1559,39377,33089,38580,0.514659617,"['Action', 'Adventure', 'Fantasy']"
5069,2702,1669,3433,0.500541994,"['Adventure', 'Fantasy', 'Kids']"
6628,472,307,254,0.499868787,"['Comedy', 'Fantasy', 'Kids', 'Magic', 'Slice of Life']"
1498,22614,24445,13147,0.507403986,"['Comedy', 'Drama', 'Romance']"
6631,567,626,589,0.49990566,['Comedy']
757,29668,25235,35467,0.508302099,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']"
1560,38638,33128,27838,0.510606034,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']"
465,299278,287262,156806,0.605772469,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Shounen', 'Vampire']"
2932,3510,1779,3168,0.500636442,['Adventure']
4298,4046,5035,4257,0.500918275,"['Action', 'Sci-Fi', 'Space']"
1314,95964,51980,101482,0.530088614,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Seinen', 'Space']"
2809,14807,14051,9543,0.503576602,['Comedy']
2231,20942,14845,24588,0.507120321,"['Comedy', 'Parody']"
4195,8892,11361,10188,0.502090511,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Horror', 'Romance']"
1936,40581,36785,25277,0.510907219,"['Adventure', 'Drama', 'Horror', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']"
3917,15194,13671,16788,0.504056117,"['Action', 'Adventure', 'Comedy', 'Demons', 'Drama', 'Ecchi', 'Horror', 'Mystery', 'Romance', 'Sci-Fi']"
3161,1837,2317,1591,0.499520593,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']"
4534,2208,1949,2473,0.499720593,"['Comedy', 'Sci-Fi']"
2974,1248,1089,1308,0.499456011,"['Comedy', 'Fantasy']"
3851,5457,6616,4860,0.500733638,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen']"
3314,15785,14804,8157,0.504344203,"['Action', 'Drama', 'Military', 'Sci-Fi']"
5633,1323,695,732,0.499369218,"['Drama', 'Fantasy', 'Historical']"
517,171888,97419,89473,0.556132971,"['Action', 'Comedy', 'Romance', 'School']"
1746,4415,2816,3654,0.500365768,['Comedy']
1563,5158,4528,5237,0.500594555,"['Action', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen']"
1950,63348,45421,42157,0.520262688,"['Comedy', 'Ecchi', 'School']"
1954,57466,39221,58302,0.517998214,"['Comedy', 'Ecchi', 'Seinen']"
3333,9961,6083,8276,0.502025713,"['Fantasy', 'Magic', 'Shounen Ai']"
1557,11019,13685,9226,0.502199837,"['Action', 'Demons', 'Drama', 'Horror', 'Vampire']"
2925,30148,20587,31791,0.509499673,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']"
1669,19538,20781,22290,0.504891912,"['Comedy', 'Romance', 'Slice of Life']"
69,36517,23251,40633,0.510990562,"['Action', 'Shounen Ai', 'Supernatural']"
6720,1049,1051,609,0.499385391,"['Comedy', 'Magic', 'Parody']"
4898,1995,1078,1837,0.499776765,"['Adventure', 'Fantasy']"
790,24575,30405,28550,0.506049647,"['Action', 'Adventure', 'Fantasy', 'Kids']"
1109,3010,2989,2647,0.499802641,['Comedy']
6677,2077,2167,1489,0.499700108,"['Comedy', 'Martial Arts', 'Slice of Life']"
3519,5769,3029,2931,0.500467924,"['Psychological', 'Sci-Fi', 'Shounen Ai', 'Slice of Life']"
2375,8894,7055,7254,0.501525336,"['Adventure', 'Sci-Fi', 'Shounen']"
1539,93293,109003,75096,0.53005104,"['Action', 'Demons', 'Ecchi', 'Fantasy', 'Harem', 'Romance']"
3747,17115,18725,16120,0.503816117,"['Mecha', 'Military', 'Sci-Fi']"
4706,13444,8677,8320,0.502946791,"['Comedy', 'Historical', 'Seinen']"
1363,4650,3775,3603,0.500650512,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Super Power']"
4302,3875,3142,5023,0.500200377,"['Action', 'Adventure', 'Comedy', 'Martial Arts', 'Shounen']"
3185,15958,20302,19358,0.503560429,"['Action', 'Adventure', 'Martial Arts']"
2069,23194,27386,22408,0.504705874,"['Action', 'Mecha', 'Military', 'School', 'Super Power']"
548,126699,77345,140388,0.52898414,"['Horror', 'Mystery']"
545,78878,49084,44962,0.521469102,"['Action', 'Horror', 'Sci-Fi']"
7258,876,633,1106,0.498630404,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
3824,4122,3273,3316,0.499603665,"['Comedy', 'Seinen']"
1758,22015,13752,28426,0.504147815,"['Comedy', 'Romance', 'Shoujo', 'Shounen Ai']"
5091,1199,1486,967,0.499415687,"['Comedy', 'School', 'Shounen', 'Sports']"
5156,9258,4816,9661,0.500274878,"['Shounen', 'Sports', 'Super Power']"
3408,18254,22365,13893,0.502987168,"['Drama', 'Romance', 'Sci-Fi']"
487,254543,219123,282514,0.585965144,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']"
853,56577,35659,72110,0.514350183,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']"
2578,7362,5429,4610,0.500220161,"['Comedy', 'Horror', 'Supernatural']"
6905,1895,1206,1064,0.498824259,"['Action', 'Comedy', 'Martial Arts', 'School', 'Shounen']"
3462,7171,6515,4829,0.500347816,"['Comedy', 'School']"
4727,1120,1404,635,0.498666954,"['Drama', 'Historical', 'Romance']"
2523,7862,8503,8723,0.500770457,"['Mecha', 'Military', 'Sci-Fi', 'Space']"
3481,8722,5423,4728,0.501111482,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Shounen']"
6008,1056,1060,805,0.498666954,"['Adventure', 'Comedy', 'Fantasy', 'Mecha', 'Shounen']"
6402,3523,1821,1850,0.499338868,"['Fantasy', 'Romance', 'Slice of Life']"
2915,17022,15792,13682,0.504368084,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']"
6526,1228,1227,1284,0.49870566,"['Comedy', 'Historical', 'Kids', 'School', 'Shoujo', 'Slice of Life']"
2049,10122,7678,9426,0.501384905,"['Comedy', 'Ecchi', 'School', 'Sports']"
2689,3323,2954,1793,0.49927062,"['Action', 'Comedy', 'Samurai', 'Shounen']"
6249,3108,2567,3134,0.499896657,"['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']"
1445,73126,61822,70564,0.519305653,"['Action', 'Comedy', 'Drama', 'Josei', 'Supernatural', 'Vampire']"
761,9558,11766,7280,0.501193314,"['Action', 'Adventure', 'Drama', 'Horror', 'Supernatural']"
7198,1355,1073,1252,0.498823288,['Comedy']
1792,17871,19446,20598,0.504754823,"['Action', 'Mystery', 'Police']"
6805,3326,1708,4027,0.499363234,['Comedy']
2597,5176,6729,5126,0.500170889,"['Fantasy', 'Game', 'Sci-Fi']"
4315,2188,1365,1728,0.498340431,"['Drama', 'Historical', 'Kids', 'Shoujo']"
2208,28941,32539,20497,0.504283609,"['Comedy', 'School', 'Slice of Life']"
2094,45873,26722,51999,0.514043498,"['Comedy', 'Magic', 'School', 'Slice of Life']"
6981,401,386,419,0.497769003,"['Comedy', 'Slice of Life']"
222,18659,20762,22603,0.502917896,"['Comedy', 'Josei', 'Slice of Life']"
6563,452,502,323,0.497773747,"['Adventure', 'Comedy', 'Historical']"
3229,10591,11542,12582,0.500176765,"['Adventure', 'Fantasy', 'Kids']"
2567,8735,7687,5869,0.500140646,"['Comedy', 'Sci-Fi', 'Shounen', 'Slice of Life']"
1902,54947,38807,41649,0.516428187,"['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']"
1985,14786,11011,10042,0.50308264,"['Adventure', 'Sci-Fi']"
2725,3444,4467,1787,0.498657304,"['Comedy', 'Mecha', 'Sci-Fi']"
2713,8792,4479,7784,0.500458813,"['Historical', 'Mystery', 'Shounen']"
910,31435,22426,32654,0.507902692,"['Comedy', 'Harem', 'Parody', 'Shounen']"
7238,806,938,729,0.497845768,"['Adventure', 'Kids']"
4647,3627,3744,3708,0.498890188,"['Mecha', 'Sci-Fi']"
6215,2819,2922,3181,0.498640593,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Shounen']"
5745,2083,2303,2305,0.498156711,"['Action', 'Adventure', 'Comedy', 'Shounen']"
1194,76253,51323,53103,0.519931798,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Super Power', 'Supernatural']"
7226,826,424,680,0.497905067,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']"
7219,956,498,534,0.497929326,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']"
3081,32296,19914,22223,0.509696006,"['Adventure', 'Comedy', 'Magic', 'Romance', 'Shoujo']"
5145,8682,8981,9945,0.500245444,"['Comedy', 'Game', 'Parody', 'Seinen']"
2194,25174,19581,17464,0.50342485,"['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']"
6002,1335,1504,1582,0.497991536,"['Drama', 'Historical', 'Kids', 'Slice of Life']"
2966,17273,14864,22375,0.50383962,"['Comedy', 'Ecchi', 'Magic', 'Parody', 'Vampire']"
2930,3224,2880,2476,0.49851531,"['Action', 'Adventure', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']"
4425,4014,3348,3781,0.499066145,['Music']
1253,172321,182103,163460,0.541867747,"['Action', 'Demons', 'Ecchi', 'Fantasy', 'Harem', 'Romance']"
1339,1433,1191,1852,0.498032075,"['Drama', 'Sci-Fi']"
6181,4812,5417,2514,0.499324474,"['Drama', 'Historical', 'Military', 'Supernatural']"
6594,1468,1116,1035,0.497984205,"['Drama', 'Historical', 'Supernatural']"
5938,5052,4039,4366,0.499102911,"['Action', 'Comedy', 'Magic', 'Sci-Fi', 'Super Power']"
2222,32949,29213,36340,0.505740105,"['Comedy', 'Parody']"
6020,1009,918,652,0.497942803,"['Fantasy', 'Magic', 'Shoujo']"
6232,1609,2084,1393,0.49819876,"['Action', 'Adventure', 'Drama', 'Military', 'Sci-Fi', 'Space']"
3938,4764,3572,5432,0.499102695,"['Comedy', 'Magic', 'Romance', 'Sci-Fi']"
1834,15114,13902,17494,0.502570079,"['Action', 'Comedy', 'Fantasy', 'Mystery', 'Shounen Ai', 'Supernatural', 'Vampire']"
747,68608,75942,46442,0.516767001,"['Action', 'Mecha', 'Supernatural']"
1551,35513,25823,40175,0.506582422,"['Comedy', 'Romance']"
2068,33004,29775,16689,0.506751156,"['Comedy', 'School', 'Slice of Life']"
6310,5517,6129,6274,0.498535525,"['Drama', 'Mecha', 'Sci-Fi', 'Space']"
2100,41021,28382,28332,0.510642798,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']"
2561,12676,8506,16069,0.500978112,"['Adventure', 'Drama', 'Sci-Fi', 'Shounen']"
2369,9289,8482,9255,0.500105336,"['Adventure', 'Comedy', 'Fantasy', 'Romance']"
947,79298,80866,52716,0.520376164,"['Action', 'Drama', 'Ecchi', 'Harem', 'Martial Arts', 'Military', 'Romance', 'Sci-Fi', 'Seinen']"
898,51604,58043,45884,0.515471799,"['Action', 'Drama', 'Sci-Fi', 'Super Power']"
4682,4802,2779,5451,0.498349865,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']"
6076,4371,3604,4341,0.498161725,"['Shounen', 'Super Power']"
3518,12732,10800,9096,0.500851643,"['Action', 'Fantasy', 'Shounen Ai', 'Super Power', 'Supernatural']"
4285,9293,9634,7697,0.500174662,"['Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen', 'Space']"
5251,1672,1752,1318,0.497479461,"['Comedy', 'Drama', 'Romance']"
4850,784,650,878,0.497159137,"['Adventure', 'Comedy']"
3201,2090,1332,1912,0.497449272,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']"
2295,11447,6439,13314,0.501189756,"['Comedy', 'Drama', 'Music', 'Romance', 'Shoujo', 'Slice of Life']"
4674,10591,9614,12267,0.500367007,"['Adventure', 'Drama', 'Fantasy', 'Historical']"
646,45203,46427,29061,0.51242835,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi']"
716,32654,28679,36204,0.506530994,"['Action', 'Adventure', 'Fantasy', 'Kids']"
4799,3826,2108,3120,0.49793035,"['Action', 'Music']"
6679,1775,2027,1491,0.497451644,"['Comedy', 'Martial Arts', 'Music', 'Slice of Life']"
578,90713,115729,45961,0.528442361,"['Action', 'Horror', 'Mystery', 'Romance', 'Super Power', 'Supernatural', 'Vampire']"
4784,9704,8644,7070,0.500067923,"['Drama', 'Military', 'Sci-Fi', 'Space']"
580,103449,69697,126295,0.531706403,"['Action', 'Comedy', 'Ecchi', 'Martial Arts', 'School', 'Shounen', 'Super Power']"
3308,6249,7650,6076,0.499242048,"['Comedy', 'Romance', 'Sci-Fi']"
1222,34732,21507,24874,0.507999349,"['Adventure', 'Fantasy']"
3641,6042,6300,6655,0.498431967,"['Fantasy', 'Magic']"
6293,9823,8419,6704,0.498355902,"['Adventure', 'Fantasy', 'Historical', 'Shounen']"
4044,1952,2119,2208,0.496899245,"['Comedy', 'Parody']"
3420,3902,3132,4588,0.497364366,"['Comedy', 'Magic', 'Shoujo', 'Slice of Life']"
3693,29986,25371,26471,0.506523608,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Sci-Fi']"
4922,2843,1815,1792,0.497134932,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Space']"
4923,2155,1636,1977,0.49674345,"['Action', 'Adventure', 'Sci-Fi', 'Space']"
4371,19555,19280,24836,0.502553583,"['Comedy', 'Magic', 'Supernatural']"
625,25740,27223,14654,0.503799189,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']"
632,55789,38281,59299,0.512676167,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']"
3486,6311,7249,3594,0.497985821,"['Action', 'Mecha', 'Romance', 'Sci-Fi', 'Space']"
7253,2072,1685,1195,0.496753261,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']"
555,159899,203671,205012,0.5381333,"['Drama', 'Mystery', 'Sci-Fi', 'Seinen']"
2436,15055,19549,12643,0.500941292,['Ecchi']
3397,1626,817,1643,0.496620108,['Music']
