id,insta_follower,tiktok,youtube,categories,price_category,avg_rating
5560,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",MEDIUM,7
1546,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2",HIGH,7
5623,MEDIUM,MEDIUM,MEDIUM,Category 6,LOW,7
4322,LOW,LOW,LOW,"Category 8,Category 1,Category 4,Category 5",LOW,7
2524,MEDIUM,MEDIUM,MEDIUM,Category 6,MEDIUM,7
5578,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",LOW,7
1413,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",LOW,7
1140,MEDIUM,HIGH,HIGH,"Category 1,Category 5",HIGH,7
2433,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 2",HIGH,7
1553,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1",HIGH,7
2251,MEDIUM,HIGH,MEDIUM,"Category 2,Category 5",LOW,7
2565,LOW,LOW,LOW,"Category 8,Category 1,Category 2",LOW,7
5805,LOW,MEDIUM,LOW,"Category 2,Category 5",MEDIUM,7
6172,LOW,LOW,LOW,"Category 4,Category 5",HIGH,7
4564,LOW,LOW,MEDIUM,"Category 8,Category 1,Category 4,Category 2",MEDIUM,7
3111,MEDIUM,MEDIUM,MEDIUM,"Category 10,Category 5,Category 2",LOW,6.99
3633,MEDIUM,MEDIUM,MEDIUM,Category 3,LOW,6.99
4514,MEDIUM,MEDIUM,MEDIUM,Category 5,HIGH,6.99
4353,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2",HIGH,6.99
629,MEDIUM,HIGH,HIGH,"Category 8,Category 6,Category 4,Category 5",LOW,6.99
4462,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",HIGH,6.99
4556,LOW,MEDIUM,MEDIUM,"Category 8,Category 6",HIGH,6.99
1204,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2,Category 5",MEDIUM,6.99
6012,LOW,MEDIUM,LOW,"Category 4,Category 2",MEDIUM,6.99
4474,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 2,Category 5",LOW,6.99
3230,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4",HIGH,6.99
4293,LOW,LOW,LOW,"Category 6,Category 1,Category 4,Category 2",MEDIUM,6.99
5115,LOW,LOW,MEDIUM,"Category 3,Category 4,Category 1,Category 5,Category 6",LOW,6.99
6030,LOW,LOW,LOW,Category 6,HIGH,6.99
1845,MEDIUM,MEDIUM,MEDIUM,Category 7,MEDIUM,6.99
1637,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4",HIGH,6.99
6253,LOW,LOW,LOW,"Category 4,Category 5",MEDIUM,6.99
5191,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7,Category 2",MEDIUM,6.99
4792,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2,Category 5",LOW,6.99
6186,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 7,Category 2,Category 1,Category 6",MEDIUM,6.99
1881,HIGH,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",LOW,6.99
4193,MEDIUM,HIGH,MEDIUM,"Category 6,Category 5",MEDIUM,6.99
6792,LOW,LOW,LOW,Category 5,HIGH,6.99
5660,LOW,LOW,LOW,Category 5,LOW,6.99
1451,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 2",MEDIUM,6.99
1896,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",HIGH,6.99
4419,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 6",MEDIUM,6.99
4927,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",MEDIUM,6.99
4198,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2",LOW,6.99
6882,LOW,LOW,LOW,"Category 3,Category 2",MEDIUM,6.99
3946,LOW,MEDIUM,MEDIUM,"Category 6,Category 2,Category 5",MEDIUM,6.99
5219,LOW,MEDIUM,LOW,"Category 4,Category 2,Category 1,Category 5,Category 6",HIGH,6.99
6009,LOW,LOW,LOW,"Category 8,Category 6,Category 4,Category 5",MEDIUM,6.99
6571,LOW,LOW,LOW,"Category 1,Category 4,Category 2,Category 5",LOW,6.99
6381,LOW,LOW,LOW,"Category 1,Category 2,Category 5",MEDIUM,6.98
2429,MEDIUM,HIGH,HIGH,"Category 6,Category 3,Category 2",HIGH,6.98
1273,MEDIUM,MEDIUM,HIGH,"Category 8,Category 6,Category 4,Category 2",MEDIUM,6.98
2703,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4",HIGH,6.98
3959,LOW,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 5",MEDIUM,6.98
6769,LOW,LOW,LOW,Category 8,LOW,6.98
2216,LOW,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",HIGH,6.98
2951,MEDIUM,MEDIUM,HIGH,"Category 1,Category 5",MEDIUM,6.98
5172,LOW,LOW,LOW,Category 3,HIGH,6.98
523,MEDIUM,HIGH,HIGH,"Category 1,Category 7,Category 5,Category 2",MEDIUM,6.98
4931,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 5",MEDIUM,6.98
2876,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",HIGH,6.98
1370,MEDIUM,HIGH,MEDIUM,"Category 8,Category 1",HIGH,6.98
5581,LOW,MEDIUM,MEDIUM,"Category 3,Category 6,Category 5",HIGH,6.98
2472,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2",LOW,6.98
1660,MEDIUM,HIGH,HIGH,"Category 2,Category 5",HIGH,6.98
4411,LOW,LOW,LOW,"Category 8,Category 1,Category 2",MEDIUM,6.98
6647,LOW,LOW,MEDIUM,"Category 3,Category 2,Category 5",MEDIUM,6.98
2679,LOW,MEDIUM,LOW,"Category 8,Category 1,Category 4,Category 5",HIGH,6.98
2193,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2,Category 7",MEDIUM,6.97
187,MEDIUM,MEDIUM,MEDIUM,Category 2,MEDIUM,6.97
7161,LOW,LOW,LOW,Category 1,MEDIUM,6.97
1386,MEDIUM,MEDIUM,MEDIUM,Category 5,LOW,6.97
154,HIGH,HIGH,HIGH,"Category 1,Category 4",LOW,6.97
2522,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2,Category 5",MEDIUM,6.97
3525,MEDIUM,MEDIUM,HIGH,Category 6,LOW,6.97
3872,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,6.97
5160,LOW,LOW,LOW,"Category 3,Category 4",MEDIUM,6.97
3778,MEDIUM,MEDIUM,MEDIUM,Category 5,HIGH,6.97
823,MEDIUM,HIGH,MEDIUM,"Category 8,Category 4,Category 5",MEDIUM,6.97
7006,LOW,LOW,LOW,"Category 1,Category 4,Category 2",HIGH,6.97
5998,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",MEDIUM,6.97
3743,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",MEDIUM,6.97
2506,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 5",HIGH,6.97
7369,LOW,LOW,LOW,"Category 8,Category 5",MEDIUM,6.97
6021,LOW,LOW,LOW,"Category 4,Category 5",HIGH,6.97
4724,LOW,LOW,LOW,"Category 8,Category 1,Category 5",MEDIUM,6.97
6391,LOW,LOW,LOW,"Category 1,Category 4,Category 2",MEDIUM,6.97
3610,LOW,LOW,MEDIUM,"Category 8,Category 4",MEDIUM,6.97
1951,MEDIUM,MEDIUM,HIGH,"Category 8,Category 1,Category 5",MEDIUM,6.97
3949,MEDIUM,HIGH,MEDIUM,"Category 8,Category 3,Category 2",MEDIUM,6.97
7269,LOW,LOW,LOW,"Category 6,Category 1,Category 2",MEDIUM,6.97
1302,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 5",HIGH,6.97
6231,LOW,LOW,LOW,"Category 6,Category 2",LOW,6.97
7309,LOW,LOW,LOW,"Category 3,Category 2",HIGH,6.97
2494,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",MEDIUM,6.97
6197,MEDIUM,MEDIUM,MEDIUM,Category 8,MEDIUM,6.96
1060,LOW,LOW,LOW,"Category 1,Category 4,Category 3",MEDIUM,6.96
2388,MEDIUM,HIGH,HIGH,"Category 8,Category 2",HIGH,6.96
5648,LOW,LOW,LOW,"Category 4,Category 2,Category 5",LOW,6.96
382,HIGH,HIGH,HIGH,"Category 8,Category 2,Category 5",LOW,6.96
4957,LOW,LOW,LOW,"Category 4,Category 7,Category 1,Category 5,Category 6",MEDIUM,6.96
2552,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",MEDIUM,6.96
4185,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 5,Category 4,Category 2",MEDIUM,6.96
3873,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.96
668,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 2,Category 5",LOW,6.96
721,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 2,Category 5",HIGH,6.96
6649,LOW,LOW,LOW,"Category 8,Category 2",MEDIUM,6.96
1082,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",HIGH,6.96
2058,MEDIUM,MEDIUM,HIGH,"Category 3,Category 2,Category 5",HIGH,6.96
1883,MEDIUM,HIGH,HIGH,"Category 3,Category 4,Category 1,Category 5,Category 8",HIGH,6.96
3234,MEDIUM,MEDIUM,MEDIUM,Category 2,LOW,6.96
6394,LOW,LOW,LOW,"Category 8,Category 4",HIGH,6.96
1299,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 2",MEDIUM,6.96
5687,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",HIGH,6.96
2064,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4",MEDIUM,6.96
2979,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2,Category 5",LOW,6.96
4549,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 7,Category 5,Category 8,Category 6",HIGH,6.96
2226,MEDIUM,MEDIUM,HIGH,Category 5,MEDIUM,6.96
5312,LOW,LOW,LOW,Category 3,MEDIUM,6.96
1272,MEDIUM,MEDIUM,MEDIUM,"Category 5,Category 2",MEDIUM,6.96
4712,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7,Category 2",LOW,6.96
3096,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",LOW,6.96
5682,LOW,LOW,LOW,"Category 3,Category 2",MEDIUM,6.95
5912,LOW,MEDIUM,MEDIUM,"Category 1,Category 7",HIGH,6.95
3149,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",MEDIUM,6.95
5596,LOW,LOW,LOW,"Category 8,Category 2,Category 5",HIGH,6.95
6287,LOW,LOW,LOW,"Category 2,Category 6",MEDIUM,6.94
3380,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3",LOW,6.95
1699,MEDIUM,HIGH,MEDIUM,Category 5,HIGH,6.95
787,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 2,Category 5",HIGH,6.95
2994,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2,Category 5",LOW,6.95
1770,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",MEDIUM,6.95
4999,LOW,MEDIUM,MEDIUM,"Category 6,Category 4,Category 5",LOW,6.96
2045,MEDIUM,HIGH,HIGH,"Category 1,Category 2,Category 5",MEDIUM,6.95
5101,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 1,Category 5,Category 6",MEDIUM,6.95
3686,MEDIUM,MEDIUM,MEDIUM,"Category 5,Category 2",HIGH,6.95
3891,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 6,Category 2,Category 5",HIGH,6.95
2466,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2",MEDIUM,6.95
1882,HIGH,HIGH,HIGH,"Category 1,Category 4",HIGH,6.95
111,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 5",HIGH,6.95
6040,LOW,LOW,LOW,"Category 1,Category 4,Category 2,Category 5",LOW,6.95
5022,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",LOW,6.95
90,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4",LOW,6.95
2965,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4",MEDIUM,6.95
2136,MEDIUM,HIGH,HIGH,"Category 6,Category 4,Category 2,Category 5",MEDIUM,6.95
4289,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 7,Category 1,Category 5,Category 8,Category 6",LOW,6.95
1943,MEDIUM,MEDIUM,HIGH,"Category 8,Category 1,Category 6",LOW,6.95
3349,LOW,MEDIUM,LOW,"Category 6,Category 4,Category 5",MEDIUM,6.95
48,MEDIUM,HIGH,HIGH,"Category 9,Category 2,Category 5",HIGH,6.95
6209,LOW,LOW,LOW,"Category 1,Category 6",MEDIUM,6.95
851,MEDIUM,HIGH,MEDIUM,"Category 6,Category 1,Category 4,Category 5",LOW,6.95
3449,LOW,MEDIUM,MEDIUM,"Category 2,Category 5",LOW,6.95
3623,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 2",MEDIUM,6.94
7098,LOW,LOW,LOW,"Category 1,Category 6",HIGH,6.94
1625,MEDIUM,HIGH,HIGH,"Category 6,Category 4,Category 5",HIGH,6.94
1538,MEDIUM,HIGH,HIGH,"Category 4,Category 2,Category 5",LOW,6.94
4243,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",MEDIUM,6.94
2246,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5",MEDIUM,6.95
2054,MEDIUM,MEDIUM,MEDIUM,Category 6,HIGH,6.94
6866,LOW,LOW,LOW,Category 3,LOW,6.94
6410,LOW,LOW,LOW,Category 1,HIGH,6.94
3817,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,6.94
3034,MEDIUM,MEDIUM,MEDIUM,"Category 9,Category 2,Category 5",MEDIUM,6.94
6322,LOW,MEDIUM,LOW,"Category 8,Category 6,Category 4,Category 2",MEDIUM,6.94
4251,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",MEDIUM,6.94
2039,MEDIUM,MEDIUM,MEDIUM,"Category 10,Category 2,Category 5",MEDIUM,6.94
4725,LOW,LOW,LOW,"Category 8,Category 2",LOW,6.94
4937,LOW,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",LOW,6.94
1676,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",MEDIUM,6.94
4446,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 5",MEDIUM,6.94
2652,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,6.94
829,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2,Category 5",MEDIUM,6.94
2862,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4",LOW,6.94
1415,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",MEDIUM,6.94
4777,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 7",HIGH,6.94
4332,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",LOW,6.94
7251,LOW,LOW,LOW,Category 3,HIGH,6.93
6971,LOW,LOW,LOW,"Category 6,Category 4,Category 5",MEDIUM,6.93
752,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 6,Category 2",LOW,6.93
6108,LOW,MEDIUM,LOW,"Category 4,Category 2",MEDIUM,6.93
822,MEDIUM,HIGH,MEDIUM,"Category 6,Category 2,Category 5",HIGH,6.93
75,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 4",MEDIUM,6.93
5798,LOW,LOW,LOW,"Category 4,Category 6",MEDIUM,6.93
5652,LOW,LOW,LOW,"Category 4,Category 2,Category 5",MEDIUM,6.93
3217,MEDIUM,HIGH,HIGH,"Category 8,Category 5,Category 2",HIGH,6.93
3055,LOW,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2",HIGH,6.93
6768,LOW,LOW,LOW,"Category 8,Category 6,Category 4,Category 5",MEDIUM,6.93
627,MEDIUM,HIGH,HIGH,"Category 8,Category 6,Category 4,Category 5",HIGH,6.93
489,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 2",LOW,6.93
3051,LOW,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2",HIGH,6.93
6317,LOW,LOW,LOW,Category 1,LOW,6.93
6227,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 2",MEDIUM,6.93
6320,LOW,MEDIUM,LOW,Category 2,HIGH,6.93
4211,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",MEDIUM,6.93
3718,MEDIUM,HIGH,HIGH,"Category 2,Category 5",HIGH,6.93
6632,LOW,LOW,LOW,"Category 4,Category 2,Category 7,Category 1,Category 8",LOW,6.93
6791,LOW,LOW,LOW,"Category 7,Category 5",MEDIUM,6.93
5770,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",LOW,6.93
4506,LOW,MEDIUM,MEDIUM,"Category 8,Category 1,Category 5",MEDIUM,6.93
6625,LOW,MEDIUM,LOW,Category 8,HIGH,6.93
5800,LOW,LOW,LOW,"Category 1,Category 4,Category 6",HIGH,6.93
2707,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4",LOW,6.93
6910,LOW,LOW,LOW,Category 2,LOW,6.93
4323,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2,Category 5",MEDIUM,6.93
6693,LOW,MEDIUM,MEDIUM,"Category 6,Category 2,Category 5",MEDIUM,6.93
5659,LOW,MEDIUM,LOW,Category 5,MEDIUM,6.93
645,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",HIGH,6.93
7055,LOW,LOW,LOW,"Category 8,Category 4",LOW,6.93
4539,LOW,LOW,LOW,"Category 6,Category 1,Category 2",MEDIUM,6.93
807,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.93
1518,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,6.93
2230,MEDIUM,HIGH,MEDIUM,Category 5,HIGH,6.93
4207,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 2,Category 6",MEDIUM,6.93
5055,LOW,LOW,LOW,Category 5,LOW,6.93
4214,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.92
3764,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",MEDIUM,6.92
3640,MEDIUM,HIGH,MEDIUM,"Category 8,Category 1,Category 4,Category 5",MEDIUM,6.92
3492,LOW,MEDIUM,LOW,"Category 1,Category 4",LOW,6.92
1215,MEDIUM,HIGH,HIGH,"Category 8,Category 5",HIGH,6.92
2516,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 7,Category 2",LOW,6.92
6315,LOW,LOW,LOW,Category 1,MEDIUM,6.92
2856,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 5",MEDIUM,6.92
1489,MEDIUM,HIGH,HIGH,"Category 8,Category 6,Category 2,Category 5",MEDIUM,6.92
3321,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 1,Category 5,Category 6",LOW,6.92
6326,LOW,LOW,LOW,"Category 4,Category 2",MEDIUM,6.92
7256,LOW,LOW,LOW,"Category 4,Category 5",MEDIUM,6.92
7236,LOW,LOW,LOW,"Category 6,Category 7,Category 5",MEDIUM,6.92
4870,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 6",HIGH,6.92
4944,LOW,LOW,LOW,"Category 1,Category 5",HIGH,6.92
852,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2,Category 5",HIGH,6.92
5690,LOW,LOW,LOW,"Category 8,Category 2",MEDIUM,6.92
2432,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5",MEDIUM,6.92
6097,LOW,LOW,LOW,"Category 6,Category 1,Category 5",MEDIUM,6.92
6113,LOW,LOW,LOW,"Category 2,Category 5",MEDIUM,6.92
1459,MEDIUM,MEDIUM,MEDIUM,Category 3,LOW,6.92
3173,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 5",LOW,6.92
7191,LOW,LOW,LOW,"Category 1,Category 6",MEDIUM,6.92
1665,MEDIUM,MEDIUM,HIGH,"Category 8,Category 2,Category 5",MEDIUM,6.92
1785,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2,Category 8,Category 6",MEDIUM,6.91
5391,LOW,LOW,LOW,Category 3,MEDIUM,6.91
5089,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4",MEDIUM,6.91
4880,LOW,LOW,LOW,"Category 6,Category 5",MEDIUM,6.91
2535,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 5",MEDIUM,6.91
3899,MEDIUM,HIGH,MEDIUM,"Category 2,Category 5",LOW,6.91
3150,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",LOW,6.91
2424,MEDIUM,MEDIUM,HIGH,"Category 4,Category 2,Category 1,Category 5,Category 8",LOW,6.91
1129,MEDIUM,HIGH,HIGH,"Category 2,Category 5",LOW,6.91
485,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,6.91
6316,LOW,LOW,LOW,Category 1,MEDIUM,6.91
464,MEDIUM,HIGH,HIGH,"Category 8,Category 5",MEDIUM,6.91
3893,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,6.91
3058,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2",LOW,6.91
5577,LOW,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 2",HIGH,6.91
3948,MEDIUM,MEDIUM,MEDIUM,"Category 5,Category 2",MEDIUM,6.91
1524,MEDIUM,HIGH,HIGH,"Category 1,Category 2,Category 5",HIGH,6.91
3242,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",HIGH,6.91
2655,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",LOW,6.91
4745,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2,Category 5",HIGH,6.91
4851,LOW,LOW,MEDIUM,"Category 8,Category 1,Category 5",HIGH,6.91
2724,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.91
3632,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",MEDIUM,6.91
3916,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7,Category 2,Category 5",MEDIUM,6.91
5654,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.91
3381,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 5",MEDIUM,6.91
6206,LOW,LOW,MEDIUM,"Category 8,Category 4",HIGH,6.91
6173,LOW,MEDIUM,LOW,"Category 8,Category 4,Category 2,Category 5",HIGH,6.91
3545,LOW,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.91
1815,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5",MEDIUM,6.91
2976,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2,Category 5",LOW,6.91
3769,LOW,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",MEDIUM,6.91
6237,LOW,LOW,LOW,"Category 6,Category 4,Category 2",HIGH,6.91
2437,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 7,Category 2",LOW,6.91
3442,LOW,MEDIUM,MEDIUM,Category 2,LOW,6.91
2842,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4",LOW,6.91
6239,LOW,LOW,LOW,"Category 6,Category 1,Category 2",MEDIUM,6.91
4179,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 5",LOW,6.91
5313,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",HIGH,6.9
5661,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3",HIGH,6.9
2046,MEDIUM,MEDIUM,HIGH,"Category 8,Category 1,Category 2,Category 5",HIGH,6.9
3157,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 6,Category 4,Category 5",LOW,6.9
6349,LOW,LOW,LOW,"Category 6,Category 4,Category 5",HIGH,6.9
2265,MEDIUM,MEDIUM,HIGH,Category 5,LOW,6.9
3661,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 2,Category 5",HIGH,6.9
4262,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 2",MEDIUM,6.9
1990,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,6.9
6233,LOW,LOW,LOW,"Category 4,Category 6",LOW,6.9
3043,LOW,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",HIGH,6.9
6811,LOW,LOW,LOW,"Category 8,Category 7,Category 5",HIGH,6.9
3713,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 7",LOW,6.9
6017,LOW,MEDIUM,LOW,Category 3,MEDIUM,6.9
2291,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5,Category 2",MEDIUM,6.9
4402,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",HIGH,6.9
2204,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 7,Category 1,Category 5,Category 6",MEDIUM,6.9
7214,LOW,LOW,LOW,"Category 1,Category 6",HIGH,6.9
4583,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4",HIGH,6.9
4728,MEDIUM,MEDIUM,MEDIUM,Category 5,MEDIUM,6.9
1208,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 5",HIGH,6.9
7255,LOW,LOW,LOW,"Category 1,Category 4,Category 2,Category 5",LOW,6.9
2661,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 4,Category 5",MEDIUM,6.9
2471,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2",HIGH,6.9
6047,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",HIGH,6.9
2821,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",MEDIUM,6.9
1705,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2,Category 5",HIGH,6.9
4456,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2,Category 5",HIGH,6.9
5628,LOW,LOW,MEDIUM,"Category 6,Category 1,Category 2",HIGH,6.9
6888,LOW,LOW,MEDIUM,"Category 6,Category 2",HIGH,6.9
3307,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 6,Category 5",MEDIUM,6.9
4280,LOW,LOW,MEDIUM,"Category 8,Category 5",HIGH,6.9
1502,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",MEDIUM,6.89
4364,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3",MEDIUM,6.89
1246,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2",MEDIUM,6.89
628,MEDIUM,HIGH,HIGH,"Category 8,Category 6,Category 4,Category 5",LOW,6.89
5774,LOW,LOW,MEDIUM,"Category 1,Category 4,Category 6",MEDIUM,6.89
