id,insta_follower,tiktok,youtube,categories,avg_rating,pricing_LOW,pricing_BELOW_AVG,pricing_AVG,pricing_ABOVE_AVG,pricing_HIGH
54 ,1777290 ,2541990 ,4208550 ,"Category 8,Category 4",7.18 ,0 ,0 ,1 ,0 ,0 
1311 ,635700 ,539550 ,919770 ,"Category 6,Category 1,Category 2",7.18 ,0 ,1 ,0 ,0 ,0 
3060 ,39960 ,79020 ,135720 ,"Category 8,Category 4,Category 2",7.18 ,1 ,1 ,0 ,0 ,0 
3125 ,436500 ,425550 ,373800 ,"Category 8,Category 1,Category 2",7.18 ,1 ,1 ,0 ,0 ,0 
5783 ,183540 ,285060 ,490500 ,"Category 8,Category 2",7.18 ,1 ,1 ,0 ,0 ,0 
5033 ,111390 ,148530 ,241860 ,"Category 1,Category 4,Category 2",7.18 ,1 ,1 ,0 ,0 ,0 
4270 ,236790 ,418410 ,525210 ,"Category 1,Category 4,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
3196 ,71940 ,73770 ,139290 ,"Category 1,Category 4",7.18 ,1 ,1 ,0 ,0 ,0 
763 ,166590 ,324630 ,359130 ,"Category 1,Category 2,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
4132 ,172800 ,266880 ,502890 ,"Category 6,Category 2,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
4858 ,179730 ,188880 ,167940 ,"Category 8,Category 3,Category 2,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
7240 ,153360 ,214080 ,183960 ,"Category 8,Category 6,Category 2,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
1224 ,3139890 ,5461380 ,6812280 ,"Category 10,Category 2,Category 5",7.18 ,0 ,0 ,1 ,1 ,0 
3085 ,579330 ,712440 ,1149840 ,"Category 8,Category 4,Category 2,Category 5",7.18 ,0 ,1 ,0 ,0 ,0 
6192 ,54120 ,88530 ,110220 ,"Category 8,Category 4",7.18 ,1 ,1 ,0 ,0 ,0 
4317 ,58230 ,81690 ,155760 ,"Category 4,Category 6",7.18 ,1 ,1 ,0 ,0 ,0 
604 ,1096740 ,1451910 ,2067150 ,"Category 8,Category 1,Category 4,Category 5",7.18 ,0 ,0 ,1 ,0 ,0 
3232 ,1265700 ,1726110 ,3371610 ,"Category 2,Category 5",7.18 ,0 ,0 ,1 ,0 ,0 
5141 ,154740 ,205860 ,172110 ,"Category 8,Category 4,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
1782 ,1194180 ,1201320 ,1884210 ,"Category 8,Category 7",7.18 ,0 ,0 ,0 ,0 ,0 
1846 ,2036310 ,2598090 ,3190830 ,"Category 8,Category 1,Category 5",7.18 ,0 ,0 ,1 ,0 ,0 
6159 ,70170 ,72450 ,93060 ,"Category 1,Category 4,Category 6",7.18 ,1 ,1 ,0 ,0 ,0 
4879 ,79230 ,123360 ,205680 ,"Category 2,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
3532 ,859560 ,1231680 ,1568640 ,"Category 2,Category 5",7.18 ,0 ,0 ,0 ,0 ,0 
3026 ,108780 ,177510 ,271290 ,"Category 6,Category 4,Category 5",7.18 ,1 ,1 ,0 ,0 ,0 
2485 ,871170 ,1351860 ,1198830 ,"Category 8,Category 1,Category 4,Category 2",7.18 ,0 ,0 ,0 ,0 ,0 
2080 ,127710 ,131460 ,205500 ,Category 2,7.18 ,1 ,1 ,0 ,0 ,0 
6345 ,77370 ,76830 ,143100 ,"Category 6,Category 1,Category 4,Category 2",7.18 ,1 ,1 ,0 ,0 ,0 
242 ,839910 ,1225620 ,2311020 ,"Category 3,Category 2,Category 5",7.18 ,0 ,0 ,1 ,0 ,0 
6208 ,30630 ,29400 ,56730 ,"Category 1,Category 4,Category 6",7.18 ,1 ,1 ,0 ,0 ,0 
2963 ,961200 ,907380 ,1522350 ,"Category 2,Category 5",7.17 ,0 ,0 ,0 ,0 ,0 
4234 ,226890 ,296670 ,394350 ,"Category 6,Category 1,Category 4,Category 2",7.17 ,1 ,1 ,0 ,0 ,0 
5933 ,177390 ,176850 ,170040 ,"Category 4,Category 6",7.17 ,1 ,1 ,0 ,0 ,0 
976 ,610110 ,993300 ,1624380 ,Category 5,7.17 ,0 ,0 ,0 ,0 ,0 
5643 ,48510 ,63030 ,103320 ,"Category 4,Category 2,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
3225 ,319080 ,435840 ,621840 ,"Category 6,Category 1,Category 4,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
5171 ,102510 ,118080 ,223500 ,Category 3,7.17 ,1 ,1 ,0 ,0 ,0 
6382 ,26070 ,37440 ,63960 ,"Category 4,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
2533 ,393450 ,670200 ,1148190 ,"Category 8,Category 2,Category 5",7.17 ,0 ,1 ,0 ,0 ,0 
2103 ,664650 ,745950 ,753930 ,"Category 8,Category 4,Category 2,Category 5",7.17 ,0 ,1 ,0 ,0 ,0 
4318 ,42420 ,43470 ,54720 ,"Category 1,Category 2",7.17 ,1 ,1 ,0 ,0 ,0 
1248 ,1902540 ,3707610 ,4467960 ,"Category 5,Category 2",7.17 ,0 ,0 ,1 ,0 ,0 
6222 ,104790 ,123510 ,202050 ,"Category 1,Category 4,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
3343 ,779850 ,1175730 ,2166480 ,"Category 4,Category 7,Category 2,Category 8,Category 6",7.17 ,0 ,0 ,0 ,0 ,0 
6136 ,102990 ,107580 ,170190 ,"Category 8,Category 4",7.17 ,1 ,1 ,0 ,0 ,0 
3733 ,127080 ,128580 ,108540 ,"Category 6,Category 2,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
1876 ,3617130 ,3439860 ,3344340 ,"Category 4,Category 2,Category 1,Category 5,Category 8",7.17 ,0 ,0 ,1 ,0 ,0 
1620 ,4113060 ,6770070 ,12163530 ,"Category 3,Category 2,Category 5",7.17 ,0 ,0 ,1 ,1 ,1 
2704 ,177390 ,335730 ,605520 ,"Category 8,Category 1,Category 4,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
5709 ,31710 ,27120 ,46140 ,"Category 8,Category 3,Category 2",7.17 ,1 ,1 ,0 ,0 ,0 
6296 ,45270 ,56400 ,97230 ,"Category 6,Category 1,Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
211 ,305820 ,338460 ,573150 ,"Category 8,Category 1,Category 4,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
2870 ,961830 ,1390620 ,1841640 ,"Category 3,Category 5",7.17 ,0 ,0 ,0 ,0 ,0 
5630 ,52830 ,77070 ,142110 ,"Category 6,Category 2",7.17 ,1 ,1 ,0 ,0 ,0 
4290 ,447750 ,642240 ,988980 ,"Category 6,Category 5,Category 2",7.17 ,0 ,1 ,0 ,0 ,0 
4823 ,85680 ,151860 ,266130 ,"Category 1,Category 4,Category 7,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
6858 ,46080 ,89220 ,172590 ,"Category 1,Category 4,Category 7,Category 5",7.17 ,1 ,1 ,0 ,0 ,0 
6018 ,49500 ,44370 ,35910 ,"Category 3,Category 4",7.17 ,1 ,1 ,0 ,0 ,0 
4820 ,86910 ,141330 ,213390 ,"Category 4,Category 2,Category 1,Category 5,Category 6",7.17 ,1 ,1 ,0 ,0 ,0 
5988 ,76650 ,137790 ,205500 ,"Category 3,Category 2",7.18 ,1 ,1 ,0 ,0 ,0 
3557 ,702660 ,583440 ,1151310 ,"Category 6,Category 1,Category 2",7.17 ,0 ,1 ,0 ,0 ,0 
7346 ,108150 ,99090 ,182370 ,"Category 8,Category 2,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
3522 ,884610 ,717570 ,1163460 ,"Category 1,Category 4,Category 6",7.16 ,0 ,1 ,0 ,0 ,0 
3089 ,507270 ,670350 ,1194630 ,"Category 8,Category 2",7.16 ,0 ,1 ,0 ,0 ,0 
5552 ,56280 ,46050 ,43950 ,"Category 4,Category 7,Category 1,Category 5,Category 6",7.16 ,1 ,1 ,0 ,0 ,0 
6957 ,18450 ,30240 ,44250 ,"Category 6,Category 1,Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
1706 ,1679310 ,2215260 ,2494170 ,"Category 6,Category 2",7.16 ,0 ,0 ,1 ,0 ,0 
4226 ,26670 ,37980 ,43590 ,"Category 4,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
2562 ,421110 ,444270 ,616920 ,"Category 6,Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
4959 ,61140 ,78540 ,75090 ,"Category 4,Category 7,Category 1,Category 5,Category 6",7.16 ,1 ,1 ,0 ,0 ,0 
1970 ,1037280 ,1019250 ,1529190 ,"Category 8,Category 1,Category 4",7.16 ,0 ,0 ,0 ,0 ,0 
456 ,407430 ,682530 ,966750 ,"Category 8,Category 4,Category 5",7.16 ,0 ,1 ,0 ,0 ,0 
6390 ,23700 ,37200 ,68370 ,Category 4,7.16 ,1 ,1 ,0 ,0 ,0 
4433 ,76710 ,81570 ,116220 ,"Category 8,Category 4",7.16 ,1 ,1 ,0 ,0 ,0 
4219 ,240750 ,352890 ,484740 ,"Category 8,Category 1,Category 2,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
4197 ,410430 ,459090 ,666090 ,"Category 1,Category 2,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
3673 ,452910 ,591750 ,1050180 ,"Category 8,Category 1",7.16 ,0 ,1 ,0 ,0 ,0 
231 ,209100 ,275520 ,544470 ,"Category 8,Category 4,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
3665 ,483330 ,841980 ,1547040 ,"Category 6,Category 3,Category 4,Category 5",7.16 ,0 ,1 ,0 ,0 ,0 
2070 ,1344750 ,2154090 ,1878120 ,"Category 4,Category 7,Category 1,Category 5,Category 8",7.16 ,0 ,0 ,1 ,0 ,0 
2917 ,409710 ,774960 ,1468620 ,"Category 4,Category 5",7.14 ,0 ,1 ,0 ,0 ,0 
6221 ,91710 ,173850 ,337620 ,"Category 1,Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
6244 ,80550 ,108030 ,106860 ,"Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
4977 ,208230 ,327660 ,439950 ,"Category 6,Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
3859 ,422190 ,601350 ,594840 ,"Category 8,Category 7,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
2544 ,287820 ,284760 ,494130 ,"Category 6,Category 1,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
3861 ,498120 ,834780 ,1284210 ,"Category 8,Category 2",7.16 ,0 ,1 ,0 ,0 ,0 
3771 ,136350 ,196740 ,217590 ,"Category 1,Category 3",7.16 ,1 ,1 ,0 ,0 ,0 
6167 ,108990 ,145230 ,119220 ,"Category 8,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
2699 ,447510 ,650460 ,706080 ,Category 5,7.16 ,1 ,1 ,0 ,0 ,0 
264 ,1414710 ,2251800 ,2081310 ,"Category 8,Category 2,Category 5",7.15 ,0 ,0 ,1 ,0 ,0 
343 ,1485240 ,2174460 ,1970790 ,"Category 5,Category 2",7.16 ,0 ,0 ,1 ,0 ,0 
643 ,2197590 ,4085850 ,6082260 ,"Category 4,Category 2,Category 1,Category 5,Category 8",7.16 ,0 ,0 ,1 ,0 ,0 
3281 ,110250 ,130500 ,152730 ,"Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
40 ,1163340 ,1369200 ,2138130 ,"Category 2,Category 5",7.16 ,0 ,0 ,1 ,0 ,0 
1694 ,2790000 ,2694870 ,4243410 ,"Category 8,Category 6,Category 4,Category 5",7.16 ,0 ,0 ,1 ,0 ,0 
3382 ,315720 ,410370 ,806940 ,"Category 6,Category 1,Category 7,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
2999 ,311340 ,587010 ,746700 ,"Category 10,Category 6,Category 1,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
5946 ,196410 ,318330 ,345690 ,"Category 1,Category 3,Category 7",7.16 ,1 ,1 ,0 ,0 ,0 
973 ,2922030 ,4030980 ,6234090 ,"Category 8,Category 1,Category 2,Category 5",7.16 ,0 ,0 ,1 ,1 ,0 
1806 ,1950630 ,3028530 ,5925630 ,"Category 7,Category 2,Category 5,Category 8,Category 6",7.16 ,0 ,0 ,1 ,0 ,0 
2453 ,658110 ,1194660 ,1865130 ,"Category 9,Category 2,Category 5",7.16 ,0 ,0 ,0 ,0 ,0 
2596 ,1154850 ,1661220 ,2955090 ,"Category 6,Category 1,Category 2",7.16 ,0 ,0 ,1 ,0 ,0 
1698 ,1003980 ,1949790 ,3596940 ,"Category 8,Category 1,Category 2,Category 5",7.16 ,0 ,0 ,1 ,0 ,0 
2719 ,98280 ,91110 ,139680 ,"Category 4,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
673 ,230730 ,356220 ,664830 ,"Category 4,Category 2,Category 1,Category 8,Category 6",7.16 ,1 ,1 ,0 ,0 ,0 
2370 ,420060 ,436380 ,372300 ,"Category 7,Category 4,Category 2",7.16 ,1 ,1 ,0 ,0 ,0 
2490 ,471540 ,652830 ,827280 ,"Category 8,Category 1,Category 4,Category 2",7.16 ,0 ,1 ,0 ,0 ,0 
4950 ,190260 ,179130 ,221100 ,"Category 3,Category 4,Category 5",7.16 ,1 ,1 ,0 ,0 ,0 
1197 ,1346220 ,1558380 ,1901100 ,"Category 8,Category 1,Category 2,Category 5",7.16 ,0 ,0 ,1 ,0 ,0 
5691 ,72960 ,125610 ,116790 ,"Category 1,Category 4,Category 6",7.16 ,1 ,1 ,0 ,0 ,0 
1664 ,1193370 ,1225590 ,2388780 ,"Category 2,Category 5",7.16 ,0 ,0 ,1 ,0 ,0 
1317 ,4480920 ,5698830 ,6175890 ,"Category 1,Category 6",7.15 ,0 ,0 ,1 ,1 ,0 
3276 ,152340 ,131220 ,197220 ,"Category 6,Category 1,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
1967 ,2157030 ,2295210 ,3654270 ,"Category 8,Category 6,Category 1,Category 5",7.15 ,0 ,0 ,1 ,0 ,0 
4884 ,62190 ,64020 ,97110 ,"Category 4,Category 2,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
3407 ,700920 ,1355310 ,1804470 ,"Category 8,Category 2,Category 5",7.15 ,0 ,0 ,0 ,0 ,0 
6651 ,36060 ,32250 ,47370 ,"Category 1,Category 4,Category 7,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
659 ,4991940 ,4639590 ,6123690 ,"Category 8,Category 1",7.15 ,0 ,0 ,1 ,1 ,0 
6773 ,19350 ,32100 ,46140 ,"Category 8,Category 6,Category 4,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
4414 ,361530 ,421740 ,820560 ,"Category 4,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
4685 ,63120 ,119670 ,184980 ,"Category 8,Category 1,Category 4",7.15 ,1 ,1 ,0 ,0 ,0 
457 ,240120 ,199230 ,174840 ,"Category 8,Category 4,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
936 ,721320 ,1185120 ,1278930 ,"Category 4,Category 2,Category 5",7.15 ,0 ,0 ,0 ,0 ,0 
4314 ,77610 ,138960 ,195930 ,"Category 4,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
5593 ,180180 ,168390 ,274530 ,"Category 9,Category 1,Category 8,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
3256 ,333480 ,641310 ,944040 ,Category 8,7.15 ,0 ,1 ,0 ,0 ,0 
2118 ,2655000 ,4543140 ,6095880 ,"Category 8,Category 4,Category 2,Category 5",7.15 ,0 ,0 ,1 ,1 ,0 
6504 ,20490 ,33060 ,52560 ,"Category 6,Category 1,Category 4,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
6490 ,43740 ,74790 ,75990 ,"Category 2,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
6072 ,20970 ,29010 ,52950 ,Category 3,7.15 ,1 ,1 ,0 ,0 ,0 
3691 ,72720 ,141750 ,211620 ,Category 4,7.15 ,1 ,1 ,0 ,0 ,0 
2272 ,1373340 ,2092350 ,2533380 ,"Category 2,Category 5",7.15 ,0 ,0 ,1 ,0 ,0 
4331 ,534450 ,576300 ,838200 ,"Category 8,Category 1,Category 4,Category 2",7.15 ,0 ,1 ,0 ,0 ,0 
1051 ,207090 ,413130 ,482010 ,"Category 1,Category 4",7.15 ,1 ,1 ,0 ,0 ,0 
4200 ,280740 ,304650 ,563220 ,"Category 6,Category 2,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
2732 ,413850 ,623160 ,612120 ,"Category 1,Category 4,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
1530 ,3733440 ,4552080 ,7587360 ,"Category 8,Category 1,Category 2,Category 5",7.15 ,0 ,0 ,1 ,1 ,0 
1953 ,392670 ,766890 ,1150770 ,"Category 8,Category 1,Category 4,Category 5",7.15 ,0 ,1 ,0 ,0 ,0 
2882 ,771210 ,790500 ,918540 ,Category 5,7.15 ,0 ,1 ,0 ,0 ,0 
7270 ,47700 ,80040 ,82680 ,"Category 6,Category 1,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
1217 ,2884770 ,5219250 ,8861430 ,"Category 8,Category 6,Category 1,Category 5",7.15 ,0 ,0 ,1 ,1 ,1 
5625 ,69660 ,96180 ,123390 ,"Category 1,Category 4,Category 2,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
3515 ,140250 ,174330 ,160260 ,"Category 4,Category 5",7.15 ,1 ,1 ,0 ,0 ,0 
5987 ,106800 ,134220 ,110790 ,"Category 3,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
5245 ,55050 ,88110 ,157140 ,"Category 8,Category 7,Category 2",7.15 ,1 ,1 ,0 ,0 ,0 
510 ,3309120 ,2674620 ,3797340 ,"Category 3,Category 4,Category 7,Category 8,Category 6",7.14 ,0 ,0 ,1 ,0 ,0 
2634 ,118890 ,219870 ,432000 ,Category 6,7.14 ,1 ,1 ,0 ,0 ,0 
21 ,672990 ,1200780 ,1378770 ,"Category 1,Category 5",7.14 ,0 ,0 ,0 ,0 ,0 
7245 ,110820 ,165150 ,266190 ,"Category 4,Category 6",7.14 ,1 ,1 ,0 ,0 ,0 
5668 ,63630 ,87750 ,155910 ,"Category 1,Category 4,Category 3",7.14 ,1 ,1 ,0 ,0 ,0 
6936 ,70080 ,109500 ,184050 ,"Category 8,Category 1,Category 4,Category 3",7.14 ,1 ,1 ,0 ,0 ,0 
5495 ,104880 ,106650 ,198030 ,"Category 1,Category 4,Category 6",7.14 ,1 ,1 ,0 ,0 ,0 
5571 ,148410 ,226500 ,219300 ,"Category 7,Category 4,Category 3,Category 5",7.14 ,1 ,1 ,0 ,0 ,0 
2546 ,175740 ,329490 ,292890 ,"Category 8,Category 6,Category 7",7.14 ,1 ,1 ,0 ,0 ,0 
633 ,1580700 ,2251830 ,3481650 ,"Category 8,Category 6,Category 4,Category 5",7.14 ,0 ,0 ,1 ,0 ,0 
2018 ,757530 ,1406730 ,1127820 ,"Category 8,Category 1,Category 4,Category 5",7.14 ,0 ,0 ,0 ,0 ,0 
308 ,5059710 ,9413160 ,9223620 ,"Category 2,Category 1,Category 5,Category 8,Category 6",7.14 ,0 ,0 ,1 ,1 ,1 
4469 ,528030 ,603870 ,492030 ,"Category 6,Category 5",7.14 ,1 ,1 ,0 ,0 ,0 
4967 ,277650 ,342780 ,523290 ,"Category 7,Category 4,Category 5",7.14 ,1 ,1 ,0 ,0 ,0 
4871 ,111030 ,124680 ,198960 ,"Category 6,Category 2",7.14 ,1 ,1 ,0 ,0 ,0 
2059 ,858780 ,1463700 ,2895600 ,"Category 6,Category 1,Category 5",7.14 ,0 ,0 ,1 ,0 ,0 
1069 ,832830 ,1603050 ,2981190 ,"Category 1,Category 4,Category 5",7.14 ,0 ,0 ,1 ,0 ,0 
846 ,1429950 ,1318680 ,2122620 ,"Category 8,Category 1",7.14 ,0 ,0 ,1 ,0 ,0 
5734 ,41580 ,53970 ,78390 ,"Category 4,Category 2,Category 1,Category 5,Category 8",7.14 ,1 ,1 ,0 ,0 ,0 
845 ,858480 ,1687590 ,3342000 ,"Category 1,Category 4,Category 6",7.14 ,0 ,0 ,1 ,0 ,0 
5940 ,138270 ,116040 ,135120 ,"Category 8,Category 2,Category 5",7.14 ,1 ,1 ,0 ,0 ,0 
1559 ,1181310 ,2138790 ,2925720 ,"Category 8,Category 1,Category 4",7.14 ,0 ,0 ,1 ,0 ,0 
5069 ,81060 ,130620 ,200280 ,"Category 8,Category 4",7.14 ,1 ,1 ,0 ,0 ,0 
6628 ,14160 ,16050 ,31920 ,"Category 8,Category 4,Category 5",7.14 ,1 ,1 ,0 ,0 ,0 
1498 ,678420 ,948840 ,1885860 ,"Category 2,Category 5",7.14 ,0 ,0 ,0 ,0 ,0 
6631 ,17010 ,15810 ,15900 ,Category 5,7.14 ,1 ,1 ,0 ,0 ,0 
757 ,890040 ,1722480 ,1528050 ,"Category 4,Category 2,Category 1,Category 5,Category 8",7.14 ,0 ,0 ,0 ,0 ,0 
1560 ,1159140 ,1433010 ,2320710 ,"Category 4,Category 2,Category 1,Category 5,Category 8",7.14 ,0 ,0 ,1 ,0 ,0 
465 ,8978340 ,15928140 ,19540620 ,"Category 8,Category 4,Category 2,Category 5",7.14 ,0 ,0 ,1 ,1 ,1 
2932 ,105300 ,115950 ,161070 ,Category 4,7.14 ,1 ,1 ,0 ,0 ,0 
4298 ,121380 ,122910 ,212970 ,"Category 1,Category 6",7.14 ,1 ,1 ,0 ,0 ,0 
1314 ,2878920 ,3540810 ,3458940 ,"Category 6,Category 1,Category 7,Category 2",7.14 ,0 ,0 ,1 ,0 ,0 
2809 ,444210 ,368610 ,659640 ,Category 5,7.14 ,1 ,1 ,0 ,0 ,0 
2231 ,628260 ,1084950 ,2087520 ,Category 5,7.14 ,0 ,0 ,0 ,0 ,0 
4195 ,266760 ,271890 ,293550 ,"Category 4,Category 2,Category 7,Category 1,Category 8",7.13 ,1 ,1 ,0 ,0 ,0 
1936 ,1217430 ,2164620 ,3843780 ,"Category 6,Category 7,Category 4,Category 2",7.13 ,0 ,0 ,1 ,0 ,0 
3917 ,455820 ,492840 ,726570 ,"Category 4,Category 2,Category 7,Category 1,Category 5,Category 8,Category 6",7.13 ,1 ,1 ,0 ,0 ,0 
3161 ,55110 ,86010 ,130020 ,"Category 1,Category 4,Category 6",7.13 ,1 ,1 ,0 ,0 ,0 
4534 ,66240 ,128910 ,229770 ,"Category 6,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
2974 ,37440 ,33570 ,29880 ,"Category 8,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
3851 ,163710 ,190680 ,161460 ,"Category 4,Category 2,Category 1,Category 5,Category 6",7.13 ,1 ,1 ,0 ,0 ,0 
3314 ,473550 ,602670 ,865650 ,"Category 6,Category 1,Category 2",7.13 ,0 ,1 ,0 ,0 ,0 
5633 ,39690 ,55560 ,104730 ,"Category 8,Category 1,Category 2",7.13 ,1 ,1 ,0 ,0 ,0 
517 ,5156640 ,8333250 ,10100430 ,"Category 1,Category 2,Category 5",7.13 ,0 ,0 ,1 ,1 ,1 
1746 ,132450 ,126210 ,169980 ,Category 5,7.13 ,1 ,1 ,0 ,0 ,0 
1563 ,154740 ,300990 ,425940 ,"Category 8,Category 1,Category 4,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
1950 ,1900440 ,2431560 ,2221680 ,"Category 2,Category 5",7.13 ,0 ,0 ,1 ,0 ,0 
1954 ,1723980 ,1658310 ,2240580 ,"Category 1,Category 5",7.13 ,0 ,0 ,1 ,0 ,0 
3333 ,298830 ,239130 ,304590 ,"Category 8,Category 9",7.13 ,1 ,1 ,0 ,0 ,0 
1557 ,330570 ,412320 ,490680 ,"Category 8,Category 1,Category 7,Category 2",7.13 ,1 ,1 ,0 ,0 ,0 
2925 ,904440 ,1552020 ,2410350 ,"Category 6,Category 4,Category 5",7.13 ,0 ,0 ,1 ,0 ,0 
1669 ,586140 ,790080 ,990360 ,"Category 2,Category 5",7.13 ,0 ,1 ,0 ,0 ,0 
69 ,1095510 ,1958280 ,3787590 ,"Category 8,Category 1,Category 9",7.13 ,0 ,0 ,1 ,0 ,0 
6720 ,31470 ,57060 ,46710 ,"Category 8,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
4898 ,59850 ,97830 ,185700 ,"Category 8,Category 4",7.13 ,1 ,1 ,0 ,0 ,0 
790 ,737250 ,894540 ,1236840 ,"Category 8,Category 1,Category 4",7.13 ,0 ,1 ,0 ,0 ,0 
1109 ,90300 ,91650 ,76410 ,Category 5,7.13 ,1 ,1 ,0 ,0 ,0 
6677 ,62310 ,51450 ,86040 ,"Category 1,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
3519 ,173070 ,265800 ,394650 ,"Category 6,Category 9,Category 7,Category 5",7.12 ,1 ,1 ,0 ,0 ,0 
2375 ,266820 ,452730 ,584340 ,"Category 4,Category 6",7.13 ,1 ,1 ,0 ,0 ,0 
1539 ,2798790 ,2533950 ,4070850 ,"Category 8,Category 1,Category 2,Category 5",7.13 ,0 ,0 ,1 ,0 ,0 
3747 ,513450 ,462690 ,504570 ,Category 6,7.13 ,1 ,1 ,0 ,0 ,0 
4706 ,403320 ,784350 ,1214130 ,"Category 1,Category 5",7.13 ,0 ,1 ,0 ,0 ,0 
1363 ,139500 ,115350 ,174150 ,"Category 1,Category 4,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
4302 ,116250 ,98580 ,168450 ,"Category 1,Category 4,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
3185 ,478740 ,651780 ,943260 ,"Category 1,Category 4",7.12 ,0 ,1 ,0 ,0 ,0 
2069 ,695820 ,1145040 ,1678050 ,"Category 1,Category 4,Category 2,Category 6",7.12 ,0 ,0 ,0 ,0 ,0 
548 ,3800970 ,3076440 ,3693090 ,Category 7,7.12 ,0 ,0 ,1 ,0 ,0 
545 ,2366340 ,4025220 ,7532400 ,"Category 6,Category 1,Category 7",7.12 ,0 ,0 ,1 ,1 ,0 
7258 ,26280 ,22050 ,34740 ,"Category 4,Category 6",7.12 ,1 ,1 ,0 ,0 ,0 
3824 ,123660 ,123810 ,229980 ,"Category 1,Category 5",7.12 ,1 ,1 ,0 ,0 ,0 
1758 ,660450 ,1283580 ,1304280 ,"Category 9,Category 2,Category 5",7.12 ,0 ,0 ,0 ,0 ,0 
5091 ,35970 ,70500 ,93510 ,"Category 3,Category 4,Category 2,Category 5",7.13 ,1 ,1 ,0 ,0 ,0 
5156 ,277740 ,487590 ,895050 ,"Category 3,Category 4",7.11 ,1 ,1 ,0 ,0 ,0 
3408 ,547620 ,1038900 ,1715640 ,"Category 6,Category 2",7.12 ,0 ,0 ,0 ,0 ,0 
487 ,7636290 ,7174470 ,7147740 ,"Category 6,Category 1,Category 5",7.12 ,0 ,0 ,1 ,1 ,1 
853 ,1697310 ,1973580 ,3541950 ,"Category 6,Category 1,Category 5",7.12 ,0 ,0 ,1 ,0 ,0 
2578 ,220860 ,344130 ,589140 ,"Category 8,Category 7,Category 5",7.12 ,1 ,1 ,0 ,0 ,0 
6905 ,56850 ,76770 ,96060 ,"Category 1,Category 4,Category 2,Category 5",7.12 ,1 ,1 ,0 ,0 ,0 
3462 ,215130 ,294540 ,572400 ,"Category 2,Category 5",7.12 ,1 ,1 ,0 ,0 ,0 
4727 ,33600 ,37680 ,54720 ,"Category 1,Category 2",7.12 ,1 ,1 ,0 ,0 ,0 
