	anime_ids	name	genre	type	episodes	rating	members
3092	5685	Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days	"Action,Adventure,Comedy,Shounen"	Special	"Action,Adventure,Comedy,Shounen"	7.04	3279
3093	3759	Macross Flash Back 2012	"Drama,Sci-Fi"	OVA	"Drama,Sci-Fi"	7.04	5199
3094	1341	Manie-Manie: Meikyuu Monogatari	"Adventure,Fantasy,Sci-Fi,Supernatural"	Movie	"Adventure,Fantasy,Sci-Fi,Supernatural"	7.04	9568
3095	2579	Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront	Sci-Fi	OVA	Sci-Fi	7.04	6864
3097	3511	One Piece Film: Gold Episode 0 - 711 ver.	"Action,Adventure,Comedy,Fantasy,Shounen"	Special	"Action,Adventure,Comedy,Fantasy,Shounen"	7.04	4166
3098	2781	Pokemon Best Wishes! Season 2: Episode N	"Action,Adventure,Comedy,Fantasy"	TV	"Action,Adventure,Comedy,Fantasy"	7.04	13647
3099	2509	Pokemon Crystal: Raikou Ikazuchi no Densetsu	"Action,Adventure,Comedy,Fantasy"	Special	"Action,Adventure,Comedy,Fantasy"	7.04	13929
3100	2777	Pokemon: Pikachu to Eevee Friends	"Adventure,Comedy,Fantasy"	Movie	"Adventure,Comedy,Fantasy"	7.04	3849
3101	3066	Precure All Stars Movie: Minna de Utau? - Kiseki no Mahou	"Action,Comedy,Fantasy"	Movie	"Action,Comedy,Fantasy"	7.04	699
3103	4798	Prince of Tennis: Oshougatsu Special	"Action,Comedy,Shounen"	Special	"Action,Comedy,Shounen"	7.04	5000
3104	5023	Shin Hokuto no Ken	"Action,Sci-Fi,Shounen"	OVA	"Action,Sci-Fi,Shounen"	7.04	6426
3105	1387	Shisha no Teikoku	Sci-Fi	Movie	Sci-Fi	7.04	31182
3106	2969	Tantei Opera Milky Holmes	Comedy	TV	Comedy	7.04	28812
3107	7068	Tetsujin 28-gou (1980)	Action	TV	Action	7.04	821
3108	6467	The?Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel	"Comedy,Fantasy,Sci-Fi,Shounen"	Movie	"Comedy,Fantasy,Sci-Fi,Shounen"	7.04	621
3109	3439	To Heart 2 AD	"Comedy,Romance"	OVA	"Comedy,Romance"	7.04	4412
3110	1205	Tokyo Mew Mew	"Adventure,Comedy,Fantasy,Romance,Sci-Fi,Supernatural"	TV	"Adventure,Comedy,Fantasy,Romance,Sci-Fi,Supernatural"	7.04	67936
3111	6089	Uchuu Senkan Yamato (Movie)	"Drama,Sci-Fi"	Movie	"Drama,Sci-Fi"	7.04	2154
3112	2081	Vampire Knight: Gekiai no Portrait	Comedy	Special	Comedy	7.04	23727
3113	4205	Vexille: 2077 Nihon Sakoku	"Action,Sci-Fi"	Movie	"Action,Sci-Fi"	7.04	14754
3114	2944	"Wake Up, Girls!"	Drama	TV	Drama	7.04	29679
3115	3001	White Album 2nd Season	"Drama,Romance"	TV	"Drama,Romance"	7.04	24889
3116	3235	Zero no Tsukaima: Princesses no Rondo Picture Drama	"Action,Adventure,Comedy,Drama,Fantasy,Romance,School"	Special	"Action,Adventure,Comedy,Drama,Fantasy,Romance,School"	7.04	23532
3117	4590	"Zone of the Enders: Dolores, I"	"Action,Adventure,Comedy,Sci-Fi"	TV	"Action,Adventure,Comedy,Sci-Fi"	7.04	6753
3118	1987	Accel World: Infinite8Burst	"Action,Romance,School,Sci-Fi"	Movie	"Action,Romance,School,Sci-Fi"	7.03	21916
3119	2520	Arslan Senki	"Action,Adventure,Drama,Fantasy"	OVA	"Action,Adventure,Drama,Fantasy"	7.03	10953
3120	1110	Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru &quot;LIPS Eizou&quot;	Comedy	ONA	Comedy	7.03	18934
3121	864	Code:Breaker	"Action,Comedy,School,Shounen,Supernatural"	TV	"Action,Comedy,School,Shounen,Supernatural"	7.03	135255
3122	624	Dragon Ball Movie 2: Majinjou no Nemuri Hime	"Action,Adventure,Comedy,Fantasy,Sci-Fi,Shounen"	Movie	"Action,Adventure,Comedy,Fantasy,Sci-Fi,Shounen"	7.03	27194
3123	6574	Dwaejiui Wang	Drama	Movie	Drama	7.03	2697
3124	3168	Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho	"Comedy,Fantasy,Romance"	OVA	"Comedy,Fantasy,Romance"	7.03	18682
3125	2215	Futari wa Precure: Max Heart	"Action,Comedy,Fantasy"	TV	"Action,Comedy,Fantasy"	7.03	7189
3126	1044	Ichigo 100% OVA	"Comedy,Romance,School,Shounen"	OVA	"Comedy,Romance,School,Shounen"	7.03	19508
3127	5189	Iron Kid	"Action,Adventure,Comedy,Sci-Fi"	TV	"Action,Adventure,Comedy,Sci-Fi"	7.03	908
3128	6503	Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle	"Action,Comedy,Shounen"	Special	"Action,Comedy,Shounen"	7.03	613
3129	5116	Kinnikuman II Sei: Ultimate Muscle 2	"Action,Comedy,Sci-Fi,Shounen"	TV	"Action,Comedy,Sci-Fi,Shounen"	7.03	2019
3130	2792	Koi to Senkyo to Chocolate Special	"Drama,Romance,School"	Special	"Drama,Romance,School"	7.03	15430
3131	3126	Koisuru Tenshi Angelique: Kokoro no Mezameru Toki	"Adventure,Comedy,Drama,Fantasy,Romance,Sci-Fi"	TV	"Adventure,Comedy,Drama,Fantasy,Romance,Sci-Fi"	7.03	6786
3132	4488	Kumo no You ni Kaze no You ni	"Adventure,Drama,Romance"	Movie	"Adventure,Drama,Romance"	7.03	3536
3133	6163	Lupin III: Bye Bye Liberty - Kiki Ippatsu!	"Action,Adventure,Comedy,Shounen"	Special	"Action,Adventure,Comedy,Shounen"	7.03	3235
3134	2686	Mini Sengoku Basara Two: Tsukiyo no Katakura-kun	Comedy	Special	Comedy	7.03	3232
3135	6868	Mirai Shounen Conan 2: Taiga Daibouken	"Adventure,Drama,Sci-Fi"	TV	"Adventure,Drama,Sci-Fi"	7.03	931
3136	4342	Mizu no Kotoba	"Drama,Sci-Fi"	Special	"Drama,Sci-Fi"	7.03	15958
3137	3384	Munto	"Fantasy,Romance"	OVA	"Fantasy,Romance"	7.03	12271
3138	1714	Musaigen no Phantom World	"Action,Comedy,Fantasy,Supernatural"	TV	"Action,Comedy,Fantasy,Supernatural"	7.03	168482
3139	3635	Ninin ga Shinobuden	Comedy	TV	Comedy	7.03	23125
3140	5128	Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation	"Action,Adventure,Fantasy"	ONA	"Action,Adventure,Fantasy"	7.04	4068
3141	93	Princess Lover!	"Comedy,School"	TV	"Comedy,School"	7.03	104098
3142	2192	Rayearth	"Action,Adventure,Fantasy"	OVA	"Action,Adventure,Fantasy"	7.03	9637
3143	3360	Rocket Girls	"Adventure,Sci-Fi"	TV	"Adventure,Sci-Fi"	7.03	4794
3144	1870	Shirobako Specials	"Adventure,Comedy"	Special	"Adventure,Comedy"	7.03	11669
3145	3079	Tottoko Hamtarou	"Adventure,Comedy"	TV	"Adventure,Comedy"	7.03	29433
3146	5613	1000-nen Joou: Queen Millennia	"Adventure,Drama,Fantasy,Sci-Fi"	Movie	"Adventure,Drama,Fantasy,Sci-Fi"	7.02	2078
3147	3749	Ani*Kuri15	"Adventure,Comedy,Drama,Fantasy,School,Sci-Fi,Supernatural"	Special	"Adventure,Comedy,Drama,Fantasy,School,Sci-Fi,Supernatural"	7.02	12926
3148	4354	Astro Boy: Tetsuwan Atom	"Action,Adventure,Sci-Fi,Shounen"	TV	"Action,Adventure,Sci-Fi,Shounen"	7.02	9331
3149	738	Asu no Yoichi!	"Comedy,Romance,Shounen"	TV	"Comedy,Romance,Shounen"	7.02	110748
3150	1151	Bakuman. 2nd Season Special	Comedy	Special	Comedy	7.02	6812
3151	1731	Bakuten Shoot Beyblade G Revolution	"Action,Adventure,Comedy,Sci-Fi,Shounen"	TV	"Action,Adventure,Comedy,Sci-Fi,Shounen"	7.02	22429
3152	5917	Battle Athletess Daiundoukai (TV)	"Action,Adventure,Comedy,Drama,School,Sci-Fi,Shounen"	TV	"Action,Adventure,Comedy,Drama,School,Sci-Fi,Shounen"	7.02	4806
3153	1099	Black Lagoon Omake	Comedy	Special	Comedy	7.02	33923
3154	3570	Candy?Boy: Side Story For Archive	"Romance,School"	ONA	"Romance,School"	7.02	20294
3155	4362	Captain Tsubasa: Europe Daikessen	"Action,Shounen"	Movie	"Action,Shounen"	7.02	2819
3156	4516	Clover	"Drama,Fantasy,Sci-Fi"	Music	"Drama,Fantasy,Sci-Fi"	7.02	8524
3157	5796	Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen	Comedy	Movie	Comedy	7.02	795
3158	6205	Daikuu Maryuu Gaiking	"Adventure,Sci-Fi,Shounen"	TV	"Adventure,Sci-Fi,Shounen"	7.02	919
3159	5572	Detective Conan: The Fugitive Kogorou Mouri	Comedy	ONA	Comedy	7.02	2403
3160	2560	Digimon Frontier: Ornismon Fukkatsu!!	"Adventure,Comedy,Drama,Fantasy,Shounen"	Movie	"Adventure,Comedy,Drama,Fantasy,Shounen"	7.02	11973
3161	4281	Dual Parallel! Trouble Adventures Special	"Comedy,Drama,Romance,Sci-Fi"	Special	"Comedy,Drama,Romance,Sci-Fi"	7.02	3631
3162	1578	Fate/stay night TV Reproduction	"Action,Fantasy,Romance,Shounen,Supernatural"	OVA	"Action,Fantasy,Romance,Shounen,Supernatural"	7.02	23498
3163	3472	Futakoi Alternative	"Comedy,Drama,Romance"	TV	"Comedy,Drama,Romance"	7.02	21516
3164	6689	Garakuta-doori no Stain	Comedy	TV	Comedy	7.02	641
3165	6812	Gregory Horror Show: The Second Guest	"Comedy,Supernatural"	TV	"Comedy,Supernatural"	7.02	603
3166	4634	Hana no Ko Lunlun	Drama	TV	Drama	7.02	2080
3167	2001	Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi	"Comedy,Romance,School"	Special	"Comedy,Romance,School"	7.02	17770
3168	1035	Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e	"Romance,Shounen"	Special	"Romance,Shounen"	7.02	13415
3169	1769	Kakurenbo	Supernatural	Movie	Supernatural	7.02	22853
3170	520	Maji de Watashi ni Koi Shinasai!	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.02	116683
3171	675	Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy	"Action,Adventure,Drama,Fantasy"	Movie	"Action,Adventure,Drama,Fantasy"	7.02	34055
3172	4464	Project A-Ko	"Action,Adventure,Comedy,Sci-Fi"	Movie	"Action,Adventure,Comedy,Sci-Fi"	7.02	7846
3173	1822	Rinne no Lagrange	"Action,Comedy,Sci-Fi"	TV	"Action,Comedy,Sci-Fi"	7.02	41486
3174	1871	Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai	"Comedy,Romance"	Special	"Comedy,Romance"	7.01	41444
3175	1026	Samurai Deeper Kyou	"Adventure,Comedy,Shounen,Supernatural"	TV	"Adventure,Comedy,Shounen,Supernatural"	7.02	38580
3176	2086	"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then..."	"Action,Sci-Fi"	TV	"Action,Sci-Fi"	7.02	47588
3177	784	Shakugan no Shana S Specials	Comedy	Special	Comedy	7.02	18190
3178	2513	Tenpou Ibun: Ayakashi Ayashi	Supernatural	TV	Supernatural	7.02	10364
3179	6745	Totsuzen! Neko no Kuni Banipal Witt	Adventure	Movie	Adventure	7.02	1138
3180	4865	"Touch: Miss Lonely Yesterday - Are kara, Kimi wa..."	"Romance,Shounen"	Special	"Romance,Shounen"	7.02	1627
3181	4597	Vandread: Gekitou-hen	"Action,Adventure,Comedy,Sci-Fi"	OVA	"Action,Adventure,Comedy,Sci-Fi"	7.02	5170
3182	2443	Wakaba*Girl: Onsen Tsukaritai	Comedy	Special	Comedy	7.02	4284
3183	1768	Weiß Kreuz OVA	"Action,Drama"	OVA	"Action,Drama"	7.02	4296
3184	4938	Zone of the Enders: Idolo	"Action,Drama,Romance,Sci-Fi"	OVA	"Action,Drama,Romance,Sci-Fi"	7.02	5564
3185	2883	Aldnoah.Zero Extra Archives	"Action,Sci-Fi"	Special	"Action,Sci-Fi"	7.01	6895
3186	7325	Aoki Ryuusei SPT Layzner OVA	"Action,Sci-Fi,Shounen"	OVA	"Action,Sci-Fi,Shounen"	7.01	740
3187	3415	Armitage III: Dual-Matrix	"Action,Adventure,Sci-Fi"	Movie	"Action,Adventure,Sci-Fi"	7.01	11524
3188	1322	Blood: The Last Vampire	Supernatural	Movie	Supernatural	7.01	67778
3189	4366	Captain Tsubasa: Saikyou no Teki! Holland Youth	"Action,Shounen"	OVA	"Action,Shounen"	7.01	2313
3190	7021	Crusher Joe: The Movie	"Action,Adventure,Sci-Fi"	Movie	"Action,Adventure,Sci-Fi"	7.01	2018
3191	1596	Fate/Prototype	"Action,Fantasy,Romance,Shounen,Supernatural"	OVA	"Action,Fantasy,Romance,Shounen,Supernatural"	7.01	43469
3192	4212	Flag Director&#039;s Edition: Issenman no Kufura no Kiroku	Action	Movie	Action	7.01	987
3193	6333	Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei	"Drama,Sci-Fi"	OVA	"Drama,Sci-Fi"	7.01	1236
3194	3701	Hakaba Kitarou	Supernatural	TV	Supernatural	7.01	6649
3195	5597	Harukanaru Toki no Naka de 3: Kurenai no Tsuki	"Action,Fantasy"	Special	"Action,Fantasy"	7.01	2355
3196	5598	Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special	"Comedy,Fantasy"	Special	"Comedy,Fantasy"	7.01	1010
3197	3394	Himouto! Umaru-chanS	Comedy	Special	Comedy	7.01	17038
3199	798	Hyakka Ryouran: Samurai Girls	"Action,Comedy,School"	TV	"Action,Comedy,School"	7.01	99201
3200	1034	Ichigo 100% Special 2	"Comedy,Romance,Shounen"	Special	"Comedy,Romance,Shounen"	7.01	13562
3201	962	Kamisama no Inai Nichiyoubi: Kioku	Fantasy	Special	Fantasy	7.01	18722
3202	3767	Kanamemo	Comedy	TV	Comedy	7.01	23757
3203	6260	Lupin III: Touhou Kenbunroku - Another Page	"Action,Adventure,Comedy,Shounen"	Special	"Action,Adventure,Comedy,Shounen"	7.01	1773
3204	1493	Maburaho	"Comedy,Drama,Romance,School"	TV	"Comedy,Drama,Romance,School"	7.01	61004
3205	4201	Mermaid Forest OVA	"Drama,Fantasy"	OVA	"Drama,Fantasy"	7.01	3708
3207	4218	Moshidora	Drama	TV	Drama	7.01	15952
3208	3133	Neo Angelique Abyss	"Comedy,Fantasy,Romance"	TV	"Comedy,Fantasy,Romance"	7.01	24149
3209	3624	Sakura Taisen	"Adventure,Sci-Fi,Shounen"	TV	"Adventure,Sci-Fi,Shounen"	7.01	11293
3210	6797	Sakura Taisen: Gouka Kenran	"Adventure,Sci-Fi,Shounen"	OVA	"Adventure,Sci-Fi,Shounen"	7.01	2410
3211	7072	Seigi wo Aisuru Mono Gekkou Kamen	Action	TV	Action	7.01	282
3212	5740	Sirius no Densetsu	"Drama,Fantasy,Romance"	Movie	"Drama,Fantasy,Romance"	7.01	2007
3213	225	Sword Art Online: Extra Edition	"Action,Adventure,Fantasy,Romance"	Special	"Action,Adventure,Fantasy,Romance"	7	121722
3214	6252	Thermae Romae Specials	Comedy	Special	Comedy	7.01	1953
3215	6883	Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By	"Drama,School"	Movie	"Drama,School"	7.01	1032
3216	3923	UFO Princess Valkyrie: Special	"Comedy,Romance,Sci-Fi"	Special	"Comedy,Romance,Sci-Fi"	7.01	2495
3217	4815	"Urusei Yatsura: Haru da, Tobidase!"	"Action,Adventure,Comedy,Drama,Romance,Sci-Fi"	Special	"Action,Adventure,Comedy,Drama,Romance,Sci-Fi"	7.01	1815
3218	2431	Wakaba*Girl	"Comedy,School"	TV	"Comedy,School"	7.01	22773
3219	868	Zetman	"Action,Drama,Romance,Sci-Fi,Supernatural"	TV	"Action,Drama,Romance,Sci-Fi,Supernatural"	7.01	65633
3220	6409	Alps no Shoujo Heidi (1979)	Drama	Movie	Drama	7	1480
3221	3901	Binchou-tan	Comedy	TV	Comedy	7	6960
3222	2614	Black Jack: Sora kara Kita Kodomo	Drama	OVA	Drama	7	1595
3223	3138	Brothers Conflict OVA	Romance	OVA	Romance	7	10286
3224	1061	Buzzer Beater 2nd Season	"Action,Sci-Fi,Shounen"	TV	"Action,Sci-Fi,Shounen"	7	5193
3225	4365	Captain Tsubasa: Sekai Daikessen!! Jr. World Cup	"Action,Shounen"	Movie	"Action,Shounen"	7	2334
3226	1456	Cheer Danshi!!	School	TV	School	7	29219
3227	1759	Cossette no Shouzou	"Drama,Romance,Supernatural"	OVA	"Drama,Romance,Supernatural"	7	40318
3228	5560	Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!	"Action,Adventure,Comedy,Fantasy,Shounen"	Special	"Action,Adventure,Comedy,Fantasy,Shounen"	7	4153
3229	1546	Fushigi Yuugi: Eikouden	"Adventure,Drama,Fantasy,Romance"	OVA	"Adventure,Drama,Fantasy,Romance"	7	11740
3230	5623	Kishin Taisen Gigantic Formula	Sci-Fi	TV	Sci-Fi	7	4633
3231	4322	Manga Sarutobi Sasuke	"Adventure,Comedy,Supernatural"	TV	"Adventure,Comedy,Supernatural"	7	523
3232	2524	Mobile Suit Gundam MS IGLOO: The Hidden One Year War	Sci-Fi	OVA	Sci-Fi	7	8274
3233	5578	Overman King Gainer	"Action,Adventure,Sci-Fi,Shounen"	TV	"Action,Adventure,Sci-Fi,Shounen"	7	6551
3234	1413	Recorder to Randoseru Re?	"Comedy,School"	TV	"Comedy,School"	7	17283
3235	1140	Samurai Flamenco	"Action,Comedy"	TV	"Action,Comedy"	7	74324
3236	2433	Schwarzesmarken	"Action,Drama,Sci-Fi"	TV	"Action,Drama,Sci-Fi"	7	51632
3237	1553	Shin Angyo Onshi	"Action,Fantasy"	Movie	"Action,Fantasy"	7	13231
3238	2251	Super Seisyun Brothers	Comedy	TV	Comedy	7	18072
3239	2565	Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku	"Action,Drama,Supernatural"	Special	"Action,Drama,Supernatural"	7	1892
3240	5805	Tesagure! Bukatsumono Encore	School	TV	School	7	2084
3241	6172	Tsurupika Hagemaru-kun	Comedy	TV	Comedy	7	322
3242	4564	Wellber no Monogatari: Sisters of Wellber Zwei	"Adventure,Fantasy,Romance"	TV	"Adventure,Fantasy,Romance"	7	3038
3243	3111	Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron	Romance	Special	Romance	6.99	15078
3245	4514	Dai Mahou Touge Omake	Comedy	Special	Comedy	6.99	5579
3246	4353	Dear Boys	"Drama,Shounen"	TV	"Drama,Shounen"	6.99	12662
3247	629	Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen	"Adventure,Comedy,Fantasy,Sci-Fi,Shounen"	Movie	"Adventure,Comedy,Fantasy,Sci-Fi,Shounen"	6.99	57840
3248	4462	El Hazard 2: The Magnificent World	"Adventure,Comedy,Fantasy"	OVA	"Adventure,Comedy,Fantasy"	6.99	5771
3249	4556	Fire Tripper	"Fantasy,Sci-Fi"	OVA	"Fantasy,Sci-Fi"	6.99	2115
3250	1204	Futari wa Precure	"Action,Comedy,Fantasy"	TV	"Action,Comedy,Fantasy"	6.99	17671
3251	6012	Jungle Book Shounen Mowgli	"Adventure,Drama"	TV	"Adventure,Drama"	6.99	3035
3252	4474	Juubee-chan 2: Siberia Yagyuu no Gyakushuu	"Adventure,Comedy,Drama,Shounen"	TV	"Adventure,Comedy,Drama,Shounen"	6.99	6733
3253	3230	Juushin Enbu: Hero Tales	"Action,Fantasy,Shounen"	TV	"Action,Fantasy,Shounen"	6.99	16502
3254	4293	Kikaider 01 The Animation	"Action,Adventure,Drama,Sci-Fi,Shounen"	OVA	"Action,Adventure,Drama,Sci-Fi,Shounen"	6.99	1710
3255	5115	Kinnikuman II Sei: Ultimate Muscle	"Action,Comedy,Sci-Fi,Shounen"	TV	"Action,Comedy,Sci-Fi,Shounen"	6.99	2435
3258	1637	Kurokami: Tora to Tsubasa	Action	Special	Action	6.99	6302
3259	6253	Lupin III: Lupin Ikka Seizoroi	"Adventure,Comedy,Shounen"	Special	"Adventure,Comedy,Shounen"	6.99	1462
3260	5191	Mahou Shoujo Madoka?Magica: Concept Movie	Drama	Movie	Drama	6.99	5452
3261	4792	Mamotte! Lollipop	"Adventure,Comedy,Romance"	TV	"Adventure,Comedy,Romance"	6.99	11747
3262	6186	Megazone 23	"Action,Romance,Sci-Fi"	OVA	"Action,Romance,Sci-Fi"	6.99	6483
3263	1881	Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!	"Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural"	Movie	"Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural"	6.99	97308
3264	4193	NieA Under 7	"Comedy,Sci-Fi"	TV	"Comedy,Sci-Fi"	6.99	16711
3265	6792	Norimono Oukoku BuBu ChaCha	Comedy	TV	Comedy	6.99	315
3266	5660	Osomatsu-kun	Comedy	TV	Comedy	6.99	1322
3267	1451	Owari no Seraph: The Beginning of the End	"Action,Drama,Shounen,Supernatural"	Special	"Action,Drama,Shounen,Supernatural"	6.99	14248
3268	1896	Pokemon Housoukyoku	"Adventure,Comedy,Fantasy"	TV	"Adventure,Comedy,Fantasy"	6.99	15461
3269	4419	Senkou no Night Raid	Action	TV	Action	6.99	28284
3270	4927	Senkou no Night Raid Specials	Action	Special	Action	6.99	3667
3271	4198	Tokyo Tribe 2	"Action,Drama"	TV	"Action,Drama"	6.99	5060
3272	6882	Touch 2: Sayonara no Okurimono	"Drama,Romance"	Movie	"Drama,Romance"	6.99	1076
3273	3946	UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage	"Comedy,Romance,Sci-Fi"	OVA	"Comedy,Romance,Sci-Fi"	6.99	3993
3274	5219	Urusei Yatsura Movie 4: Lum The Forever	"Action,Adventure,Comedy,Drama,Romance,Sci-Fi"	Movie	"Action,Adventure,Comedy,Drama,Romance,Sci-Fi"	6.99	2745
3275	6009	VS Knight Lamune &amp; 40 Fire	"Comedy,Fantasy,Shounen"	TV	"Comedy,Fantasy,Shounen"	6.99	1150
3276	6571	Wakakusa no Charlotte	Drama	TV	Drama	6.99	1019
3277	6381	Ai Shoujo Pollyanna Story	Drama	TV	Drama	6.98	2427
3278	2429	Ao no Kanata no Four Rhythm	"Drama,School,Sci-Fi"	TV	"Drama,School,Sci-Fi"	6.98	72174
3279	1273	Chikyuu Shoujo Arjuna	"Adventure,Drama,Sci-Fi"	TV	"Adventure,Drama,Sci-Fi"	6.98	17520
3280	2703	Da Yu Hai Tang	"Adventure,Supernatural"	Movie	"Adventure,Supernatural"	6.98	7639
3281	3959	Dokkoida	"Action,Adventure,Comedy,Sci-Fi,Shounen"	TV	"Action,Adventure,Comedy,Sci-Fi,Shounen"	6.98	3462
3282	6769	Dorami &amp; Doraemons: Robot School&#039;s Seven Mysteries	Fantasy	Movie	Fantasy	6.98	569
3283	2216	Futari wa Precure: Max Heart Movie 1	"Comedy,Fantasy"	Movie	"Comedy,Fantasy"	6.98	3094
3284	2951	Futsuu no Joshikousei ga [Locodol] Yattemita.	Comedy	TV	Comedy	6.98	27417
3286	523	Hidan no Aria Special	"Action,Comedy,Romance"	Special	"Action,Comedy,Romance"	6.98	32988
3287	4931	Kiddy GiRL-AND	"Action,Comedy,Sci-Fi"	TV	"Action,Comedy,Sci-Fi"	6.98	13368
3288	2876	Kyoukai no Rinne (TV)	"Comedy,Romance,School,Shounen,Supernatural"	TV	"Comedy,Romance,School,Shounen,Supernatural"	6.98	47036
3289	1370	Kyousou Giga	"Action,Fantasy,Supernatural"	ONA	"Action,Fantasy,Supernatural"	6.98	31096
3291	2472	Mobile Suit Victory Gundam	"Drama,Sci-Fi"	TV	"Drama,Sci-Fi"	6.98	12673
3292	1660	Nourin	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	6.98	76069
3293	4411	Precure All Stars GoGo Dream Live!	"Action,Fantasy"	Special	"Action,Fantasy"	6.98	1642
3295	2679	Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!	"Action,Comedy,Shounen,Supernatural"	OVA	"Action,Comedy,Shounen,Supernatural"	6.98	1664
3296	2193	3x3 Eyes	"Action,Fantasy,Romance"	OVA	"Action,Fantasy,Romance"	6.97	15683
3297	187	Arcana Famiglia: Capriccio - stile Arcana Famiglia	Romance	OVA	Romance	6.97	12690
3299	1386	Barakamon: Mijikamon	Comedy	ONA	Comedy	6.97	18119
3300	154	Brave 10	"Action,Adventure"	TV	"Action,Adventure"	6.97	82205
3301	2522	DearS: Kin no Tama desu no?	"Comedy,Romance,Sci-Fi"	Special	"Comedy,Romance,Sci-Fi"	6.97	18412
3302	3525	Glass no Hana to Kowasu Sekai	Sci-Fi	Movie	Sci-Fi	6.97	17105
3303	3872	Happy?Lesson: Advance	"Comedy,Romance"	TV	"Comedy,Romance"	6.97	9989
3304	5160	Inazuma Eleven: Chou Jigen Dream Match	Shounen	Movie	Shounen	6.97	2280
3305	3778	Kaleido Star: Good da yo! Goood!!	Comedy	OVA	Comedy	6.97	5044
3306	823	Kami nomi zo Shiru Sekai: Flag 0	"Comedy,Shounen,Supernatural"	OVA	"Comedy,Shounen,Supernatural"	6.97	35753
3307	7006	Karasu Tengu Kabuto	"Action,Adventure,Drama"	TV	"Action,Adventure,Drama"	6.97	1220
3308	5998	Koko wa Green Wood	"Comedy,Drama,Romance,Supernatural"	OVA	"Comedy,Drama,Romance,Supernatural"	6.97	4176
3309	3743	Lupin III: Napoleon no Jisho wo Ubae	"Action,Adventure,Comedy,Shounen"	Special	"Action,Adventure,Comedy,Shounen"	6.97	2507
3310	2506	Macross Dynamite 7	"Adventure,Comedy,Sci-Fi,Shounen"	OVA	"Adventure,Comedy,Sci-Fi,Shounen"	6.97	7280
3311	7369	Maple Town Monogatari	Fantasy	TV	Fantasy	6.97	898
3312	6021	Muka Muka Paradise	"Adventure,Comedy"	TV	"Adventure,Comedy"	6.97	1165
3313	4724	Ontama!	Comedy	ONA	Comedy	6.97	1653
3314	6391	Osu!! Karate Bu	"School,Shounen"	OVA	"School,Shounen"	6.97	628
3315	3610	Pokemon XY: Sora no Hahen	"Adventure,Fantasy"	Movie	"Adventure,Fantasy"	6.97	2360
3316	1951	Shin Koihime†Musou	"Comedy,Fantasy"	TV	"Comedy,Fantasy"	6.97	20742
3317	3949	Shinkyoku Soukai Polyphonica	"Drama,Fantasy,Romance,School"	TV	"Drama,Fantasy,Romance,School"	6.97	22282
3318	7269	Soukou Kihei Votoms: Gen-ei Hen	"Action,Drama,Sci-Fi"	OVA	"Action,Drama,Sci-Fi"	6.97	1454
3319	1302	Soul Eater: Late Night Show	"Action,Comedy,Fantasy"	Special	"Action,Comedy,Fantasy"	6.97	10303
3320	6231	Uchuu Senkan Yamato: Aratanaru Tabidachi	"Drama,Sci-Fi"	Special	"Drama,Sci-Fi"	6.97	1470
3321	7309	Yakusoku (ONA)	Drama	ONA	Drama	6.97	615
3322	2494	Yuu?Yuu?Hakusho (Movie)	"Action,Adventure,Comedy"	Movie	"Action,Adventure,Comedy"	6.97	13904
3323	6197	Anime Tenchou x Touhou Project	Fantasy	Special	Fantasy	6.96	8449
3324	1060	Aoki Densetsu Shoot! (Movie)	"Action,Shounen"	Movie	"Action,Shounen"	6.96	1259
3325	2388	Bishoujo Senshi Sailor Moon Crystal	Romance	ONA	Romance	6.96	69702
