	anime_ids	name	genre	type	episodes	rating	members
2803	2375	Saint Seiya: Kamigami no Atsuki Tatakai	Adventure,Sci-Fi,Shounen	Movie	1	7.13	8894
2804	1539	Shinmai Maou no Testament Burst	Action,Demons,Ecchi,Fantasy,Harem,Romance	TV	10	7.13	93293
2805	3747	Sky Girls	Mecha,Military,Sci-Fi	TV	26	7.13	17115
2806	4706	Thermae Romae	Comedy,Historical,Seinen	TV	3	7.13	13444
2807	1363	Toriko: Jump Super Anime Tour 2009 Special	Action,Adventure,Comedy,Shounen,Super Power	Special	1	7.13	4650
2808	4302	Virtua Fighter	Action,Adventure,Comedy,Martial Arts,Shounen	TV	35	7.13	3875
2809	3185	Batman: Gotham Knight	Action,Adventure,Martial Arts	OVA	6	7.12	15958
2810	2069	Code Geass: Hangyaku no Lelouch Recaps	Action,Mecha,Military,School,Super Power	Special	2	7.12	23194
2811	548	Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou	Horror,Mystery	OVA	4	7.12	126699
2812	545	Deadman Wonderland OVA	Action,Horror,Sci-Fi	OVA	1	7.12	78878
2813	7258	Dennou Boukenki Webdiver	Adventure,Mecha,Sci-Fi,Shounen	TV	52	7.12	876
2814	3824	Futsuu no Joshikousei ga [Locodol] Yattemita. OVA	Comedy,Seinen	OVA	2	7.12	4122
2815	1758	Gravitation: Lyrics of Love	Comedy,Romance,Shoujo,Shounen Ai	OVA	2	7.12	22015
2816	5091	Houkago no Ouji-sama	Comedy,School,Shounen,Sports	Special	5	7.13	1199
2817	5156	Inazuma Eleven Go: Galaxy	Shounen,Sports,Super Power	TV	43	7.11	9258
2818	3408	Iriya no Sora, UFO no Natsu	Drama,Romance,Sci-Fi	OVA	6	7.12	18254
2819	487	IS: Infinite Stratos	Action,Comedy,Harem,Mecha,Sci-Fi	TV	12	7.12	254543
2820	853	IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou	Action,Comedy,Harem,Mecha,Sci-Fi	OVA	1	7.12	56577
2821	2578	Kaibutsu Oujo: Konsui Oujo	Comedy,Horror,Supernatural	Special	1	7.12	7362
2822	6905	Kakutou Bijin Wulong: Rebirth	Action,Comedy,Martial Arts,School,Shounen	TV	25	7.12	1895
2823	3462	Kill Me Baby: Butsuzou Kegatte Nise Halloween	Comedy,School	OVA	1	7.12	7171
2824	4727	Maihime	Drama,Historical,Romance	OVA	1	7.12	1120
2825	2523	Mobile Suit Gundam MS IGLOO: Apocalypse 0079	Mecha,Military,Sci-Fi,Space	OVA	3	7.12	7862
2826	3481	Mushrambo	Adventure,Drama,Fantasy,Sci-Fi,Shounen	TV	32	7.12	8722
2827	6008	NG Knight Ramune &amp; 40	Adventure,Comedy,Fantasy,Mecha,Shounen	TV	38	7.12	1056
2828	6402	Nijiiro Hotaru: Eien no Natsuyasumi	Fantasy,Romance,Slice of Life	Movie	1	7.12	3523
2829	2915	Nisekoi: OVA	Comedy,Harem,Romance,School,Shounen	OVA	2	7.12	17022
2830	6526	Ochame na Futago: Claire Gakuin Monogatari	Comedy,Historical,Kids,School,Shoujo,Slice of Life	TV	26	7.12	1228
2831	2049	Ro-Kyu-Bu!: Tomoka no Ichigo Sundae	Comedy,Ecchi,School,Sports	OVA	1	7.12	10122
2832	2689	Rurouni Kenshin: Review Special	Action,Comedy,Samurai,Shounen	Special	1	7.12	3323
2833	6249	Scryed Alteration I: Tao	Action,Adventure,Sci-Fi,Shounen,Super Power	Movie	1	7.13	3108
2834	1445	Servamp	Action,Comedy,Drama,Josei,Supernatural,Vampire	TV	12	7.12	73126
2835	761	Shikabane Hime: Kuro Special	Action,Adventure,Drama,Horror,Supernatural	Special	1	7.12	9558
2836	7198	Stop!! Hibari-kun!	Comedy	TV	35	7.12	1355
2837	1792	Switch	Action,Mystery,Police	OVA	2	7.12	17871
2838	6805	Ura Tegamibachi	Comedy	Special	25	7.12	3326
2839	2597	Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s	Fantasy,Game,Sci-Fi	Special	1	7.12	5176
2840	4315	Anime Himitsu no Hanazono	Drama,Historical,Kids,Shoujo	TV	39	7.11	2188
2841	2208	Azumanga Daioh: Gekijou Tanpen	Comedy,School,Slice of Life	Special	1	7.11	28941
2842	2094	Binan Koukou Chikyuu Bouei-bu LOVE!	Comedy,Magic,School,Slice of Life	TV	12	7.11	45873
2843	6981	Chibi Maruko-chan: Watashi no Suki na Uta	Comedy,Slice of Life	Movie	1	7.11	401
2844	222	Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni	Comedy,Josei,Slice of Life	OVA	1	7.11	18659
2845	6563	Dae Jang Geum: Jang Geum&#039;s Dream 2	Adventure,Comedy,Historical	TV	26	7.11	452
2846	3229	Deltora Quest	Adventure,Fantasy,Kids	TV	65	7.11	10591
2847	2567	Dr. Slump	Comedy,Sci-Fi,Shounen,Slice of Life	TV	74	7.11	8735
2848	1902	Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai	Action,Adventure,Comedy,Demons,Fantasy,Martial Arts,Shounen,Super Power	Movie	1	7.11	54947
2849	1985	Gatchaman Crowds Insight: Inbound	Adventure,Sci-Fi	ONA	1	7.11	14786
2850	2725	Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi	Comedy,Mecha,Sci-Fi	Special	1	7.11	3444
2851	2713	Gosick Recap	Historical,Mystery,Shounen	Special	1	7.11	8792
2852	910	Hayate no Gotoku! Can&#039;t Take My Eyes Off You	Comedy,Harem,Parody,Shounen	TV	12	7.11	31435
2853	7238	Kawa no Hikari	Adventure,Kids	Special	1	7.11	806
2854	4647	Koutetsushin Jeeg	Mecha,Sci-Fi	TV	13	7.11	3627
2855	6215	Lupin III: Hemingway Paper no Nazo	Action,Adventure,Comedy,Mystery,Shounen	Special	1	7.11	2819
2856	5745	Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi	Action,Adventure,Comedy,Shounen	Special	1	7.11	2083
2857	1194	Mahou Sensei Negima!	Comedy,Ecchi,Fantasy,Harem,Magic,Romance,School,Shounen,Super Power,Supernatural	TV	26	7.11	76253
2858	7226	Mahoujin Guru Guru Movie	Adventure,Comedy,Fantasy,Magic,Shounen	Movie	1	7.11	826
2859	7219	Mashin Eiyuuden Wataru	Adventure,Comedy,Mecha,Sci-Fi,Shounen	TV	45	7.11	956
2860	3081	Mermaid Melody Pichi Pichi Pitch	Adventure,Comedy,Magic,Romance,Shoujo	TV	52	7.11	32296
2861	5145	Mudazumo Naki Kaikaku: The Legend of Koizumi	Comedy,Game,Parody,Seinen	OVA	3	7.11	8682
2862	2194	Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!	Action,Comedy,Martial Arts,Shounen,Super Power	Movie	1	7.11	25174
2863	6002	Porphy no Nagai Tabi	Drama,Historical,Kids,Slice of Life	TV	52	7.11	1335
2864	2966	Renkin San-kyuu Magical? Pokaan	Comedy,Ecchi,Magic,Parody,Vampire	TV	12	7.11	17273
2865	2930	Rockman.EXE Beast+	Action,Adventure,Game,Mecha,Sci-Fi,Shounen	TV	26	7.11	3224
2866	4425	Sekiranun Graffiti	Music	Music	1	7.11	4014
2867	1253	Shinmai Maou no Testament	Action,Demons,Ecchi,Fantasy,Harem,Romance	TV	12	7.11	172321
2868	1339	Taiyou no Mokushiroku: A Spirit of the Sun	Drama,Sci-Fi	Special	2	7.11	1433
2869	6181	Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku	Drama,Historical,Military,Supernatural	Movie	1	7.11	4812
2870	6594	Tezuka Osamu no Buddha: Owarinaki Tabi	Drama,Historical,Supernatural	Movie	1	7.11	1468
2871	5938	Toaru Majutsu no Index 10th Anniversary PV	Action,Comedy,Magic,Sci-Fi,Super Power	Special	1	7.11	5052
2872	2222	Toaru Majutsu no Index-tan	Comedy,Parody	Special	2	7.11	32949
2873	6020	Tongari Boushi no Memole	Fantasy,Magic,Shoujo	TV	50	7.11	1009
2874	6232	Uchuu Senkan Yamato: Kanketsu-hen	Action,Adventure,Drama,Military,Sci-Fi,Space	Movie	1	7.11	1609
2875	3938	UFO Princess Valkyrie 3: Seiresetsu no Hanayome	Comedy,Magic,Romance,Sci-Fi	OVA	6	7.11	4764
2876	1834	Vassalord.	Action,Comedy,Fantasy,Mystery,Shounen Ai,Supernatural,Vampire	OVA	1	7.11	15114
2877	747	Asura Cryin&#039;	Action,Mecha,Supernatural	TV	13	7.1	68608
2878	1551	Chobits: Chibits	Comedy,Romance	Special	1	7.1	35513
2879	2068	Code Geass: Hangyaku no Lelouch Picture Drama	Comedy,School,Slice of Life	Special	9	7.1	33004
2880	6310	Densetsu Kyojin Ideon	Drama,Mecha,Sci-Fi,Space	TV	39	7.1	5517
2881	2100	Digimon Savers	Adventure,Comedy,Drama,Fantasy,Shounen	TV	48	7.1	41021
2882	2561	Digimon Tamers: Boukensha-tachi no Tatakai	Adventure,Drama,Sci-Fi,Shounen	Movie	1	7.1	12676
2883	2369	El Hazard: The Wanderers	Adventure,Comedy,Fantasy,Romance	TV	26	7.1	9289
2884	947	Freezing Vibration	Action,Drama,Ecchi,Harem,Martial Arts,Military,Romance,Sci-Fi,Seinen	TV	12	7.1	79298
2885	898	Guilty Crown: Lost Christmas	Action,Drama,Sci-Fi,Super Power	OVA	1	7.1	51604
2886	4682	Kagaku Ninja-tai Gatchaman	Action,Adventure,Sci-Fi,Shounen	TV	105	7.1	4802
2887	6076	Katekyo Hitman Reborn! x ēlDLIVE Special	Shounen,Super Power	Special	1	7.1	4371
2888	3518	Kono Danshi, Uchuujin to Tatakaemasu.	Action,Fantasy,Shounen Ai,Super Power,Supernatural	OVA	1	7.1	12732
2889	4285	Lost Universe	Adventure,Comedy,Drama,Sci-Fi,Shounen,Space	TV	26	7.1	9293
2890	5251	Maison Ikkoku: Prelude - Meguru Haru no Sakura no you ni...	Comedy,Drama,Romance	Special	1	7.1	1672
2891	4850	Montana Jones	Adventure,Comedy	TV	52	7.1	784
2892	3201	Muumin	Adventure,Comedy,Fantasy,Slice of Life	TV	65	7.1	2090
2893	2295	Nana Recaps	Comedy,Drama,Music,Romance,Shoujo,Slice of Life	Special	3	7.1	11447
2894	4674	Otogizoushi	Adventure,Drama,Fantasy,Historical	TV	26	7.1	10591
2895	646	Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys	Action,Adventure,Comedy,Fantasy,Kids,Sci-Fi	Movie	1	7.1	45203
2896	716	Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi	Action,Adventure,Fantasy,Kids	Movie	1	7.1	32654
2897	4799	Prince of Tennis: The Band of Princes Film Kick the Future	Action,Music	Music	1	7.1	3826
2898	6679	Ranma ½: DoCo Music Video	Comedy,Martial Arts,Music,Slice of Life	OVA	1	7.1	1775
2899	578	Shingetsutan Tsukihime	Action,Horror,Mystery,Romance,Super Power,Supernatural,Vampire	TV	12	7.1	90713
2900	4784	Starship Operators	Drama,Military,Sci-Fi,Space	TV	13	7.1	9704
2901	580	Tenjou Tenge	Action,Comedy,Ecchi,Martial Arts,School,Shounen,Super Power	TV	24	7.1	103449
2902	3308	UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku	Comedy,Romance,Sci-Fi	TV	12	7.1	6249
2903	1222	World Destruction: Sekai Bokumetsu no Rokunin	Adventure,Fantasy	TV	13	7.1	34732
2904	3641	Arete Hime	Fantasy,Magic	Movie	1	7.09	6042
2905	6293	Arslan Senki (TV) OVA	Adventure,Fantasy,Historical,Shounen	OVA	2	7.08	9823
2906	4044	Blue Seed Omake	Comedy,Parody	Special	14	7.09	1952
2907	3420	Chicchana Yukitsukai Sugar Specials	Comedy,Magic,Shoujo,Slice of Life	Special	2	7.09	3902
2908	3693	Chobits Recap	Comedy,Drama,Ecchi,Romance,Sci-Fi	Special	1	7.09	29986
2909	4922	Cobra The Animation: The Psycho-Gun	Action,Adventure,Mecha,Sci-Fi,Space	OVA	4	7.09	2843
2910	4923	Cobra The Animation: Time Drive	Action,Adventure,Sci-Fi,Space	OVA	2	7.09	2155
2911	4371	Dai Mahou Touge	Comedy,Magic,Supernatural	OVA	4	7.09	19555
2912	625	Dragon Ball Movie 3: Makafushigi Daibouken	Action,Adventure,Comedy,Fantasy,Sci-Fi,Shounen,Super Power	Movie	1	7.09	25740
2913	632	Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi	Adventure,Comedy,Fantasy,Sci-Fi,Shounen	Movie	1	7.09	55789
2914	3486	Dragonaut: The Resonance Special	Action,Mecha,Romance,Sci-Fi,Space	Special	1	7.09	6311
2915	7253	Ginga Tetsudou Monogatari: Eien e no Bunkiten	Action,Adventure,Drama,Sci-Fi,Space	TV	24	7.09	2072
2916	555	Gokukoku no Brynhildr	Drama,Mystery,Sci-Fi,Seinen	TV	13	7.09	159899
2917	2436	Grisaia no Rakuen Specials	Ecchi	Special	5	7.09	15055
2918	3397	Heart Realize	Music	Music	1	7.09	1626
2919	2159	Hitsugi no Chaika OVA	Action,Adventure,Comedy,Fantasy,Shounen	OVA	1	7.09	20605
2920	6810	Honoo no Alpenrose: Judy &amp; Randy	Drama,Historical,Romance,Shoujo	TV	20	7.09	979
2921	858	Itsuka Tenma no Kuro Usagi OVA	Comedy,Ecchi,Romance,Shounen,Supernatural,Vampire	OVA	1	7.09	13397
2922	4269	Jinzou Ningen Kikaider The Animation	Action,Drama,Mecha,Sci-Fi,Shounen	TV	13	7.09	5881
2923	6739	Kaitou Joker 3rd Season	Adventure,Comedy,Mystery,Shounen	TV	13	7.09	1880
2924	4814	Key the Metal Idol	Action,Drama,Mecha,Music,Sci-Fi	OVA	15	7.09	7949
2925	4378	Kishin Douji Zenki	Action,Comedy,Drama,Ecchi,Fantasy,Horror,Magic,Shounen	TV	51	7.09	5936
2926	113	Kiss x Sis (TV)	Comedy,Ecchi,Harem,Romance,School,Seinen	TV	12	7.09	215361
2927	3840	Kodomo no Jikan Recap	Comedy,Ecchi,School	OVA	1	7.09	8228
2928	4711	Koitabi: True Tours Nanto	Romance	Special	6	7.09	7452
2929	3214	Korekuraide Utau	Music	Music	1	7.09	1395
2930	708	Kurogane no Linebarrels	Action,Mecha,Sci-Fi	TV	24	7.09	30225
2931	1337	Lupin III: Lupin vs. Fukusei-ningen	Action,Adventure,Comedy,Mystery,Shounen	Movie	1	7.09	4969
2932	1514	Macademi Wasshoi!	Comedy,Ecchi,Fantasy,Romance,School,Supernatural	TV	12	7.09	29401
2933	4932	Mokke Specials	Mystery,Slice of Life,Supernatural	Special	2	7.09	1331
2934	3741	Night Walker: Mayonaka no Tantei	Action,Comedy,Horror,Mystery,Vampire	TV	12	7.09	11143
2935	779	Ookami to Koushinryou II Specials	Fantasy	Special	2	7.09	34903
2936	6466	Otogi Juushi Akazukin	Adventure,Comedy,Fantasy	TV	39	7.09	3847
2937	6585	Sekai Meisaku Douwa: Hakuchou no Ouji	Fantasy	Movie	1	7.09	809
2938	3922	Shinkon Gattai Godannar!! 2nd Season	Comedy,Ecchi,Mecha,Romance,Sci-Fi	TV	13	7.09	4865
2939	3367	Sora wo Kakeru Shoujo	Adventure,Comedy,Sci-Fi,Space	TV	26	7.09	17574
2940	5474	Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪	Fantasy,Kids,Magic,Shoujo	Movie	1	7.09	2874
2941	800	Tengen Toppa Gurren Lagann: Parallel Works 2	Mecha,Music	Music	7	7.09	13361
2942	3106	Tsubasa to Hotaru	Romance,School,Shoujo	Special	1	7.09	6651
2943	4273	Uta Kata Special	Drama,Magic	Special	1	7.09	4385
2944	5680	Ace wo Nerae!	Drama,Romance,School,Shoujo,Sports	TV	26	7.08	3945
2945	6486	Anne no Nikki	Drama,Historical	Movie	1	7.08	3159
2946	2991	Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life	Romance,School,Shoujo Ai	ONA	7	7.08	43338
2947	5271	Cardfight!! Vanguard: Legion Mate-hen	Action,Adventure,Demons,Game,Shounen	TV	33	7.08	5900
2948	3770	Cello Hiki no Gauche (1982)	Drama,Fantasy,Kids,Music	Movie	1	7.08	6524
2949	6785	Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama	Comedy,Ecchi,Military	Special	1	7.08	2188
2950	6429	Dash! Yonkurou	Action,Kids,Shounen,Sports	TV	25	7.08	895
2951	2013	Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku	Adventure,Comedy,Fantasy,Sci-Fi,Shounen	OVA	2	7.08	21043
2952	2517	Eureka Seven: Navigation ray=out	Mecha,Sci-Fi	Special	1	7.08	8630
2953	5522	Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials	Comedy,Ecchi,Magic	Special	5	7.08	9949
2954	5087	Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi	Horror,Mystery,Supernatural	Special	1	7.08	2601
2955	960	IS: Infinite Stratos 2 - Hitonatsu no Omoide	Action,Comedy,Harem,Mecha,Sci-Fi	OVA	1	7.08	27030
2956	1572	Kurozuka	Action,Drama,Historical,Horror,Romance,Sci-Fi,Vampire	TV	12	7.08	52145
2957	6224	Lupin III: Lupin Ansatsu Shirei	Action,Adventure,Comedy,Shounen	Special	1	7.08	3006
2958	4202	Mermaid&#039;s Scar	Drama,Fantasy,Horror,Mystery	OVA	1	7.08	3552
2959	5045	Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou	Comedy,Fantasy,Shounen	Special	1	7.08	5123
2960	3869	Pita Ten	Comedy,Fantasy,Kids,Romance,School,Shounen	TV	26	7.08	16047
2961	6318	Sekai Meisaku Douwa: Mori wa Ikiteiru	Fantasy,Kids	Movie	1	7.08	926
2962	5735	Shin Tenchi Muyou! Specials	Comedy,Romance,Sci-Fi,Shounen	Special	6	7.08	2233
2963	1440	Starmyu	Music,School,Slice of Life	TV	12	7.08	21032
2964	3355	Stratos 4 Advance Kanketsu-hen	Comedy,Military,Sci-Fi	OVA	2	7.08	1876
2965	1212	Sumomomo Momomo: Chijou Saikyou no Yome	Comedy,Martial Arts,Romance	TV	22	7.08	31385
2966	3434	Sumomomo Momomo: Chijou Saikyou no Yome Specials	Comedy,Ecchi,Martial Arts,Romance	Special	2	7.08	7082
2967	6691	Touch: Sebangou no Nai Ace	Drama,Romance,Sports	Movie	1	7.08	1109
2968	4822	Urusei Yatsura Movie 6: Itsudatte My Darling	Action,Adventure,Comedy,Drama,Romance,Sci-Fi	Movie	1	7.08	2553
2969	5688	Yomigaeru Sora: Rescue Wings Special	Drama,Military,Seinen	Special	1	7.08	1843
2970	129	Yumekui Merry	Action,Shounen,Supernatural	TV	13	7.08	89183
2971	5185	Bakusou Kyoudai Let&#039;s &amp; Go WGP	Cars,Shounen,Sports	TV	51	7.07	2378
2972	3653	Battle Programmer Shirase	Comedy,Ecchi,Sci-Fi	TV	15	7.07	22292
2973	11	Black★Rock Shooter (TV)	Action,Drama,School,Slice of Life	TV	8	7.07	198991
2974	705	Blassreiter	Action,Sci-Fi	TV	24	7.07	55444
2975	5664	Cardfight!! Vanguard G: GIRS Crisis-hen	Action,Game,Shounen	TV	26	7.07	3060
2976	1593	Carnival Phantasm: Illya-jou	Comedy,Parody	Special	1	7.07	19277
2977	5645	Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou	Comedy,Ecchi,Kids,School,Shounen,Slice of Life	Movie	1	7.07	1999
2978	5647	Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen	Comedy,Ecchi,Kids,School,Shounen,Slice of Life	Movie	1	7.07	1346
2979	2020	Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku	Adventure,Fantasy,Martial Arts,Sci-Fi,Shounen,Super Power	OVA	1	7.07	15280
2980	4261	Gate Keepers	Action,Comedy,Fantasy,Mecha,Sci-Fi,Shounen	TV	24	7.07	14582
2981	5784	Gegege no Kitarou (2007)	Comedy,Fantasy,Horror	TV	100	7.07	1656
2982	6384	Getter Robo	Action,Mecha,Sci-Fi,Shounen	TV	51	7.07	2938
2983	2728	Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi	Comedy,Mecha,Sci-Fi	Special	3	7.07	3121
2984	7097	Goal FH: Field Hunter	Action,Sports	TV	39	7.07	737
2985	5010	Gundam Build Fighters Try: Island Wars	Action,Mecha,Sci-Fi	OVA	1	7.07	3569
2986	722	Kimikiss Pure Rouge Special	Romance,School	Special	1	7.07	9144
2987	3098	Koukou Butouden Crows	Action,School,Shounen	OVA	2	7.07	1509
2988	4208	Kyou no 5 no 2 Kagai Jugyou: Mizukake	Comedy,Ecchi,School,Seinen	Special	1	7.07	4623
2989	3757	Macross 7 Encore	Action,Comedy,Drama,Mecha,Music,Sci-Fi,Shounen	OVA	3	7.07	5616
2990	3722	Mahoromatic End Year Special	Comedy,Ecchi,Military,Romance,Sci-Fi	Special	1	7.07	4783
2991	4675	Miyori no Mori	Drama,Fantasy,Slice of Life	Special	1	7.07	6273
2992	1710	Overlord: Ple Ple Pleiades	Action,Comedy,Fantasy,Magic	Special	8	7.07	25625
2993	2377	Saint Seiya: Saishuu Seisen no Senshi-tachi	Adventure,Sci-Fi,Shounen	Movie	1	7.07	8217
2994	6827	Shin Maple Town Monogatari: Palm Town-hen	Fantasy,Slice of Life	TV	44	7.07	589
2995	7220	Shinzou Ningen Casshern	Action	TV	35	7.07	2822
2996	6011	Super Fishing Grander Musashi	Adventure,Sports	TV	25	7.07	1920
2997	1332	Tatsu no Ko Tarou	Adventure,Demons,Fantasy,Historical	Movie	1	7.07	1850
2998	3731	Tokumu Sentai Shinesman	Action,Comedy,Sci-Fi	OVA	2	7.07	1588
2999	4853	Touhou Niji Sousaku Doujin Anime: Musou Kakyou	Fantasy,Magic	OVA	2	7.07	18305
3000	5490	YAT Anshin! Uchuu Ryokou 2	Adventure,Comedy,Sci-Fi,Shounen	TV	25	7.07	486
3001	2402	Yu☆Gi☆Oh! Zexal Second	Action,Fantasy,Game,Shounen	TV	73	7.07	11293
3002	1662	Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.	Comedy,Ecchi,Fantasy,Romance	TV	12	7.07	115338
3003	789	&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi	Comedy,Fantasy,School	OVA	1	7.06	14351
3004	1766	.hack//Roots	Adventure,Drama,Fantasy,Game,Sci-Fi	TV	26	7.06	50480
3005	1293	A-Channel	Comedy,School,Seinen,Slice of Life	TV	12	7.06	58564
3006	1005	Beet the Vandel Buster	Adventure,Fantasy,Shounen,Supernatural	TV	52	7.06	9848
3007	2401	Cardfight!! Vanguard: Asia Circuit-hen	Action,Adventure,Demons,Game,Shounen	TV	39	7.06	11031
3008	420	Devil Survivor 2 The Animation	Action,Demons,Supernatural	TV	13	7.06	101266
3009	4246	Dominion	Comedy,Mecha,Police,Sci-Fi	OVA	4	7.06	7850
3010	819	Fractale	Adventure,Fantasy,Sci-Fi	TV	11	7.06	55100
3011	2971	gdgd Fairies	Comedy	TV	12	7.06	2284
3012	5787	Gegege no Kitarou (1968)	Adventure,Comedy,Fantasy,Horror,Supernatural	TV	65	7.06	1276
3013	2012	Gokujou Seitokai	Comedy,School,Slice of Life	TV	26	7.06	12234
3014	4284	Hyper Police	Action,Comedy,Police,Romance,Sci-Fi	TV	25	7.06	4973
3015	2000	Katte ni Kaizou	Comedy,Parody,School,Sci-Fi,Shounen	OVA	6	7.06	19904
3016	4793	Kaze to Ki no Uta Sanctus: Sei Naru Kana	Drama,Historical,Romance,Shoujo,Shounen Ai	OVA	1	7.06	6105
3017	5112	Kinnikuman: Kinnikusei Oui Soudatsu-hen	Action,Comedy,Shounen,Sports	TV	46	7.06	676
3018	6230	Lupin III: Kiri no Elusive	Action,Adventure,Comedy,Shounen	Special	1	7.06	2693
3019	4272	Mai-HiME Specials	Comedy	Special	27	7.06	9210
3020	2011	Maria†Holic Alive	Comedy,Parody,School,Shoujo Ai	TV	12	7.06	40502
3021	1655	Namiuchigiwa no Muromi-san	Comedy,Fantasy,Slice of Life	TV	13	7.06	25564
3022	876	Natsu-iro Kiseki	School,Slice of Life,Supernatural	TV	12	7.06	26883
3023	4247	New Dominion Tank Police	Comedy,Mecha,Police,Sci-Fi,Shounen	OVA	6	7.06	5062
3024	3396	Nirvana	Music	Music	1	7.06	1760
3025	1613	Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken	Comedy,Ecchi,Harem,Romance,School	TV	12	7.06	77774
3026	2949	Rinne no Lagrange Season 2	Action,Comedy,Mecha,Sci-Fi	TV	12	7.06	19427
3027	1166	Rockman.EXE	Action,Adventure,Comedy,Game,Mecha,Sci-Fi,Shounen	TV	56	7.06	19212
3028	6251	Scryed Alteration II: Quan	Action,Adventure,Sci-Fi,Shounen,Super Power	Movie	1	7.06	2438
3029	313	Shingeki! Kyojin Chuugakkou	Comedy,Parody,School,Shounen	TV	12	7.06	52928
3030	6284	Shinmai Maou no Testament Burst Specials	Comedy,Demons,Ecchi	Special	5	7.06	3495
3031	4701	Shouwa Monogatari	Drama,Historical	TV	13	7.06	3563
3032	2296	Sola Specials	Comedy,Romance,Slice of Life,Supernatural	Special	2	7.06	12223
3033	6273	The iDOLM@STER Cinderella Girls 2nd Anniversary PV	Music	Music	1	7.06	2408
3034	6953	Zettai Shounen	Drama,Fantasy,Mystery,Sci-Fi,Shounen	TV	26	7.06	11165
3035	57	Zombie-Loan	Action,Horror,Shounen,Supernatural	TV	11	7.06	93637
3036	1294	A-Channel: +A-Channel	Comedy,School,Seinen,Slice of Life	Special	11	7.05	12631
3037	6547	Ai no Senshi Rainbowman	Action,Adventure,Mecha,Sci-Fi	TV	22	7.05	524
3038	3357	Animation Seisaku Shinkou Kuromi-chan 2	Comedy,Drama,Parody	OVA	1	7.05	3841
3039	1040	Bleach: The Sealed Sword Frenzy	Adventure,Comedy,Drama,Fantasy,Shounen,Supernatural	Special	1	7.05	73241
3040	7016	CB Chara Go Nagai World	Action,Comedy,Parody	OVA	3	7.05	989
3041	4437	CLAMP Gakuen Tanteidan	Action,Comedy,Mystery	TV	26	7.05	7830
3042	2082	Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama	School,Supernatural	Special	1	7.05	18422
3043	5791	Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!	Comedy,Ecchi,Kids,School	Movie	1	7.05	1051
3044	3431	D.C.II: Da Capo II	Drama,Ecchi,Romance,School	TV	13	7.05	25225
3045	610	Dragon Ball Movie 1: Shen Long no Densetsu	Action,Adventure,Comedy,Fantasy,Shounen,Super Power	Movie	1	7.05	30279
3046	5127	Dragon Ball Z: Summer Vacation Special	Action,Adventure,Comedy,Fantasy,Martial Arts,Shounen,Super Power	Special	1	7.05	4251
3047	2410	Dragon Half	Comedy,Fantasy,Parody	OVA	2	7.05	11596
3048	4390	Hakaima Sadamitsu	Action,Mecha,School,Sci-Fi,Seinen	TV	10	7.05	3300
3049	1891	I&#039;&#039;s Pure	Comedy,Drama,Ecchi,Romance,School	OVA	6	7.05	17276
3050	6025	Ikkyuu-san	Comedy,Historical,Kids	TV	296	7.05	720
3051	3841	It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday	Comedy,Sci-Fi	Special	1	7.05	2087
3052	2050	Kannazuki no Miko	Drama,Magic,Mecha,Romance,Shoujo Ai,Shounen,Supernatural	TV	12	7.05	42927
3053	4026	Kimi ga Nozomu Eien: Next Season	Drama,Romance	OVA	4	7.05	21064
