id,insta_follower,tiktok,youtube,categories,avg_rating,pricing_LOW,pricing_BELOW_AVG,pricing_AVG,pricing_ABOVE_AVG,pricing_HIGH
888,896340,1502700,1512450,"Category 1,Category 4,Category 3,Category 7",7.42,0,0,0,0,0
1130,612720,1106520,1730250,"Category 1,Category 4,Category 3,Category 7",7.42,0,0,0,0,0
2372,265470,420240,341670,"Category 8,Category 4,Category 6",7.42,1,1,0,0,0
2376,351150,607080,924600,"Category 4,Category 6",7.42,0,1,0,0,0
4370,382650,432840,403200,"Category 8,Category 4,Category 5",7.42,1,1,0,0,0
4277,387270,684360,1079940,"Category 8,Category 4,Category 5",7.42,0,1,0,0,0
1285,367440,401730,541110,"Category 1,Category 2,Category 3,Category 5",7.42,1,1,0,0,0
2147,659160,568230,949800,"Category 8,Category 1,Category 7,Category 2",7.42,0,1,0,0,0
476,1554480,1777980,2703450,"Category 8,Category 5",7.42,0,0,1,0,0
86,3782490,6975420,12492600,"Category 8,Category 1,Category 2,Category 6",7.41,0,0,1,1,1
571,1037700,1599390,2294340,"Category 8,Category 1,Category 2,Category 5",7.41,0,0,1,0,0
650,4071240,5789100,5238960,"Category 1,Category 4",7.41,0,0,1,1,0
1513,827130,700410,884370,"Category 1,Category 4",7.41,0,1,0,0,0
2108,1041690,1559310,2477910,"Category 6,Category 1,Category 5",7.41,0,0,1,0,0
1125,357210,381390,715290,"Category 3,Category 4",7.41,1,1,0,0,0
3016,696600,1210530,1170090,"Category 3,Category 4",7.41,0,1,0,0,0
1843,4007130,5173980,8398710,"Category 7,Category 4,Category 5",7.41,0,0,1,1,1
2405,2051460,3530910,4737120,"Category 1,Category 6",7.41,0,0,1,0,0
3005,205890,175350,193470,"Category 3,Category 4,Category 6",7.41,1,1,0,0,0
2953,1342980,2490240,3364020,"Category 4,Category 7,Category 2,Category 1,Category 6",7.41,0,0,1,0,0
2181,1237230,2327880,2098950,"Category 2,Category 5",7.41,0,0,1,0,0
2284,2711370,3192630,5051430,"Category 5,Category 2",7.41,0,0,1,0,0
1972,2343930,3790680,5086770,"Category 2,Category 5",7.41,0,0,1,0,0
1041,132750,146310,141210,"Category 8,Category 4",7.41,1,1,0,0,0
1351,1525110,1225800,1495920,"Category 2,Category 5",7.41,0,0,0,0,0
1803,1112070,1702800,1853430,"Category 1,Category 6",7.41,0,0,1,0,0
694,3452250,6651060,10410450,Category 2,7.41,0,0,1,1,1
1750,1981080,2786850,5432340,"Category 1,Category 7,Category 2",7.41,0,0,1,0,0
1752,980880,1043100,1122870,"Category 8,Category 2,Category 7",7.41,0,0,0,0,0
1409,2519310,2384880,4250880,"Category 2,Category 5",7.41,0,0,1,0,0
3432,342330,639240,1015290,"Category 1,Category 2,Category 5",7.41,0,1,0,0,0
440,2428920,2381250,3991380,"Category 3,Category 7",7.41,0,0,1,0,0
2260,382800,420120,539610,"Category 8,Category 4,Category 5",7.41,1,1,0,0,0
3020,367260,590760,912300,"Category 6,Category 1,Category 4,Category 5",7.41,0,1,0,0,0
855,592740,510900,468090,"Category 4,Category 2,Category 5",7.4,1,1,0,0,0
1801,3696510,6366870,6539580,Category 1,7.4,0,0,1,1,0
2403,272250,433260,380040,"Category 8,Category 1,Category 4,Category 3",7.4,1,1,0,0,0
2980,482010,559230,830910,"Category 8,Category 6,Category 1,Category 5",7.4,0,1,0,0,0
2549,958830,1704630,1578960,"Category 6,Category 4,Category 2,Category 5",7.4,0,0,0,0,0
2023,870900,734370,1350240,"Category 4,Category 1,Category 5,Category 8,Category 6",7.4,0,1,0,0,0
1209,1436460,1217160,1226790,"Category 8,Category 4,Category 2,Category 5",7.4,0,0,0,0,0
3163,190440,352380,634110,"Category 1,Category 4,Category 6",7.4,1,1,0,0,0
3366,447330,673530,607230,"Category 8,Category 5,Category 4,Category 2",7.4,1,1,0,0,0
1748,1107720,2205750,3070860,"Category 8,Category 2,Category 5",7.4,0,0,1,0,0
928,1333500,1147860,1292040,Category 8,7.4,0,0,0,0,0
3368,902940,1291890,1579350,"Category 8,Category 2,Category 5",7.4,0,0,0,0,0
1244,2993640,3060750,5346390,"Category 1,Category 2,Category 5",7.4,0,0,1,0,0
1240,619800,617550,838260,"Category 2,Category 5",7.4,0,1,0,0,0
652,1406610,1720560,1666410,"Category 8,Category 1,Category 4,Category 2",7.4,0,0,1,0,0
2024,346620,683610,823590,"Category 2,Category 5",7.4,1,1,0,0,0
73,5481390,9266400,13109070,"Category 1,Category 4,Category 5",7.4,0,0,1,1,1
490,801570,857070,869610,Category 5,7.4,0,1,0,0,0
3169,295410,423540,787290,"Category 8,Category 1,Category 6",7.4,1,1,0,0,0
3370,388320,606840,1061250,"Category 6,Category 1,Category 5",7.4,0,1,0,0,0
63,979800,1394610,2764110,"Category 6,Category 2",7.4,0,0,1,0,0
3306,429120,381630,423900,"Category 1,Category 4,Category 6",7.4,1,1,0,0,0
64,8604780,7171110,11575410,"Category 8,Category 7,Category 2",7.4,0,0,1,1,1
634,1940910,3337950,3969750,"Category 1,Category 4,Category 6",7.4,0,0,1,0,0
2112,204210,358320,407370,Category 3,7.4,1,1,0,0,0
2474,573960,1092330,926940,"Category 6,Category 4,Category 2",7.39,0,1,0,0,0
2190,1325370,1129470,1038690,"Category 8,Category 2",7.39,0,0,0,0,0
731,1387110,1437300,1759110,"Category 8,Category 4",7.39,0,0,1,0,0
2247,1274970,2139780,2372520,"Category 8,Category 1,Category 5",7.39,0,0,1,0,0
2956,749610,734460,1262280,"Category 4,Category 2,Category 5,Category 8,Category 6",7.39,0,1,0,0,0
3262,558360,534420,640980,"Category 3,Category 7,Category 2,Category 1,Category 8,Category 6",7.39,1,1,0,0,0
3268,319800,394170,388110,"Category 8,Category 6,Category 3,Category 7",7.39,1,1,0,0,0
4804,133500,204000,226800,"Category 3,Category 4,Category 2,Category 5",7.39,1,1,0,0,0
893,1337670,1154970,1981470,"Category 1,Category 4",7.39,0,0,1,0,0
1307,7590810,6980490,12512520,"Category 8,Category 1,Category 7,Category 2",7.39,0,0,1,1,1
2654,373380,488610,503310,Category 8,7.39,1,1,0,0,0
1526,4102530,7122960,12246060,"Category 8,Category 1,Category 2,Category 5",7.39,0,0,1,1,1
1619,5455350,9875640,13503720,"Category 8,Category 1,Category 2,Category 5",7.39,0,0,1,1,1
98,4267920,4177710,3411210,"Category 2,Category 5",7.39,0,0,1,0,0
3175,392190,782640,1543110,"Category 4,Category 5",7.39,0,1,0,0,0
3216,265860,261420,211920,"Category 6,Category 1,Category 4,Category 5",7.39,1,1,0,0,0
1133,1097190,945960,1030260,"Category 4,Category 7,Category 2,Category 5,Category 8",7.39,0,1,0,0,0
1070,364440,466110,771120,"Category 8,Category 1,Category 4,Category 5",7.39,1,1,0,0,0
1324,481380,573030,997320,"Category 8,Category 4,Category 5",7.39,0,1,0,0,0
3025,206100,209700,348480,"Category 6,Category 1,Category 4,Category 5",7.39,1,1,0,0,0
618,1008990,1973040,2487900,"Category 8,Category 1,Category 4,Category 2",7.39,0,0,1,0,0
2008,1432560,2612250,4955670,"Category 8,Category 5",7.38,0,0,1,0,0
1122,1149300,1697190,2864460,"Category 3,Category 4,Category 2,Category 5",7.38,0,0,1,0,0
3340,1150080,1647300,3278850,"Category 4,Category 7,Category 2,Category 5,Category 8",7.38,0,0,1,0,0
2855,282540,374460,698460,"Category 8,Category 5",7.38,1,1,0,0,0
2044,856710,1105350,2172150,"Category 8,Category 2,Category 7",7.38,0,0,0,0,0
1083,909690,1055520,2071710,"Category 6,Category 3,Category 4,Category 5",7.38,0,0,0,0,0
2508,192120,358110,538470,Category 2,7.38,1,1,0,0,0
5466,228810,253380,397920,"Category 7,Category 4,Category 5",7.38,1,1,0,0,0
3151,579450,631290,893100,"Category 2,Category 5",7.38,0,1,0,0,0
2134,1377630,2638350,2598540,"Category 6,Category 1,Category 4,Category 2",7.38,0,0,1,0,0
909,798510,981030,1136010,"Category 8,Category 2",7.38,0,1,0,0,0
3385,370110,399360,496830,"Category 4,Category 6",7.38,1,1,0,0,0
3697,246630,384270,477030,"Category 2,Category 1,Category 5,Category 8,Category 6",7.38,1,1,0,0,0
791,4379460,5059980,8226450,"Category 2,Category 5",7.38,0,0,1,1,1
3270,374670,306600,452460,Category 2,7.38,1,1,0,0,0
1076,985050,1891650,2714310,"Category 6,Category 1,Category 2",7.38,0,0,1,0,0
3190,670740,782040,826980,"Category 3,Category 2,Category 5",7.38,0,1,0,0,0
2299,1256940,1968240,2485920,"Category 4,Category 2,Category 5",7.38,0,0,1,0,0
727,2145060,4116570,3515250,"Category 1,Category 7",7.38,0,0,1,0,0
1193,538290,675150,611760,"Category 1,Category 4,Category 6",7.38,1,1,0,0,0
3194,825480,1065630,1021530,"Category 6,Category 1,Category 2",7.38,0,1,0,0,0
3297,1085610,908070,993840,"Category 7,Category 4,Category 2",7.38,0,1,0,0,0
2942,502080,500700,799440,"Category 3,Category 2,Category 5",7.38,1,1,0,0,0
4256,462750,578190,532380,"Category 5,Category 2",7.38,1,1,0,0,0
815,930300,1109010,969840,Category 2,7.37,0,1,0,0,0
4373,454050,779700,1248270,"Category 8,Category 2,Category 5",7.37,0,1,0,0,0
1733,417810,618270,897720,"Category 1,Category 4,Category 3",7.37,0,1,0,0,0
3435,617430,1112460,1757940,"Category 8,Category 2,Category 5",7.37,0,0,0,0,0
4856,308820,376140,732450,"Category 7,Category 4,Category 5",7.37,1,1,0,0,0
5465,229980,441630,641580,"Category 7,Category 4,Category 5",7.37,1,1,0,0,0
651,3608040,4467420,7723980,"Category 4,Category 2,Category 1,Category 5,Category 8",7.37,0,0,1,1,0
1550,405240,788460,757740,"Category 8,Category 1,Category 4,Category 2",7.37,0,1,0,0,0
4477,77220,117930,147900,"Category 6,Category 5",7.37,1,1,0,0,0
4478,151380,297510,253380,"Category 6,Category 5",7.37,1,1,0,0,0
1282,427200,450210,736950,"Category 6,Category 5",7.37,1,1,0,0,0
3833,196440,385800,751920,"Category 2,Category 6",7.36,1,1,0,0,0
860,1216440,1377420,1463100,"Category 8,Category 1,Category 7",7.37,0,0,0,0,0
1713,548640,818160,680790,Category 5,7.37,0,1,0,0,0
895,2263170,3215250,2931240,"Category 8,Category 2,Category 5",7.37,0,0,1,0,0
1107,311250,476310,394860,"Category 1,Category 4",7.37,1,1,0,0,0
2768,195660,241770,259770,"Category 1,Category 4",7.37,1,1,0,0,0
1147,3259260,4358280,8562690,"Category 1,Category 5",7.37,0,0,1,1,0
1153,646920,675690,1136100,"Category 1,Category 5",7.37,0,1,0,0,0
2528,171150,226680,244470,"Category 6,Category 2",7.37,1,1,0,0,0
1292,1120260,1153680,1283190,"Category 2,Category 5",7.37,0,0,0,0,0
669,549210,560880,843870,"Category 8,Category 4,Category 5",7.37,0,1,0,0,0
2691,434910,658320,1051290,Category 5,7.37,0,1,0,0,0
470,710370,961830,1887570,"Category 8,Category 4,Category 5",7.37,0,0,0,0,0
1508,2135160,3165360,4951800,"Category 8,Category 5,Category 2",7.37,0,0,1,0,0
810,1982520,2649960,4575240,"Category 1,Category 4,Category 2,Category 6",7.37,0,0,1,0,0
954,1028160,1385550,1762260,"Category 2,Category 5",7.37,0,0,0,0,0
143,3171690,4391970,5037450,"Category 3,Category 2,Category 5",7.37,0,0,1,0,0
2815,718110,1072500,1321320,"Category 8,Category 4,Category 2,Category 5",7.37,0,1,0,0,0
4175,371670,450480,550590,"Category 1,Category 6,Category 5",7.37,1,1,0,0,0
401,784890,1090530,951000,"Category 3,Category 4,Category 1,Category 8,Category 6",7.36,0,1,0,0,0
4335,518040,809430,1069740,"Category 4,Category 6",7.36,0,1,0,0,0
500,4557840,5027670,8154180,"Category 8,Category 2,Category 5",7.36,0,0,1,1,1
1787,1691100,2042250,3357510,"Category 1,Category 6",7.36,0,0,1,0,0
4171,446010,891570,1328820,"Category 1,Category 4,Category 6",7.36,0,1,0,0,0
1901,1532490,1268550,1538520,"Category 8,Category 6,Category 4,Category 5",7.36,0,0,0,0,0
932,1001430,1576590,2155050,Category 7,7.36,0,0,1,0,0
2002,1577070,2966610,5460240,"Category 8,Category 1,Category 5",7.36,0,0,1,0,0
199,3245220,3788580,6209700,"Category 2,Category 7,Category 1,Category 8,Category 6",7.36,0,0,1,1,0
507,3710730,3723060,5125680,"Category 2,Category 5",7.36,0,0,1,0,0
2968,626490,770010,1137720,"Category 6,Category 5",7.36,0,1,0,0,0
1767,991050,795840,1259190,"Category 8,Category 1,Category 7",7.36,0,1,0,0,0
583,1834620,1714020,2130780,"Category 4,Category 2,Category 5",7.36,0,0,1,0,0
635,846660,897060,1537200,"Category 5,Category 2",7.36,0,0,0,0,0
1774,438450,788850,1005780,"Category 8,Category 1",7.36,0,1,0,0,0
120,3890160,7417710,11465130,"Category 2,Category 5",7.36,0,0,1,1,1
1487,1976880,3840780,6816600,"Category 6,Category 1,Category 2",7.36,0,0,1,1,0
900,1228740,1777170,1859760,"Category 8,Category 2",7.36,0,0,1,0,0
1236,219420,317580,556440,"Category 8,Category 1,Category 2",7.36,1,1,0,0,0
1604,834060,1403040,2705700,Category 2,7.36,0,0,1,0,0
776,1065600,1760760,3036510,"Category 8,Category 1,Category 4",7.36,0,0,1,0,0
3247,493260,864600,1054200,Category 5,7.36,0,1,0,0,0
1934,1947150,2299560,2020470,"Category 8,Category 1,Category 7,Category 2",7.36,0,0,1,0,0
4458,228270,256740,233400,"Category 1,Category 6,Category 5",7.36,1,1,0,0,0
2649,128310,133860,134430,"Category 8,Category 1,Category 4,Category 5",7.36,1,1,0,0,0
2791,228360,455550,831390,"Category 8,Category 3",7.35,1,1,0,0,0
830,930570,1493940,1621500,Category 2,7.35,0,0,0,0,0
1701,910260,1054410,999540,Category 5,7.35,0,1,0,0,0
1734,1098690,1150320,1730880,"Category 1,Category 4,Category 3",7.35,0,0,0,0,0
658,2985180,2651280,2613990,"Category 8,Category 2",7.35,0,0,1,0,0
1,3807420,7424370,14542290,"Category 8,Category 1,Category 2,Category 5",7.35,0,0,1,1,1
1540,3900840,3152310,5348550,"Category 1,Category 6",7.36,0,0,1,0,0
699,2090490,3570900,4471530,"Category 8,Category 4,Category 5",7.35,0,0,1,0,0
959,1128990,2195940,3822240,"Category 1,Category 4",7.35,0,0,1,0,0
1511,1987080,2090370,1987710,"Category 2,Category 5",7.35,0,0,1,0,0
2125,1389690,2265930,2076150,"Category 1,Category 6",7.35,0,0,1,0,0
2526,189780,214530,398070,"Category 6,Category 2",7.35,1,1,0,0,0
1216,2424600,2333580,3666060,"Category 2,Category 5",7.35,0,0,1,0,0
929,387660,588510,852900,"Category 8,Category 1,Category 4,Category 5",7.35,1,1,0,0,0
679,664710,1078650,1849830,"Category 8,Category 4,Category 5",7.35,0,0,0,0,0
1494,2986740,5229930,4502640,"Category 6,Category 2,Category 5",7.35,0,0,1,1,0
1071,254340,330390,284280,"Category 3,Category 2",7.35,1,1,0,0,0
309,684690,1125180,1734810,"Category 8,Category 7,Category 4,Category 5",7.35,0,0,0,0,0
3803,160770,233190,440100,Category 5,7.35,1,1,0,0,0
3816,271950,324810,504570,"Category 6,Category 1,Category 2,Category 5",7.35,1,1,0,0,0
1127,1559910,2890950,4659540,"Category 4,Category 7,Category 2,Category 5,Category 8",7.35,0,0,1,0,0
1433,2436900,2531220,4141290,"Category 6,Category 7",7.35,0,0,1,0,0
4422,178860,160380,137790,"Category 1,Category 6",7.35,1,1,0,0,0
1199,1924830,2472780,4515210,"Category 3,Category 2",7.35,0,0,1,0,0
246,16136760,30561900,32172000,"Category 3,Category 4,Category 2,Category 1,Category 8",7.35,0,0,1,1,1
419,3855870,5428110,7304670,Category 5,7.35,0,0,1,1,0
311,1675530,2523090,4904820,"Category 8,Category 1,Category 2",7.35,0,0,1,0,0
1128,616290,527040,710130,Category 5,7.34,1,1,0,0,0
816,636360,1023540,1251300,"Category 4,Category 2,Category 1,Category 5,Category 8",7.34,0,1,0,0,0
1581,2543370,2946270,5833740,"Category 8,Category 1,Category 7",7.34,0,0,1,0,0
1021,3483870,2895090,3025680,"Category 8,Category 5,Category 7,Category 2",7.34,0,0,1,0,0
2825,566820,1114290,2189580,"Category 2,Category 5",7.34,0,0,0,0,0
4170,321810,502920,685500,"Category 1,Category 4,Category 7,Category 6",7.34,1,1,0,0,0
3643,993360,1427580,2242650,"Category 2,Category 5",7.34,0,0,1,0,0
1533,4331100,7762050,14178990,"Category 8,Category 2,Category 5",7.34,0,0,1,1,1
3862,1237500,2285910,2009610,"Category 7,Category 1,Category 2",7.34,0,0,1,0,0
2873,909240,1564980,2196990,"Category 1,Category 2,Category 3,Category 6",7.34,0,0,1,0,0
2109,208170,271350,518550,Category 3,7.34,1,1,0,0,0
1840,599010,1110270,1866750,"Category 8,Category 1,Category 6",7.34,0,0,0,0,0
835,713160,1020660,1089150,"Category 8,Category 1,Category 4,Category 5",7.34,0,1,0,0,0
796,304410,318660,481890,"Category 8,Category 1,Category 4,Category 5",7.34,1,1,0,0,0
680,717450,1327080,1965750,"Category 8,Category 3,Category 4,Category 5",7.34,0,0,0,0,0
2254,657600,533850,964620,"Category 8,Category 6,Category 4,Category 5",7.34,0,1,0,0,0
691,1147140,1472850,2624160,"Category 4,Category 2,Category 1,Category 5,Category 8",7.34,0,0,1,0,0
4177,820740,1280190,1329690,"Category 4,Category 7,Category 2,Category 5,Category 8",7.34,0,0,0,0,0
1275,1284930,2062530,2849430,"Category 6,Category 1,Category 2",7.34,0,0,1,0,0
466,7126890,10289610,11656650,"Category 6,Category 2,Category 5",7.34,0,0,1,1,1
733,3805950,7258830,8251650,"Category 8,Category 7",7.34,0,0,1,1,1
2495,413250,430500,777540,"Category 1,Category 5",7.34,1,1,0,0,0
884,532920,952050,1193010,Category 2,7.33,0,1,0,0,0
323,419790,745110,646140,"Category 1,Category 4,Category 5",7.33,1,1,0,0,0
4348,466950,609390,748740,"Category 8,Category 4",7.33,1,1,0,0,0
1114,1137750,1062480,1236240,"Category 8,Category 1,Category 7",7.33,0,0,0,0,0
1862,424740,647970,937170,"Category 1,Category 6",7.33,0,1,0,0,0
1916,4484910,4958220,4118790,"Category 6,Category 1,Category 5",7.33,0,0,1,1,0
626,783120,898170,1425660,"Category 4,Category 1,Category 5,Category 8,Category 6",7.33,0,1,0,0,0
2885,654150,700110,1032300,"Category 7,Category 6",7.33,0,1,0,0,0
1861,2731470,3102210,4013640,"Category 4,Category 2,Category 1,Category 5,Category 8",7.33,0,0,1,0,0
1200,3184260,5498220,5032650,"Category 8,Category 4,Category 2,Category 5",7.33,0,0,1,1,0
2167,773970,696390,852780,"Category 4,Category 2",7.33,0,1,0,0,0
740,3768420,5644710,6290040,"Category 1,Category 2,Category 5",7.33,0,0,1,1,0
619,672930,721710,1048350,"Category 1,Category 2,Category 5",7.33,0,1,0,0,0
1403,1082250,1147740,1911420,"Category 8,Category 1,Category 7",7.33,0,0,0,0,0
3309,150180,243690,446190,"Category 6,Category 4,Category 2,Category 5",7.33,1,1,0,0,0
2115,171870,224550,233760,Category 3,7.33,1,1,0,0,0
603,1133760,1112940,1567140,"Category 8,Category 1,Category 4,Category 5",7.33,0,0,0,0,0
2729,172950,188220,152820,"Category 8,Category 4,Category 5",7.33,1,1,0,0,0
975,2306400,1876110,3691080,"Category 8,Category 2,Category 5",7.33,0,0,1,0,0
1849,3039780,4413720,6504480,"Category 8,Category 5",7.33,0,0,1,1,0
715,1029150,844200,867300,Category 5,7.33,0,1,0,0,0
3041,1121820,927330,1764990,"Category 8,Category 4,Category 2,Category 5",7.33,0,0,0,0,0
3865,501600,811380,1042200,"Category 8,Category 3,Category 2",7.33,0,1,0,0,0
1490,1600800,2853240,2482440,"Category 6,Category 1,Category 4,Category 5",7.33,0,0,1,0,0
1789,676110,1124130,1822770,"Category 8,Category 1,Category 3,Category 6",7.32,0,0,0,0,0
156,348510,524880,451440,"Category 3,Category 4,Category 7,Category 1,Category 8,Category 6",7.32,1,1,0,0,0
414,1835940,2505600,2468190,"Category 6,Category 1,Category 3,Category 2",7.32,0,0,1,0,0
847,1882590,3596130,5401080,"Category 2,Category 1,Category 5,Category 8,Category 6",7.32,0,0,1,0,0
2766,238860,431970,500700,"Category 4,Category 2,Category 5",7.32,1,1,0,0,0
921,1804170,2409120,2112990,"Category 2,Category 5",7.32,0,0,1,0,0
498,1658310,1974090,2255250,"Category 8,Category 1,Category 4",7.32,0,0,1,0,0
1777,956220,1217190,1366830,"Category 7,Category 4,Category 2",7.32,0,0,0,0,0
321,3038610,5756400,7751940,"Category 8,Category 6,Category 2,Category 5",7.32,0,0,1,1,0
692,1392450,1649820,1539990,"Category 7,Category 5",7.32,0,0,1,0,0
3709,554400,912300,1751370,"Category 3,Category 4",7.32,0,0,0,0,0
2240,1125000,2085120,3261990,"Category 1,Category 7",7.32,0,0,1,0,0
2116,1929210,1855080,2052960,"Category 1,Category 4,Category 5",7.32,0,0,1,0,0
243,1842300,3490950,4322970,"Category 8,Category 2,Category 5",7.32,0,0,1,0,0
2447,1192740,2044890,1775250,"Category 3,Category 4,Category 2,Category 5,Category 6",7.32,0,0,1,0,0
2268,607680,1144200,1936110,"Category 2,Category 5",7.32,0,0,0,0,0
1404,618480,1209840,2342820,"Category 8,Category 1,Category 4",7.32,0,0,0,0,0
700,654720,832110,1367430,"Category 2,Category 5",7.32,0,1,0,0,0
4452,128880,123930,206790,"Category 1,Category 4,Category 5",7.32,1,1,0,0,0
2111,201390,239400,230850,Category 3,7.32,1,1,0,0,0
2423,539010,569940,1129350,"Category 1,Category 7,Category 2,Category 5",7.32,0,1,0,0,0
5044,311190,482070,878460,"Category 8,Category 1,Category 4,Category 5",7.32,1,1,0,0,0
912,4683480,8736960,7690140,"Category 2,Category 5",7.32,0,0,1,1,1
834,1948740,3138990,5054370,"Category 1,Category 4,Category 3,Category 7",7.32,0,0,1,0,0
1556,1271670,1581120,2735130,"Category 8,Category 4,Category 2,Category 5",7.32,0,0,1,0,0
4235,218670,321000,338100,"Category 6,Category 1,Category 2,Category 5",7.32,1,1,0,0,0
3422,159720,283980,364140,"Category 2,Category 6",7.32,1,1,0,0,0
1289,286590,555420,723690,Category 1,7.32,1,1,0,0,0
4381,390240,501600,667140,"Category 8,Category 4,Category 5",7.32,1,1,0,0,0
3008,772800,838200,1346490,"Category 2,Category 5",7.32,0,1,0,0,0
913,296790,565650,1019970,"Category 3,Category 2,Category 5",7.32,0,1,0,0,0
310,1264170,1822080,1831320,"Category 1,Category 2",7.32,0,0,1,0,0
2184,1461840,2213250,3485610,"Category 8,Category 1,Category 5",7.31,0,0,1,0,0
5464,247560,231930,317100,"Category 7,Category 4,Category 5",7.31,1,1,0,0,0
1276,545340,708120,877860,"Category 6,Category 5",7.31,0,1,0,0,0
2765,343770,611280,653130,"Category 8,Category 1,Category 5",7.31,1,1,0,0,0
931,2901540,5556450,8870730,"Category 1,Category 6",7.31,0,0,1,1,1
3630,922980,1668420,2127510,"Category 6,Category 1,Category 4,Category 5",7.31,0,0,1,0,0
585,1225740,1773420,2073960,"Category 4,Category 2,Category 5",7.31,0,0,1,0,0
1091,134850,127110,166230,"Category 3,Category 5",7.31,1,1,0,0,0
2288,1741530,2196930,2089080,"Category 6,Category 2",7.31,0,0,1,0,0
1485,4763160,7585500,7026960,"Category 8,Category 1,Category 2,Category 5",7.31,0,0,1,1,1
707,1513650,1817340,1821360,"Category 8,Category 1,Category 4",7.31,0,0,1,0,0
1940,1308960,2574330,4499760,"Category 8,Category 1,Category 7,Category 2",7.31,0,0,1,0,0
4233,419100,810210,663060,"Category 2,Category 5",7.31,0,1,0,0,0
4229,693960,1235370,1135980,"Category 8,Category 4",7.31,0,1,0,0,0
5468,207930,369780,623610,"Category 7,Category 4,Category 5",7.3,1,1,0,0,0
2206,1154940,1691520,2650020,"Category 6,Category 1,Category 2",7.3,0,0,1,0,0
1790,776550,1547040,1692090,"Category 8,Category 4,Category 2,Category 5",7.3,0,0,0,0,0
2943,1159380,1513920,1922460,"Category 1,Category 2,Category 6",7.3,0,0,1,0,0
4645,279840,460650,608370,"Category 4,Category 6",7.3,1,1,0,0,0
877,2746560,4991670,7155810,Category 2,7.3,0,0,1,1,0
734,689730,838410,1313670,"Category 1,Category 2,Category 5",7.3,0,1,0,0,0
3716,641790,780210,1480170,"Category 6,Category 2,Category 5",7.3,0,1,0,0,0
4242,603150,526140,661980,"Category 8,Category 1,Category 4,Category 5",7.3,1,1,0,0,0
1521,2318520,4448460,8279160,"Category 5,Category 2",7.3,0,0,1,1,0
2212,499620,707910,568440,"Category 2,Category 5",7.3,1,1,0,0,0
1966,633750,574650,981690,"Category 3,Category 2,Category 5",7.3,0,1,0,0,0
2970,358230,700380,1040790,"Category 7,Category 4,Category 5",7.3,0,1,0,0,0
3622,601860,776970,1217130,"Category 8,Category 2,Category 5",7.3,0,1,0,0,0
980,593160,546930,929190,"Category 6,Category 2,Category 5",7.29,0,1,0,0,0
302,2930220,4905510,4360920,"Category 1,Category 4,Category 3,Category 5",7.29,0,0,1,0,0
1287,1298370,1430940,2402010,"Category 10,Category 5,Category 2",7.29,0,0,1,0,0
686,459990,895410,789150,"Category 1,Category 4,Category 5",7.29,0,1,0,0,0
2056,1219230,2434410,4732410,"Category 1,Category 3",7.29,0,0,1,0,0
3685,217620,384900,687150,"Category 6,Category 2",7.29,1,1,0,0,0
1847,1320180,2260410,3084840,"Category 1,Category 6",7.29,0,0,1,0,0
3443,344460,485160,609120,"Category 8,Category 5,Category 2",7.29,1,1,0,0,0
5176,373470,675030,570060,"Category 8,Category 1,Category 4,Category 6",7.29,1,1,0,0,0
4475,198480,339750,584640,"Category 6,Category 5",7.29,1,1,0,0,0
1024,2617200,2657430,5044830,"Category 7,Category 2,Category 1,Category 8,Category 6",7.29,0,0,1,0,0
3574,785280,1055670,1866330,"Category 8,Category 4",7.29,0,0,0,0,0
1868,2263800,3750540,7473570,"Category 8,Category 1,Category 5",7.29,0,0,1,1,0
780,1371540,2541990,2132460,Category 7,7.29,0,0,1,0,0
6124,357060,657660,571290,"Category 8,Category 7,Category 1,Category 5",7.29,1,1,0,0,0
1633,2182500,4264710,6800430,"Category 1,Category 4",7.29,0,0,1,1,0
521,2729310,2591880,2868480,"Category 8,Category 1",7.29,0,0,1,0,0
3372,1099680,1512420,2109840,"Category 6,Category 2,Category 5",7.29,0,0,1,0,0
1228,1354830,1688400,2645010,"Category 2,Category 5",7.29,0,0,1,0,0
1167,270750,375600,538680,"Category 3,Category 4,Category 1,Category 5,Category 6",7.29,1,1,0,0,0
2379,462630,687210,1287300,"Category 1,Category 4",7.29,0,1,0,0,0
660,1071900,1904340,3036780,"Category 8,Category 1,Category 4",7.29,0,0,1,0,0
4375,412140,769230,883860,"Category 8,Category 1,Category 5",7.29,0,1,0,0,0
205,7737750,8190930,9860550,"Category 4,Category 2,Category 5",7.29,0,0,1,1,1
362,2677290,3543210,3976320,"Category 3,Category 4,Category 1,Category 5,Category 8",7.29,0,0,1,0,0
1185,1056900,1131390,1798710,"Category 1,Category 4,Category 5",7.28,0,0,0,0,0
1211,2058780,3702960,4015890,"Category 8,Category 1,Category 4,Category 5",7.28,0,0,1,0,0
2955,707760,952260,880380,"Category 1,Category 6",7.28,0,1,0,0,0
637,1221510,1954740,2831550,"Category 6,Category 7,Category 4,Category 5",7.28,0,0,1,0,0
1678,1836840,3393270,6037440,"Category 1,Category 5",7.28,0,0,1,0,0
1603,3011760,3590370,4674030,"Category 8,Category 1,Category 5",7.28,0,0,1,0,0
2802,266760,426600,537660,Category 5,7.28,1,1,0,0,0
1047,1352520,2650530,4236540,"Category 8,Category 6,Category 4,Category 2",7.28,0,0,1,0,0
2252,1962060,1694190,2820270,"Category 8,Category 1,Category 2,Category 5",7.28,0,0,1,0,0
