id,insta_follower,tiktok,youtube,price_normalized
INF2458,335184,75847,236764,0.753031947
INF2459,465028,939372,95988,0.737308343
INF2460,554929,51339,291324,0.221288984
INF2461,817985,264412,291369,0.279805064
INF2462,108991,656527,373502,0.881379314
INF2463,402058,634187,532886,0.347908064
INF2464,317812,852848,968185,0.9452782
INF2465,680371,318999,132773,0.714015975
INF2466,623334,947965,87445,0.060255819
INF2467,381116,35793,419483,0.296675407
INF2468,634803,837901,81366,0.75467165
INF2469,518035,336171,196725,0.724292187
INF2470,256969,251377,871424,0.484491904
INF2471,367773,121257,819587,0.669184826
INF2472,687341,691881,148165,0.235323927
INF2473,70484,107888,58663,0.978439109
INF2474,395119,754453,736610,0.693145934
INF2475,593648,887005,410895,0.221227163
INF2476,367118,370567,657899,0.886897941
INF2477,701621,236628,162678,0.090129592
INF2478,759895,623381,496888,0.842731002
INF2479,360315,871296,768073,0.715645785
INF2480,574553,59805,682008,0.478650001
INF2481,238072,136075,856642,0.973223201
INF2482,24857,97990,779559,0.655819533
INF2483,591799,95282,91061,0.141131673
INF2484,635597,252785,384328,0.825846969
INF2485,270413,962642,632371,0.181331318
INF2486,359313,69393,902701,0.049450768
INF2487,221159,460046,540065,0.605732603
INF2488,555904,811682,947194,0.679229293
INF2489,849248,65171,559612,0.514152603
INF2490,457078,827574,590448,0.706555308
INF2491,417203,859450,10924,0.370683118
INF2492,137584,87512,616945,0.569347129
INF2493,368281,144138,458518,0.36058
INF2494,332714,53449,339391,0.143649847
INF2495,78021,719135,673004,0.44426346
INF2496,703081,892258,221516,0.128260826
INF2497,312696,69760,493237,0.21830705
INF2498,247589,468224,86471,0.149344187
INF2499,458834,570679,872256,0.390747532
INF2500,535147,510562,878934,0.623011654
INF2501,203496,356652,985350,0.580638083
INF2502,974638,118205,692984,0.820742071
INF2503,806531,300719,46791,0.526100785
INF2504,875472,508845,294892,0.178432101
INF2505,314977,611022,32088,0.913432882
INF2506,636332,469766,722677,0.808606248
INF2507,878345,57728,67053,0.469941503
INF2508,847194,723159,328022,0.441279423
INF2509,19054,6845,62654,0.758593476
INF2510,291105,236779,858453,0.797196617
INF2511,747235,474203,217613,0.10237976
INF2512,402349,439840,491004,0.243340249
INF2513,464925,550093,976389,0.095227104
INF2514,603376,141573,391792,0.690980814
INF2515,949867,777148,110652,0.334699881
INF2516,944260,300842,230405,0.158067876
INF2517,103364,378774,491171,0.965595854
INF2518,887292,524372,107775,0.45795406
INF2519,42453,535053,342331,0.744454477
INF2520,208914,388531,855912,0.713478153
INF2521,947952,421427,357133,0.030190189
INF2522,960481,181164,32474,0.08809523
INF2523,839300,316956,368547,0.048388972
INF2524,392599,364842,410578,0.423443893
INF2525,918597,925660,875625,0.154740078
INF2526,401313,430069,500463,0.665524765
INF2527,302501,290717,33989,0.590717312
INF2528,729348,560842,631775,0.730191636
INF2529,463991,7423,526345,0.351703978
INF2530,923589,113555,162348,0.124219061
INF2531,629091,815306,497942,0.50962145
INF2532,59219,447093,823728,0.412718946
INF2533,708920,956947,854643,0.399752664
INF2534,846032,774205,621465,0.859675388
INF2535,507783,445668,845924,0.011448204
INF2536,154987,930642,298822,0.009014148
INF2537,875865,520593,898224,0.246991002
INF2538,740657,103241,661248,0.002709772
INF2539,607537,324661,450062,0.229929081
INF2540,194501,577006,722324,0.324374866
INF2541,147928,223384,137834,0.867137974
INF2542,757758,293686,72334,0.82661022
INF2543,262302,920586,319008,0.476850034
INF2544,802806,873269,777714,0.153785225
INF2545,363822,36516,695973,0.582611287
INF2546,294209,917706,447026,0.45515602
INF2547,118608,148987,56211,0.30094968
INF2548,910052,439148,89532,0.933226427
INF2549,925502,115935,909293,0.994439757
INF2550,35746,518666,526544,0.76655322
INF2551,847060,377698,663553,0.663426194
INF2552,762290,104903,605436,0.15295868
INF2553,955038,949875,476044,0.566153079
INF2554,779003,54349,907353,0.147125269
INF2555,485325,674492,473628,0.711284433
INF2556,262417,647972,293126,0.015227008
INF2557,363366,471238,497792,0.597275078
INF2558,793384,184952,364851,0.538637365
INF2559,746902,473281,612352,0.083856706
INF2560,19903,122435,114865,0.999507331
INF2561,769816,666800,410593,0.791773635
INF2562,868193,219733,267862,0.044421246
INF2563,836685,295401,56122,0.423181887
INF2564,342309,478730,166491,0.710323511
INF2565,333639,173421,306928,0.877796118
INF2566,738939,475546,75585,0.212007218
INF2567,501296,679361,982422,0.775529204
INF2568,709235,607461,981149,0.625829723
INF2569,339272,739837,529889,0.76724651
INF2570,942406,783011,190068,0.993758266
INF2571,817178,333321,371529,0.869204861
INF2572,145973,586721,904411,0.139766901
INF2573,199596,31017,475493,0.557236732
INF2574,752786,801700,993776,0.302041253
INF2575,106576,641600,947924,0.832880778
INF2576,308002,447059,703031,0.595065965
INF2577,806267,180749,407455,0.270171099
INF2578,321082,842460,325413,0.021758081
INF2579,502886,173672,488988,0.779036525
INF2580,70358,571997,542232,0.844284551
INF2581,518950,680740,783331,0.605199481
INF2582,768981,938890,121980,0.320599947
INF2583,334157,397412,123802,0.818707342
INF2584,756036,324980,760289,0.240228196
INF2585,954341,687467,999710,0.131001404
INF2586,572508,960987,624854,0.106175813
INF2587,49192,955730,736066,0.496581923
INF2588,294703,419694,868083,0.859520647
INF2589,674892,470905,678938,0.288339807
INF2590,150084,682084,956729,0.519206121
INF2591,654239,979309,892647,0.339596348
INF2592,941390,101883,625381,0.192552488
INF2593,258430,974417,644855,0.290549654
INF2594,339903,835510,576382,0.423261193
INF2595,848117,545779,522734,0.197520976
INF2596,460201,155097,66765,0.495150921
INF2597,741170,518250,518100,0.511103387
INF2598,69125,385703,733456,0.95406349
INF2599,647525,209487,676289,0.320639364
INF2600,10714,388278,852493,0.49047792
INF2601,460122,472518,382804,0.229621413
INF2602,237974,374100,727852,0.325161158
INF2603,262282,619894,974220,0.667469709
INF2604,340374,269610,418966,0.134077881
INF2605,208465,476914,375790,0.671172909
INF2606,681583,26669,407828,0.251820067
INF2607,84450,652691,954663,0.764580657
INF2608,365042,34801,868083,0.710659685
INF2609,411218,46098,142893,0.118438168
INF2610,767313,947777,149517,0.551270355
INF2611,139544,119879,455751,0.550905289
INF2612,447796,742745,868433,0.618113054
INF2613,392332,679356,14633,0.502280681
INF2614,63295,653917,276342,0.704982258
INF2615,72460,131342,323434,0.030558067
INF2616,447114,437461,244091,0.812421773
INF2617,94370,571001,463147,0.283503819
INF2618,347029,844841,671673,0.42743561
INF2619,757289,390853,205197,0.231011806
INF2620,775815,718294,294750,0.036551959
INF2621,659969,661970,854179,0.627043032
INF2622,147175,384777,164096,0.575886144
INF2623,948828,195977,882914,0.917592495
INF2624,543398,912513,531946,0.637056095
INF2625,98551,467145,749876,0.839571385
INF2626,815021,120650,97771,0.05692057
INF2627,898410,746029,686640,0.75060239
INF2628,106900,145806,726362,0.984048816
INF2629,774084,273160,78248,0.792473129
INF2630,240624,265615,448616,0.738132173
INF2631,813553,464981,727781,0.08798198
INF2632,252934,520578,4504,0.253373979
INF2633,8134,499811,275353,0.584365745
INF2634,106257,404715,666437,0.757036871
INF2635,109997,305172,402872,0.434274534
INF2636,560272,963525,973467,0.604196425
INF2637,985126,846645,134640,0.010828198
INF2638,786534,703103,437635,0.034389459
INF2639,837837,780664,336116,0.615757075
INF2640,388152,56678,794078,0.590916354
INF2641,409339,508908,392349,0.503719369
INF2642,872474,416007,520730,0.245348237
INF2643,440736,290285,189849,0.121954379
INF2644,388434,667908,293447,0.985218096
INF2645,716140,187760,358440,0.078447344
INF2646,439775,297538,827709,0.979475975
INF2647,824660,509667,109279,0.695353266
INF2648,409787,163793,355667,0.052228866
INF2649,518811,862499,717289,0.484776567
INF2650,311672,138378,932086,0.32935331
INF2651,222037,214997,329114,0.17398648
INF2652,113274,247897,78462,0.724177658
INF2653,917515,269518,447203,0.19523662
INF2654,656051,194588,287563,0.687620796
INF2655,618977,500732,427126,0.795657098
INF2656,675063,740606,189565,0.045608159
INF2657,620106,763833,210784,0.084923031
INF2658,428806,960973,523300,0.103553864
INF2659,594922,577210,971197,0.65792527
INF2660,529350,903053,767838,0.726113584
INF2661,477888,968191,945290,0.657456928
INF2662,367017,388842,363070,0.152814853
INF2663,306038,513840,892100,0.794581979
INF2664,103252,91072,266455,0.629725684
INF2665,814838,730179,389327,0.454096684
INF2666,510052,293525,771954,0.907814661
INF2667,913669,13494,676014,0.37718429
INF2668,235015,69703,400909,0.554503929
INF2669,234480,229188,87603,0.846471864
INF2670,416552,557579,281720,0.261156243
INF2671,353360,123745,664697,0.879330065
INF2672,31775,480440,635156,0.711535134
INF2673,792257,874687,182893,0.758136017
INF2674,574054,331442,512674,0.550920746
INF2675,242231,22755,77286,0.65169978
INF2676,601023,516260,478946,0.899467877
INF2677,487117,386994,546003,0.986110873
INF2678,830072,324127,335514,0.164096351
INF2679,112863,393909,49833,0.247496439
INF2680,384968,119385,70138,0.488869805
INF2681,590031,815583,90230,0.700822456
INF2682,988533,98545,233614,0.553239031
INF2683,496468,735690,994986,0.010764532
INF2684,439247,701821,153808,0.980110521
INF2685,81199,691919,30655,0.391304548
INF2686,133775,75222,898137,0.891493251
INF2687,320677,877850,754624,0.894171829
INF2688,422663,650875,788973,0.079136217
INF2689,575984,313931,664592,0.992272708
INF2690,621640,900377,359549,0.412390003
INF2691,62165,339544,532817,0.20818846
INF2692,731158,577215,845968,0.947416834
INF2693,393906,169446,703596,0.180648221
INF2694,213722,717732,317318,0.33337836
INF2695,541148,697943,495084,0.020200009
INF2696,648724,699425,630839,0.52551008
INF2697,125563,986251,531687,0.861337479
INF2698,130475,789950,870980,0.145835962
INF2699,831901,60690,862778,0.219942103
INF2700,184700,484626,815532,0.604101232
INF2701,874874,326930,898754,0.675549896
INF2702,533613,13157,152270,0.969342826
INF2703,678553,748653,786284,0.846746444
INF2704,716677,75377,152232,0.622041082
INF2705,694812,723235,386604,0.959662751
INF2706,306117,708851,893620,0.614291988
INF2707,60736,920538,867779,0.134439139
INF2708,485209,940934,294925,0.007819094
INF2709,929637,459413,619719,0.958618992
INF2710,639190,309294,579088,0.97444962
INF2711,989038,336252,187451,0.871333946
INF2712,370571,631839,553019,0.249072464
INF2713,313581,582859,741483,0.255070002
INF2714,583598,395555,129680,0.379865955
INF2715,441781,641297,802364,0.095614598
INF2716,515006,382917,192857,0.774146053
INF2717,275075,467328,743514,0.313952008
INF2718,246120,905446,908005,0.580578022
INF2719,254296,740005,302560,0.850502173
INF2720,748220,976931,466980,0.160381949
INF2721,636790,351122,368698,0.761911454
INF2722,86184,249881,267327,0.10283375
INF2723,339620,323101,584540,0.708954449
INF2724,897317,153451,536216,0.145731966
INF2725,105156,451850,11622,0.521971372
INF2726,401278,328574,485396,0.822106236
INF2727,991508,540861,293901,0.044246609
INF2728,634953,420977,895969,0.413449964
INF2729,132459,48700,641313,0.206056675
INF2730,834369,691443,769699,0.730956072
INF2731,72631,883019,468722,0.570633227
INF2732,629147,360856,85537,0.144035132
INF2733,682221,546672,114564,0.231473958
INF2734,492292,182788,482419,0.044838728
INF2735,943040,680660,735164,0.507393866
INF2736,433031,895290,923848,0.884261617
INF2737,22314,10773,305577,0.972166786
INF2738,50962,759012,625889,0.985242868
INF2739,624210,371451,150827,0.829915804
INF2740,684762,372514,800684,0.370043502
INF2741,182080,709946,541260,0.881545031
INF2742,73274,491549,349179,0.807084548
INF2743,138447,611864,31535,0.463068952
INF2744,964851,808164,959320,0.558048703
INF2745,39702,384292,329234,0.930912514
INF2746,574667,934674,963274,0.896071868
INF2747,295917,542459,573513,0.944979619
INF2748,836411,24923,166374,0.270388967
INF2749,866201,449190,969467,0.895994446
INF2750,779598,604994,890319,0.051792579
INF2751,282267,14835,747341,0.043411462
INF2752,413090,948757,625818,0.537377701
INF2753,162602,139950,870396,0.99379237
INF2754,915540,485663,681576,0.39356743
INF2755,44553,427497,996595,0.042313451
INF2756,91929,869299,452207,0.935260813
INF2757,19229,692899,338537,0.122970838
INF2758,865629,73764,270907,0.678650329
INF2759,362134,888682,602738,0.932696143
INF2760,917938,966468,577573,0.958990419
INF2761,824485,925130,548760,0.493207095
INF2762,438712,781778,426066,0.206145658
INF2763,606193,727111,82641,0.53984922
INF2764,441871,48890,486815,0.744524901
INF2765,111134,311629,918785,0.742410522
INF2766,48295,115722,386536,0.895052248
INF2767,588735,90661,917974,0.698014853
INF2768,744530,62464,838015,0.260803161
INF2769,330798,417076,481928,0.735446828
INF2770,631783,399255,586271,0.571132483
INF2771,655182,256078,36781,0.943982894
INF2772,909798,529138,514795,0.428454599
INF2773,184217,956344,44698,0.113976807
INF2774,716391,574961,444505,0.974844007
INF2775,136100,496203,792729,0.842675549
INF2776,970759,839006,457639,0.490470979
INF2777,409828,920586,858595,0.324247054
INF2778,592253,939004,171602,0.511360736
INF2779,515119,786533,140715,0.980640765
INF2780,24376,894810,158053,0.359479779
INF2781,434276,266747,236292,0.288146636
INF2782,778495,469485,667987,0.303748866
INF2783,295781,476513,337067,0.867474929
INF2784,118570,561185,549493,0.596923057
INF2785,199724,439449,977372,0.10256955
INF2786,60408,904087,676283,0.681652401
INF2787,251834,30580,133967,0.470547495
INF2788,180930,885269,628204,0.141360084
INF2789,412168,563413,953851,0.153100159
INF2790,563410,512961,440060,0.840382405
INF2791,7385,323818,663492,0.875000908
INF2792,200916,150752,61396,0.896275416
INF2793,58423,431941,981010,0.810264844
INF2794,664031,50334,370964,0.039092319
INF2795,151381,560915,280386,0.608851967
INF2796,637058,324009,673662,0.812188909
INF2797,405056,626443,220320,0.440069927
INF2798,620000,268921,353509,0.371761868
INF2799,857030,759243,550637,0.502120906
INF2800,97471,724645,785067,0.153527617
INF2801,976273,965597,776793,0.805272246
INF2802,274329,20990,563430,0.840999828
INF2803,879065,964958,146907,0.559267348
INF2804,995998,223591,894075,0.227634027
INF2805,865585,164438,730638,0.059805781
INF2806,380314,772821,949276,0.192216493
INF2807,40187,779343,894107,0.215812769
INF2808,229284,567866,503265,0.971448969
INF2809,560089,51562,846857,0.446013621
INF2810,521497,273271,799763,0.724504239
INF2811,864501,517038,362592,0.522881582
INF2812,428349,156124,427729,0.440821344
INF2813,982268,14536,376242,0.492811728
INF2814,926909,798329,139449,0.084604865
INF2815,830479,354302,420974,0.257493841
INF2816,919489,699364,237128,0.428061403
INF2817,750436,243772,937213,0.982637327
INF2818,955255,505742,66389,0.87163064
INF2819,658749,98126,918970,0.691794446
INF2820,43804,172445,146574,0.145268031
INF2821,721347,287296,150042,0.206010949
INF2822,414234,93250,523702,0.732745628
INF2823,624895,791831,257462,0.771005189
INF2824,980220,546534,12795,0.154124443
INF2825,850878,937220,831227,0.054768508
INF2826,396807,128381,386365,0.513802243
INF2827,354522,269629,777680,0.747737671
INF2828,137530,862120,846511,0.497271194
INF2829,959386,911177,894108,0.31849542
INF2830,822985,251468,209030,0.943967962
INF2831,548986,809746,328312,0.899406535
INF2832,326863,353003,643505,0.292028966
INF2833,492980,864594,690335,0.143422026
INF2834,381568,506246,488313,0.2796653
INF2835,313474,644773,812452,0.815834036
INF2836,220835,375406,109562,0.884158211
INF2837,558863,316392,441342,0.989016114
INF2838,155313,112297,751732,0.310687774
INF2839,178521,553283,695367,0.885738691
INF2840,709808,301327,388272,0.027506002
INF2841,557815,679542,685746,0.574734099
INF2842,861075,20610,343393,0.140143349
INF2843,753613,966094,409422,0.033652039
INF2844,34775,425345,727607,0.454805458
INF2845,444038,198899,959412,0.247870336
INF2846,203785,755633,353471,0.189916184
INF2847,943142,146135,275876,0.462909484
INF2848,894806,525234,497313,0.635556517
INF2849,283753,743821,889911,0.923169191
INF2850,493462,128479,762704,0.954626344
INF2851,978822,562528,210801,0.145712191
INF2852,990318,669085,998269,0.478830957
INF2853,83348,650285,698193,0.245842123
INF2854,515971,550300,452354,0.129606211
INF2855,194517,529240,570044,0.067859391
INF2856,800112,459078,39335,0.232008894
INF2857,991283,440614,653513,0.911858113
INF2858,156892,14362,424488,0.87220158
INF2859,277533,80651,827931,0.783601047
INF2860,755727,956604,200645,0.850867928
INF2861,917607,68322,367000,0.142852207
INF2862,221568,801978,314882,0.120744272
INF2863,998530,646332,364329,0.665163293
INF2864,463518,205117,494845,0.672109919
INF2865,212645,605268,926750,0.15772392
INF2866,601341,505203,917564,0.091832231
INF2867,774544,669549,546712,0.341849751
INF2868,852798,307960,19487,0.306324977
INF2869,646258,567955,832866,0.108973653
INF2870,753937,964101,299684,0.304092348
INF2871,211983,224270,494022,0.21522448
INF2872,877445,872271,12616,0.287555751
INF2873,103042,953719,284676,0.359051434
INF2874,343114,320346,756337,0.735389878
INF2875,817010,31858,277451,0.609732595
INF2876,560578,653225,863484,0.165039413
INF2877,380975,937482,952128,0.16046957
INF2878,754950,472120,848922,0.010487595
INF2879,321383,713174,149605,0.072217199
INF2880,35211,93000,303453,0.403369081
INF2881,475176,573872,565365,0.7731569
INF2882,155494,845444,407807,0.837447385
INF2883,592625,938486,346121,0.569142484
INF2884,474233,710211,240288,0.669229775
INF2885,112845,269705,612611,0.803508834
INF2886,597043,606526,448249,0.263604898
INF2887,134268,188346,324416,0.84693397
INF2888,688647,89942,590389,0.826028807
INF2889,831900,830211,430656,0.081814218
INF2890,837913,12183,779965,0.705738207
INF2891,94996,245516,865055,0.018699306
INF2892,471674,484169,599929,0.232154141
INF2893,20417,786808,368641,0.708216585
INF2894,341343,39005,29220,0.124089488
INF2895,338634,177052,370133,0.519693901
INF2896,750153,96936,95466,0.744258316
INF2897,164733,320883,228265,0.992093508
INF2898,119026,934732,777934,0.15618848
INF2899,676241,404837,738097,0.934247356
INF2900,993605,270573,443242,0.163880028
INF2901,494878,618716,256178,0.885715137
INF2902,99794,873140,621045,0.503965142
INF2903,434960,790112,767593,0.83846849
INF2904,269393,964107,912237,0.733878705
INF2905,467013,659542,947003,0.170268564
INF2906,774095,446784,779299,0.376428091
INF2907,759819,52977,564217,0.725898181
INF2908,855627,203136,508969,0.69057252
INF2909,979623,411741,624321,0.090812092
INF2910,66145,408033,231565,0.330224647
INF2911,646342,627373,569454,0.287380602
INF2912,399722,225604,374113,0.808133271
INF2913,239446,271210,225884,0.356449569
INF2914,454059,620112,204970,0.421687008
INF2915,439601,191700,12609,0.801775219
INF2916,996036,662211,330161,0.33370659
INF2917,958479,85224,100461,0.422991568
INF2918,717698,874249,170360,0.186508599
INF2919,749266,247042,132234,0.160733599
INF2920,894507,977691,125734,0.704889307
INF2921,370830,452418,578893,0.757596989
INF2922,704685,938493,518992,0.596983177
INF2923,60221,970839,411289,0.098616189
INF2924,903953,123695,539524,0.965610093
INF2925,699862,150994,995345,0.348364902
INF2926,950711,916458,399860,0.811778868
INF2927,964523,269912,84224,0.527726306
INF2928,930484,395761,589460,0.85212381
INF2929,205701,386899,426150,0.066573152
INF2930,195197,761922,339685,0.22950803
INF2931,34686,188910,632200,0.489389731
INF2932,617436,225603,656357,0.107743498
INF2933,609116,347360,831298,0.615237079
INF2934,129349,574185,601362,0.084892899
INF2935,336785,378491,672793,0.123010204
INF2936,336286,659988,564150,0.703098834
INF2937,703684,885098,523277,0.704887599
INF2938,172769,132991,469513,0.585116213
INF2939,440298,892021,500859,0.228082389
INF2940,514212,190427,264710,0.288122728
INF2941,282304,540447,717908,0.785945243
INF2942,317066,965045,983841,0.373985136
INF2943,232368,740056,903616,0.448245441
INF2944,545279,648196,30369,0.382633342
INF2945,968300,12753,861697,0.136792676
INF2946,608263,174326,48056,0.9328253
INF2947,178876,840566,311536,0.841812383
INF2948,330655,838441,785414,0.524291287
INF2949,595734,130606,792397,0.357625229
INF2950,228304,43851,100445,0.379561863
INF2951,913673,659632,121324,0.619811227
INF2952,856857,707624,501153,0.835877246
INF2953,568011,874839,213654,0.352385228
INF2954,607619,590974,141501,0.011232261
INF2955,716313,606252,218005,0.130426097
INF2956,89678,828082,313617,0.248248038
INF2957,462456,418687,998974,0.694562696
INF2958,575416,4003,134562,0.850215704
INF2959,313850,473939,946101,0.747827649
INF2960,779326,278210,494473,0.920994333
INF2961,401253,278099,784714,0.867371227
INF2962,976287,8626,455011,0.400752508
INF2963,741467,578954,530861,0.183733951
INF2964,887154,876549,138473,0.239736616
INF2965,56021,691918,830418,0.244785019
INF2966,894696,304527,486356,0.799865887
INF2967,400186,994287,777729,0.881644503
INF2968,552531,261041,884551,0.13715998
INF2969,86226,948480,765499,0.837148881
INF2970,101063,147584,999394,0.555588024
INF2971,205413,239923,217437,0.576541449
INF2972,747516,90759,974611,0.384303128
INF2973,638758,950189,868170,0.763550046
INF2974,56393,355172,579651,0.105430742
INF2975,867721,35469,163628,0.806953829
INF2976,165345,362606,278155,0.929280124
INF2977,65221,588685,651445,0.13286717
INF2978,458775,141329,872435,0.499330813
INF2979,579077,358857,113328,0.151632115
INF2980,928190,659814,52042,0.322528047
INF2981,344823,538464,242183,0.516388151
INF2982,960631,284946,190072,0.61383855
INF2983,989636,756648,800369,0.229682073
INF2984,420188,818498,651026,0.76083773
INF2985,926226,950158,644323,0.477115495
INF2986,482138,425622,508309,0.438107611
INF2987,368236,57353,671532,0.050858118
INF2988,453471,557093,460138,0.306838584
INF2989,457315,128133,316821,0.684353734
INF2990,250085,420484,784319,0.137282962
INF2991,819901,973247,51197,0.131818445
INF2992,881691,221196,900561,0.39627281
INF2993,661592,662723,562312,0.986901018
INF2994,546240,16988,53437,0.795172706
INF2995,113950,850258,260234,0.904495288
INF2996,731521,961140,566312,0.832308149
INF2997,115688,795025,258036,0.444142402
INF2998,891347,349637,653456,0.965629416
INF2999,164716,575888,67084,0.334335518
INF3000,751665,349583,43906,0.084302609
INF3001,792534,554176,986375,0.7215699
INF3002,295994,132511,720202,0.420854416
INF3003,479398,145428,269251,0.339018326
INF3004,525087,573463,303059,0.857848592
INF3005,466763,166874,266130,0.445730284
INF3006,69828,686684,776146,0.77487862
INF3007,960258,697362,47811,0.552358184
INF3008,993505,262823,167608,0.583587691
INF3009,665198,641077,635698,0.083328509
INF3010,639987,459801,282892,0.981762043
INF3011,181145,755426,626134,0.213452831
INF3012,639624,56404,609989,0.684201891
INF3013,677565,802016,619334,0.660191262
INF3014,708134,944531,748665,0.060593279
INF3015,19231,389663,188601,0.477737736
INF3016,302169,18248,479933,0.222150644
INF3017,309100,93010,153987,0.168021073
INF3018,81079,531037,25283,0.783159257
INF3019,771883,475644,447964,0.244460101
INF3020,93426,223209,454487,0.805137433
INF3021,349287,394032,858488,0.82034907
INF3022,546758,116321,223633,0.47519478
INF3023,193776,806103,290831,0.674186627
INF3024,672883,757899,958031,0.431953565
INF3025,625677,765587,825352,0.413819935
INF3026,203182,975981,858237,0.528410272
INF3027,630611,732406,875854,0.930311292
INF3028,643428,769442,87651,0.298261067
INF3029,212627,378168,704085,0.926919806
INF3030,623023,841828,632334,0.698035384
INF3031,523207,240508,168318,0.320130797
INF3032,722699,109349,467057,0.45004028
INF3033,879722,206446,931564,0.145484541
INF3034,522575,673842,438704,0.769404911
INF3035,605319,845529,416149,0.933906754
INF3036,933313,607880,517147,0.571842214
INF3037,205767,44241,561936,0.542801508
INF3038,533133,355008,222509,0.717152828
INF3039,884123,476539,265713,0.084435391
INF3040,984059,23460,373418,0.127649773
INF3041,687473,127527,679451,0.86184574
INF3042,13171,16889,382541,0.051869092
INF3043,178160,474886,253389,0.334997198
INF3044,623561,122040,383610,0.534065313
INF3045,261256,281836,718731,0.848167001
INF3046,899242,462145,592526,0.65161311
INF3047,137401,329115,158500,0.670160248
INF3048,818490,596712,23248,0.03870732
INF3049,996117,809871,980197,0.364171154
INF3050,952110,827702,44504,0.009466657
INF3051,124140,201467,396988,0.41176269
INF3052,252089,922474,640252,0.501111814
INF3053,413078,496532,569760,0.679016138
INF3054,844423,324932,323813,0.493348104
INF3055,879590,316997,821141,0.811501489
INF3056,711599,486736,586292,0.329098955
INF3057,790474,960221,535293,0.073068417
INF3058,25075,692940,399839,0.910599132
INF3059,991334,402467,640700,0.861905841
INF3060,751115,930951,792296,0.410479028
INF3061,72146,372949,466057,0.021843885
INF3062,439433,811912,366438,0.397393834
INF3063,291200,822509,862850,0.759075417
INF3064,55465,874709,150313,0.998136134
INF3065,455634,875696,912940,0.131582041
INF3066,683728,641548,974831,0.411809306
INF3067,923649,820908,642854,0.623415347
INF3068,818889,794715,581892,0.155942042
INF3069,551517,481354,53232,0.687080257
INF3070,406159,626650,265740,0.399436013
INF3071,607443,247437,87546,0.538700796
INF3072,693622,217231,52176,0.553616495
INF3073,65298,49780,663632,0.14214054
INF3074,320642,524254,910729,0.521695138
INF3075,580148,491312,656388,0.705156329
INF3076,553932,33909,337151,0.110564816
INF3077,231561,953612,171260,0.133958476
INF3078,575641,526041,422884,0.689569
INF3079,277900,919114,79476,0.518836181
INF3080,856714,147349,848740,0.231887003
INF3081,38607,521925,608712,0.635009812
INF3082,696134,524272,554418,0.029240283
INF3083,245955,919957,702689,0.687443456
INF3084,88426,418336,424937,0.154167124
INF3085,888383,691240,693489,0.669467727
INF3086,839555,319133,931250,0.821174199
INF3087,834653,869705,729026,0.071827946
INF3088,222023,305334,443703,0.224315934
INF3089,901212,629996,852655,0.61590915
INF3090,660376,586101,218238,0.900467157
INF3091,374740,727193,216269,0.802753192
INF3092,134392,454687,496050,0.771653011
INF3093,133730,813331,876139,0.49404648
INF3094,615061,477863,727532,0.483824526
INF3095,993393,656707,826253,0.364125893
INF3096,226968,964893,163549,0.601579688
INF3097,131346,925861,198842,0.790446074
INF3098,183193,754289,968338,0.397319145
INF3099,119824,88378,436271,0.756731596
INF3100,649298,970380,456462,0.038607462
INF3101,939687,365111,74547,0.316672938
INF3102,63886,520092,49443,0.71912099
INF3103,557017,857688,142635,0.5606223
INF3104,947724,697424,920721,0.877170789
INF3105,256692,439363,929601,0.313026329
INF3106,132917,683090,597952,0.922678105
INF3107,611901,690926,117842,0.69965372
INF3108,52732,197144,367221,0.560567461
INF3109,746382,444896,915439,0.512008548
INF3110,579558,518331,476919,0.708367415
INF3111,88229,981265,670564,0.978270594
INF3112,87118,469969,735168,0.401533429
INF3113,784768,568953,248261,0.157895112
INF3114,422705,810862,103004,0.845423188
INF3115,70399,121969,285373,0.008490873
INF3116,662802,830509,708681,0.68237347
INF3117,588013,288221,331470,0.042251157
INF3118,313647,384553,70705,0.510990203
INF3119,494672,825354,955091,0.974140383
INF3120,860929,921508,154420,0.028232588
INF3121,582635,262249,726016,0.459966028
INF3122,387701,970134,370408,0.809437628
INF3123,952500,766199,134635,0.789742077
INF3124,373866,994303,709694,0.534007752
INF3125,221420,968894,925334,0.616353679
INF3126,680950,794478,295224,0.382608571
INF3127,943082,582697,609447,0.603064431
INF3128,960726,727218,449309,0.743563088
INF3129,718672,262785,633327,0.423093838
INF3130,525440,421201,910466,0.280469386
INF3131,788822,754332,303811,0.263185984
INF3132,646275,52343,659399,0.72932589
INF3133,270508,753747,679666,0.809265012
INF3134,192458,899713,825611,0.551662144
INF3135,740005,226683,482850,0.330034364
INF3136,756405,225367,627485,0.201005046
INF3137,20190,584207,980658,0.643447222
INF3138,996876,558173,761761,0.33475211
INF3139,355796,487787,102455,0.436709315
INF3140,371734,658434,424260,0.784087412
INF3141,776743,260861,950044,0.113848837
INF3142,22050,177157,419806,0.583501917
INF3143,109587,951480,134116,0.332501256
INF3144,426553,786449,551880,0.35193146
INF3145,749653,522205,606295,0.9456381
INF3146,502436,829325,949933,0.94329258
INF3147,335740,746035,436383,0.732368431
INF3148,206944,636806,585981,0.569692184
INF3149,735026,960008,219325,0.148137273
INF3150,145751,62046,373598,0.710850748
INF3151,27938,733492,489587,0.17773692
INF3152,773772,613224,768242,0.613974711
INF3153,219257,803418,698025,0.079263239
INF3154,392483,574676,162706,0.255730935
INF3155,692648,504163,511519,0.47383978
